날짜,댓글,조회수,좋아요,싫어요
2022-07-08 13:24,진짜 주주피눈물나게하네,267,5,2
2022-07-08 13:09,어제 종가 누른거 겨우 회복,203,6,1
2022-07-08 12:27,아베 총 맞고 …“의식불명”,225,6,0
2022-07-08 12:24,찌질이들ㅡ그리 안보이니?,210,1,2
2022-07-08 12:05,환율이,211,4,0
2022-07-08 11:05,내리 한방에4.200원 빼는데,341,11,1
2022-07-08 10:40,매수하고 싶어도,258,7,1
2022-07-08 10:07,제발 부탁한다,250,11,1
2022-07-08 10:01,지랄쑈하네 진짜 시발,221,6,0
2022-07-08 09:46,절대로 6만원 이하해서 매수하면 물려요,277,1,3
2022-07-08 09:37,기달렸다가 6만원  깨면  매수 시점입니...,219,4,0
2022-07-08 09:30,기계적 누르기,236,14,1
2022-07-08 09:23,오늘은 58600원,210,2,3
2022-07-08 09:19,오늘도 찍어 눌러??,224,6,0
2022-07-08 08:43,오늘 삼전과 역전,266,4,1
2022-07-08 08:39,실적이 사상최대 기록ㅡ주가는?,269,2,1
2022-07-08 07:12,어제 장마감후 뉴스,422,7,1
2022-07-08 06:20,어제 하는짓,343,10,0
2022-07-07 20:16,주가 떨어지면 배당도 떨어짐,466,5,6
2022-07-07 18:17,배당4200원 바래봅니다.,561,9,7
2022-07-07 17:51,속보ㅡ삼성생명의 연결기준 순이익은 368...,832,13,4
2022-07-07 17:32,53000원 하방,212,3,2
2022-07-07 17:00,삼생,271,10,2
2022-07-07 16:40,상승장에 이정도면,190,5,1
2022-07-07 15:51,좀빠졌다고 난리구먼,230,7,6
2022-07-07 15:48,코스피 1.8%에 종가 최저가 마무리했으...,206,3,6
2022-07-07 15:44,상폐되나요?,149,2,2
2022-07-07 15:41,정체불명의 차명계좌 이전중인가?,197,13,1
2022-07-07 15:36,??,189,10,0
2022-07-07 15:34,개애 쓰레엑이 시키들,178,10,0
2022-07-07 15:33,소름~~,136,1,0
2022-07-07 15:25,아 ㅋㅋ 동시호가에서 해야 하는 장난을 ...,197,2,0
2022-07-07 15:22,먼일이냐?두 외인들이,212,1,0
2022-07-07 15:19,형님들,148,1,3
2022-07-07 15:16,주거니 받거니,204,3,0
2022-07-07 15:14,끈질기게 누르네,216,10,0
2022-07-07 15:10,ㅉㅉ 거지근성 못버리네,177,3,0
2022-07-07 14:59,진정 멘탈이 나갈것 같습니다.,204,2,0
2022-07-07 14:52,지럴발광을혀네,173,2,1
2022-07-07 14:51,호가창 500원에 싸우는중?,160,2,0
2022-07-07 14:51,너무하네,148,2,0
2022-07-07 14:36,이게 조작생명 입니다,147,4,0
2022-07-07 14:33,한동안 많이 올라서 오늘은,104,0,0
2022-07-07 14:32,더러워서 시장가에 팔고 나갑니다,150,5,0
2022-07-07 14:23,엿까잡수소!!,151,3,0
2022-07-07 14:23,그동안 고평가라 코스피 2.2%상승에도 ...,151,3,2
2022-07-07 14:14,대단혀다,156,2,1
2022-07-07 14:11,내년 배당은  천원.   오백원 더빼면 ...,123,0,0
2022-07-07 14:09,그냥 ㄱ ㅈ ㅈ 임,99,0,0
2022-07-07 14:05,삼전 3.7퍼 오르는데 이런거면,205,6,0
2022-07-07 14:04,매수하는 데 기다리는 것도 지쳐서,117,0,0
2022-07-07 14:03,삼성생명,211,5,0
2022-07-07 14:02,?..  덕분에  싸게,146,1,1
2022-07-07 13:57,찍어누르네,152,1,1
2022-07-07 13:56,지독하다,117,1,1
2022-07-07 13:51,삼전지분때문에 몬간다,118,1,0
2022-07-07 13:51,jp모간이 팔고있다는건 좋은징조,128,2,0
2022-07-07 13:51,지독하다,104,1,1
2022-07-07 13:50,지독하다,108,2,1
2022-07-07 13:49,삼바 vs 삼생,123,6,0
2022-07-07 13:35,연말이나 내년에 혹시 모를 미국 금리인하...,222,3,0
2022-07-07 12:48,이거 올해배당 얼마갈까?,274,4,0
2022-07-07 12:17,어제 6.6%하락 오늘 코스피2%상승 하...,315,10,1
2022-07-07 12:16,답글:[삭제된 게시물의 답글]You jat,155,1,0
2022-07-07 12:10,삼생은 떨어질때마다 사 모아야되는  종목,198,5,3
2022-07-07 12:06,공매도는  많을 수록 좋다고 생각합니다.,157,1,2
2022-07-07 12:03,어제가 투매로 인한 하락이었다면,225,9,0
2022-07-07 11:51,삼생,146,6,0
2022-07-07 11:37,4200원 내리고,223,6,0
2022-07-07 11:31,오늘 보험주 폭등~ 딱 하나 내린다,160,5,0
2022-07-07 11:26,여긴 개미가 승했네,133,2,1
2022-07-07 11:00,어제 폭락한 다른 종목들은 대부분 급반등...,240,9,0
2022-07-07 10:32,주가조작혐의로 재판중인 자는,143,6,2
2022-07-07 10:27,쓰레기 2019년 배당 3년간 50%확대...,167,4,0
2022-07-07 10:18,내일금요일ㅋㅋㅋㅋㅋㅋ,202,3,1
2022-07-07 10:17,4천원,197,7,0
2022-07-07 10:13,상장회사,132,7,0
2022-07-07 10:03,복현이가 문제야!,154,6,3
2022-07-07 10:02,4천원만 더내리면,126,2,0
2022-07-07 09:53,돋보인다,134,9,1
2022-07-07 09:49,검찰 뭐하냐...이런회사 주가조작 수사 ...,141,13,0
2022-07-07 09:48,저들끼리 주고받고,125,5,0
2022-07-07 09:46,지금 삼전 가격까지 그냥 내려라,125,9,0
2022-07-07 09:38,개조작질,136,10,0
2022-07-07 09:37,대표이사 자사주매입 거부,196,9,1
2022-07-07 09:37,하 삼생진짜 엿같네,157,9,0
2022-07-07 09:30,삼전  가격 맞추러 올라오니 이러지도 저...,153,8,0
2022-07-07 09:21,쓰레기 2019년 배당 3년간 50%확...,143,1,0
2022-07-07 09:16,삼전 다시 역전 준비,147,3,2
2022-07-07 09:11,많이 내렸으면 이;제 올려야지 시발점이네,173,4,2
2022-07-07 09:10,어제 삼물하고 같이 쳐내리더니,148,4,1
2022-07-07 09:08,삼전이랑 배꼽맞추러간다,129,2,1
2022-07-07 09:07,시가가 고가 거대장대음봉,124,1,1
2022-07-07 09:06,삼전 가격 맞추러 간다 조작생명,115,4,1
2022-07-07 09:05,지랄염병한다 진짜,114,2,1
2022-07-07 08:47,지극히 저평가 되었을 때 공매 물량은,179,3,3
2022-07-07 08:27,지금구간은 공매가 많으면 많을 수록 좋은...,212,3,3
2022-07-07 08:15,오늘도 떨어지겠네요,122,1,0
2022-07-07 04:46,왜 공매도 금지 안하는데,276,14,1
2022-07-06 22:42,담을때가되가네,402,6,4
2022-07-06 20:20,윤대통령님 사랑합니다,314,19,7
2022-07-06 20:05,완전 개수작!,484,19,8
2022-07-06 19:07,윤썩렬.   몇년 남았나요? .ㅜㅜ,264,15,11
2022-07-06 19:16,답글:네 다음엔 한동훈이요,287,11,2
2022-07-06 19:06,2년 만에 좀 담았다,212,3,0
2022-07-06 18:46,"목표가35,000원",287,8,6
2022-07-06 18:45,실적은 문제없고 보험사 유상증자설 때문에,429,17,4
2022-07-06 18:29,바보들아! 복현이가 보험사들 유상증자해야...,413,8,8
2022-07-06 18:23,매수대기하면 되나요?,201,3,3
2022-07-06 17:26,5.5까지 본다..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,279,8,1
2022-07-06 16:54,삼성생명이 삼만생명 되것다..,161,4,2
2022-07-06 17:07,답글:삼성생명이 삼만생명 되것다..,191,1,2
2022-07-06 16:46,생명 망하나요??,160,4,1
2022-07-06 16:19,이게 전부 부회장때문,173,8,0
2022-07-06 16:18,너무한거 아니냐?,163,8,0
2022-07-06 15:52,에헤라디여~~~,179,6,3
2022-07-06 15:42,갑을 기한도 없는  공매물량이,372,11,0
2022-07-06 15:39,망했나,200,5,1
2022-07-06 15:27,드라곤 사면 나가리인가?,317,6,1
2022-07-06 15:18,이거 대량거래량 터지며  폭락이니,480,10,3
2022-07-06 15:26,답글:이거 대량거래량 터지며  폭락이니,264,2,2
2022-07-06 15:08,이건 또 무슨 악재인가요??,809,5,2
2022-07-06 15:08,이전 저점,204,3,2
2022-07-06 15:05,석렬아,206,5,5
2022-07-06 15:02,멀 걱정을해  이익만 잘나는구만..,388,5,5
2022-07-06 14:52,미쳤구?ㅋㅋㅋㅋㅋ,303,5,2
2022-07-06 14:49,이재용 *******  덕분인가??,395,8,2
2022-07-06 14:49,삼성 그룹 뭔가 문제 있나?,258,5,1
2022-07-06 14:44,보험해지운동,297,7,2
2022-07-06 14:31,개삼생,239,10,1
2022-07-06 14:21,먼일잇어요,543,6,2
2022-07-06 14:08,애널이 매도 리포트냈네!,443,8,1
2022-07-06 14:08,일주일에 4000원도 엄청난 하락인데,397,6,1
2022-07-06 13:52,삼바는 80만원을 넘었는데,197,8,0
2022-07-06 13:44,"이복현 금감원장 ,,,보험사들 유상증자?",491,6,2
2022-07-06 13:38,아무것도 할 수 없다,217,3,4
2022-07-06 13:32,삼성그룹은 주주 알기를 똥으로 알지,183,7,2
2022-07-06 13:27,지금 들어가기 빠르가요?,533,1,5
2022-07-06 13:24,배당,545,2,2
2022-07-06 12:49,저주는 현실이 된다..ㅋㅋㅋㅋㅋ,579,11,4
2022-07-06 12:48,?,578,3,1
2022-07-06 12:40,서서히 내리겠구먼,258,2,0
2022-07-06 12:34,삼전 가격 다 맞추어가나?,250,3,0
2022-07-06 12:31,쌀때 많이사서,670,4,5
2022-07-06 12:24,진짜 잣같네,347,13,2
2022-07-06 12:22,내가 저주해서 내려가는거다…,172,2,1
2022-07-06 12:11,67층,504,4,7
2022-07-06 12:11,국내 15개 정도의 생명보험사들,385,4,2
2022-07-06 12:09,3만원보게써,163,2,0
2022-07-06 12:06,좋은주식많은데..,152,1,0
2022-07-06 12:06,전영묵 사퇴않나...,197,6,1
2022-07-06 11:52,털사람들 털고,305,1,3
2022-07-06 11:52,한화 생명의 주가흐름 패턴을 살펴보면,197,3,2
2022-07-06 11:49,오늘 보험주 왜이럼??,176,0,2
2022-07-06 11:44,갚을 기한도 없는 공매물량이,176,0,1
2022-07-06 11:40,보험 해약흐고  물타야긋네.,168,2,2
2022-07-06 11:37,"주가조작같은 소리허네~ 다른 보험,은행,...",332,3,3
2022-07-06 11:37,헐값에 주고받고,204,2,2
2022-07-06 11:36,삼성그룹,260,1,1
2022-07-06 11:35,주가 조작 의심됨,179,1,1
2022-07-06 11:33,물 타고 싶으나,196,4,1
2022-07-06 11:31,목표가5,201,1,1
2022-07-06 11:31,조용히들 혀,125,0,1
2022-07-06 11:25,오늘 백주 정도 매수,228,2,2
2022-07-06 11:23,주가조작 재판중인,219,4,3
2022-07-06 11:22,삼성생명 현찰 3억 매수 체결,295,1,4
2022-07-06 11:21,거래량이 없고 악재도 없는데요,263,1,1
2022-07-06 11:19,주가 조작인듯..,258,2,2
2022-07-06 11:18,이정도 하락이유가 없는데 빠지는건..,376,1,3
2022-07-06 11:17,개인이  공매도 쳐서는 안되는 이유,120,0,2
2022-07-06 11:11,나라가,125,2,0
2022-07-06 11:09,ㅋㅋㅋ,110,0,0
2022-07-06 11:08,부도 났냐?,137,1,0
2022-07-06 11:08,5분봉인데 쥐OOO 양봉3개있네,115,0,0
2022-07-06 11:07,일단 조금 매수,157,0,1
2022-07-06 11:06,쓰레기 2019년 배당 3년간 50%확대...,158,0,0
2022-07-06 11:05,삼생 삼전지분 언제 처분함?,116,0,0
2022-07-06 11:05,방콕에 외국인이 없어서,116,0,1
2022-07-06 11:04,금리인상 수혜주라고 하지 않았니?,112,0,0
2022-07-06 11:00,니가 조선주냐?,120,0,0
2022-07-06 10:58,다시 6000주 되부럿네~,188,1,1
2022-07-06 10:56,ㄱ ㅔ ㅅ ㅔ ㄲ ㅣ 들,129,1,0
2022-07-06 10:54,말이 안나온다 삼생,261,4,0
2022-07-06 10:53,야이 멍멍이삼생아,119,0,0
2022-07-06 10:52,복명복창한다 6만 붕괴 3분전!,131,1,1
2022-07-06 10:51,심하네 ㅎ,123,0,0
2022-07-06 10:51,그동안,142,0,0
2022-07-06 10:42,부자들을 위한주식,187,2,0
2022-07-06 10:42,58000 깨지면 사자고...,169,1,0
2022-07-06 10:53,답글:58000 깨지면 사자고...,112,0,0
2022-07-06 10:42,너네들은  평생  남의의견에 반대만 하다...,132,0,2
2022-07-06 10:40,생명&손해보험 통틀어 오늘 하락율1위,163,1,0
2022-07-06 10:39,쓰레기 2019년 배당 3년간 50%확대...,154,0,0
2022-07-06 10:36,4%빼는데 1시간30분 걸렸으니,163,4,0
2022-07-06 10:28,실형 기대,202,6,0
2022-07-06 10:24,삼성생명 현찰 3억 매수 대기중,219,1,4
2022-07-06 10:22,일년 정도를 격으며,227,6,2
2022-07-06 10:21,유전유죄가 공정과 상식이다,130,4,0
2022-07-06 10:18,"어제 1,100원 올릴때",215,8,0
2022-07-06 10:14,대부분 우선주가 본주보다 싼 이유,183,2,2
2022-07-06 10:14,신용잔고 17만5천 VS 공매도잔고 54...,186,9,0
2022-07-06 10:05,오늘 분기배당하는 날인가요 ㅁㅊ,203,1,1
2022-07-06 10:03,소름돋는거 말해줄게,210,4,0
2022-07-06 10:02,삼성생명 상장일 2010년5월12일,243,3,1
2022-07-06 09:57,정체불명 외인들,149,6,0
2022-07-06 09:52,삼성생명 좆소기업인가요?,147,8,0
2022-07-06 09:44,이쯤되면,128,2,0
2022-07-06 09:28,이재용 사면 소식 나왔나?,341,9,0
2022-07-06 09:27,재용,166,9,1
2022-07-06 09:27,주식을 빌려줄 수 있는 기간을  정해야,152,7,0
2022-07-06 09:27,20분만에 4%가까이 빼는거보면 오늘 6...,184,2,0
2022-07-06 09:23,어지간히 해먹었으면,135,7,0
2022-07-06 09:22,삼전  가격  맞추러 간다,125,5,0
2022-07-06 09:21,오를때와 내릴때,120,4,0
2022-07-06 09:19,6.9에 반털어서 마통갚앗는데..,147,5,0
2022-07-06 09:17,물탈기회!!,172,3,6
2022-07-06 09:17,제대로 미쳤구나 ㅋㅋㅋㅋㅋㅋㅋㅋ,155,3,0
2022-07-06 09:06,또 왜 지랄임???????,178,5,0
2022-07-06 09:06,개어이없는 삼생,150,6,0
2022-07-05 22:47,손대면 톡하고 터질것만 같은..,234,4,1
2022-07-05 13:08,진지하게 물타기,840,6,8
2022-07-05 11:57,오후엔,294,3,2
2022-07-05 10:23,방콕에 외국인이 진짜로 과거 잘나갈 때 ...,439,2,4
2022-07-05 00:29,1년후 뉴스,350,0,5
2022-07-04 21:54,aner****님 글 읽을때마다,372,0,8
2022-07-04 21:30,욕도 지친다,137,6,0
2022-07-04 19:44,53000에 산다,153,2,4
2022-07-04 19:37,코로나 초기 매수자외 모두 손실구간......,190,5,3
2022-07-04 18:23,지수가 삼천 넘었을 때,308,5,2
2022-07-04 17:16,오늘 공매도량 21133주,358,4,7
2022-07-04 17:02,물타야겠다.,166,1,5
2022-07-04 14:35,재벌자산운용사,268,14,3
2022-07-04 14:07,적극매수구간,259,4,8
2022-07-04 13:46,정체불명 외인들까지 가세하니,239,5,1
2022-07-04 13:44,삼생 매수하려고  대출 좀 받았다가,336,3,3
2022-07-04 13:25,Financial 뉴스 봐라,492,4,8
2022-07-04 13:17,악질생명,229,7,2
2022-07-04 12:48,공모가,371,11,2
2022-07-04 11:55,삼생은 꼬라박기 시작하면 성실하게  꼬라,237,2,3
2022-07-04 11:24,진짜 악독하다,215,6,1
2022-07-04 10:08,"이야~~기분조타,",290,7,5
2022-07-03 09:20,국내 15개 정도의 생보사들,620,7,6
2022-07-03 00:21,월요일 한주매수 들어갑니다,513,5,3
2022-07-02 09:51,상속세로 50%를 떼어간다고 볼 때,619,6,5
2022-07-01 21:51,이러면 금융권 타격 받는거 아닌가요 ??,573,3,2
2022-07-01 21:50,결정해라!  배당인지 주가인지? 선택해야...,290,1,7
2022-07-01 14:22,나라가 망조가 든거여,282,9,1
2022-07-01 10:16,비중이 가장 많은 삼성생명이 오르내릴 때...,500,14,5
2022-07-01 09:27,오를수밖에없음,445,8,8
2022-07-01 09:03,미쳤네,343,4,3
2022-07-01 08:50,오늘  6만을 사수할것인가?  아니면  ...,259,1,2
2022-07-01 07:26,오늘 들어가야징...,328,3,3
2022-07-01 00:07,결실의 계절,371,3,5
2022-06-30 23:57,와 오늘 신용 1억 박았는데,335,6,4
2022-07-01 00:21,답글:우와 거시기에 현금을 1억 넣었는데,681,1,2
2022-06-30 21:09,52000원 고향가자,233,4,3
2022-06-30 18:30,정말 궁금한게,331,4,2
2022-06-30 16:35,"기타법인, 이서현씨 물량을 처분하고 있나...",518,5,5
2022-06-30 15:02,쓰레기짖을,277,12,1
2022-06-30 15:00,쉐드형숄더 패턴이네,445,6,2
2022-06-30 14:59,개미들,221,6,2
2022-06-30 14:03,삼생 완전 ㄱ ㅔ ㅅ ㅔ ㄲ ㅣㄴ ㅔ,236,12,2
2022-06-30 13:53,목표가 7만3천원ㅋㅋㅋㅋㅋㄱㅋ,261,5,2
2022-06-30 12:39,68000원,259,4,4
2022-06-30 12:35,김건희 대통령님,373,17,6
2022-06-30 12:27,어차피 간다,221,3,4
2022-06-30 11:58,개181818181818181818181...,187,5,1
2022-06-30 11:22,곧 30만원,317,15,3
2022-06-30 10:02,현대중공업에 시가총액 순위 따-잇 ㄷㄷ,242,4,2
2022-06-30 09:59,보험주 다오르는데,233,3,1
2022-06-30 09:43,고객중심 경영강화,214,3,1
2022-06-30 09:11,삼생,218,6,1
2022-06-30 07:33,여기 주준지  털린넘들인지  모르겠지만,241,2,4
2022-06-29 21:45,이주식 쉽게  안오른다 !  7만이  피...,309,4,8
2022-06-29 20:48,LIKEBEE  네이버에,143,1,3
2022-06-29 16:52,너무하네,219,8,1
2022-06-29 15:23,국고채금리(10녀) 3.67%,512,4,15
2022-06-29 15:29,답글:[삭제된 게시물의 답글]부회장 리스크,628,8,1
2022-06-29 14:19,지친다,204,7,1
2022-06-29 13:20,이틀간 지수 급등시,310,9,1
2022-06-29 12:41,장이 하락했다가 상승을  할때는,237,1,3
2022-06-29 11:14,물산만가고...,228,2,1
2022-06-29 10:51,"물산움직임이 심상치 않는데, 드라곤 사면...",311,1,5
2022-06-29 08:54,양키 모으는 거 보면 나만 신기한가?,407,4,3
2022-06-29 08:10,금감원장이  금리  올리면,266,1,7
2022-06-29 00:19,금리 상승기의 보험주,331,1,6
2022-06-28 23:53,LIKEBEE  네이버에,180,1,3
2022-06-28 21:08,지금 던지는 개미들 참 안타깝구먼,213,5,2
2022-06-28 15:51,기관 외인 개인이 다 매수 50억 어치,439,1,3
2022-06-28 15:48,공매도 점점 바닥,249,1,4
2022-06-28 15:37,고생한다.,224,2,3
2022-06-28 11:43,뭐 오른게 있다고 처내리나?,214,6,1
2022-06-28 09:49,사법정의는 어디에?,228,7,2
2022-06-28 09:09,어제 많이 올렸으니 오늘 할일 해야지,256,2,1
2022-06-28 09:04,난 신기하게~!!,322,2,5
2022-06-28 07:04,조아제약 신약발표 할듯 얘네들 형질전환돼...,254,1,2
2022-06-27 20:26,갈종목,386,5,6
2022-06-27 19:21,생명보험금가입 한도를정해야 안되겠나,195,4,2
2022-06-27 16:05,공매도비중확줄었네,308,2,7
2022-06-27 14:46,어차피 갈거,386,4,6
2022-06-27 14:13,코스피가 2%넘게 상승하는 데,452,10,2
2022-06-27 13:58,보이십니까 여러분...초딩도 알듯,498,14,1
2022-06-27 13:24,대표 긴급지시,417,5,1
2022-06-27 13:18,쓰레기,230,7,2
2022-06-27 12:58,양심불량 파렴치 삼생,329,11,3
2022-06-27 12:53,이틀동안 코스피 4%이상 폭등,218,6,1
2022-06-27 11:42,내갈길가는 삼생,260,11,0
2022-06-27 11:07,"어제도 양키가 3만주 매도 였는데, 실제...",384,7,8
2022-06-27 10:46,상폐해라,233,10,0
2022-06-27 10:43,죽돌입니다.,330,10,6
2022-06-27 10:21,삼증 너무하네,235,3,0
2022-06-27 09:25,오르면 팔만  내리면,253,2,3
2022-06-27 09:22,올라라,173,0,2
2022-06-27 09:04,삼증,232,5,1
2022-06-27 06:57,가는거야,321,5,3
2022-06-27 05:56,마음 편한  주식투자......,310,1,3
2022-06-26 16:56,진짜 주식 투자 실력자들은,479,3,6
2022-06-26 14:14,다른 주식 오를 때 떨어지고 내릴 때 보...,278,1,8
2022-06-25 21:19,마음편한주식,352,2,9
2022-06-25 20:28,주가를  떠나서 요즘정치 애기가 많은 것...,270,6,6
2022-06-25 17:57,아직은 주식담보대출  등을  쓸때가 아닌...,242,4,5
2022-06-25 17:13,공매도 전면 확대시행해야,265,4,6
2022-06-25 17:00,주가지수 3천이 넘어갈 때,226,3,4
2022-06-25 12:04,마지막..개미털기인거 아니까 그만 해라....,343,3,6
2022-06-25 06:38,나스닥..장막판  보험주들,523,5,5
2022-06-25 10:34,답글:나스닥..장막판  보험주들,656,4,5
2022-06-25 11:10,답글:나스닥..장막판  보험주들,628,2,4
2022-06-25 01:52,흔히 언론에서는......,546,16,10
2022-06-25 01:18,"삼성생명 장기 목표가 100,000원 상...",578,4,5
2022-06-24 23:21,종합지수,294,4,1
2022-06-24 19:00,개인 기관 외인들 매입해주었는데 . . ...,303,1,4
2022-06-24 16:04,시장과 거꾸로 가는 종목이  좋은  것인...,355,2,6
2022-06-24 15:09,어이없네 ㅋㅋ,318,14,1
2022-06-24 15:07,진짜 개삼증,188,5,1
2022-06-24 15:02,조작질이 심한거 아니냐,207,11,1
2022-06-24 14:54,아무리그래도,197,4,1
2022-06-24 14:52,합의는 없다,212,1,5
2022-06-24 14:41,어제  올매도후,220,3,4
2022-06-24 13:59,이럴라고,212,3,2
2022-06-24 11:58,삼증,307,14,3
2022-06-24 11:56,관심종목 40개 종목중에,314,13,2
2022-06-24 10:51,외인과 삼증,244,7,2
2022-06-24 10:24,오를껍니다,237,3,1
2022-06-24 09:37,윤재앙,266,11,5
2022-06-24 09:37,공모 상장은 왜 한겨?,262,4,1
2022-06-24 09:30,오늘도 신났네,242,3,4
2022-06-24 09:13,쓰레기 2019년 배당 3년간 50%확대...,275,5,1
2022-06-24 09:12,아 이것밖에못떨구냐,147,0,2
2022-06-24 09:05,주식 시장이 멀쩡하겠나,208,2,1
2022-06-23 21:58,윤석열대통령님은 공정과상식이 강조 하셨습...,246,6,14
2022-06-23 20:58,윤석열 찍은 인간들,240,16,9
2022-06-23 22:06,답글:이재명 찍은 인간들,381,0,7
2022-06-23 20:15,삼생 정신 차리라,189,10,2
2022-06-23 19:10,주시기는 하나다 수급,208,2,7
2022-06-23 18:01,삼성생명상장일 2010년5월12일,391,13,3
2022-06-23 14:34,2019년 배당 3년간 50%확대■■ 지...,499,9,5
2022-06-23 13:13,드디어떨어지는구나 ㅋㅋㅋ,235,3,5
2022-06-23 12:18,작년 배당금  실적은 언제 잡히나 ?,196,0,3
2022-06-23 09:48,방금 몇분만에 코스피 지수가 1%순식간에...,319,1,5
2022-06-23 09:45,올라오는걸 억지로 찍어누르네 ㅋㅋㅋㅋ,216,2,2
2022-06-23 09:32,외국인들 매집하는데 도데체 개미들왜케 팔...,407,2,2
2022-06-23 09:21,좀만 올라도 쳐 파는구나^^,204,2,0
2022-06-22 20:57,세기들 팔고 꺼지라는데도  징징  대고 ...,284,1,7
2022-06-22 20:31,현재 코스피 전체,237,3,3
2022-06-22 20:09,힘좋누 ㄷㄷ,147,0,4
2022-06-22 18:03,빨리떨어지자,184,1,8
2022-06-22 15:38,좋덴다!,221,1,4
2022-06-22 15:13,외인 기관 지속 매수중이네요,295,4,5
2022-06-22 13:49,요즘 기특하네 ㅋㅋ 효자다효자,421,6,5
2022-06-22 11:19,ㄹㅇ 단단하네,242,5,1
2022-06-22 10:06,최근 한달간,312,5,2
2022-06-21 20:46,당일에 있어서의 외국인 수급과 실질 외국...,484,3,13
2022-06-21 14:46,"삼생, 뭔가 있음",993,7,17
2022-06-21 14:01,이개좝주야,279,3,3
2022-06-21 11:54,옵션에서 새로운 판을 짤 수 있을 것 같...,342,1,6
2022-06-21 10:32,다시 드라곤 사면을 위한 플레이가 전개될...,328,2,6
2022-06-21 10:27,위에 호가물량 있는거봐라~~~,416,1,5
2022-06-21 10:22,속보 삼성전자 음봉전환,210,0,3
2022-06-21 09:29,다 폭등하는데 뭐함?,342,5,3
2022-06-21 09:13,나라꼴이 말이 아니네 ㅜ,262,3,5
2022-06-21 08:08,나의  노아의  방주 삼생,332,2,10
