날짜,댓글,조회수,좋아요,싫어요
2022-07-08 11:05,해도해도 넘무한 리딩,181,0,1
2022-07-08 11:03,향후 2년은  경기침체....향후 주가 ...,226,1,0
2022-07-08 10:41,와 이라노,241,2,0
2022-07-08 10:23,이건 아니지,191,1,0
2022-07-08 10:15,실외마스크 의무화,252,2,2
2022-07-08 10:12,윤석열 지지율 떡락하노,197,6,3
2022-07-08 09:32,124 ~ 135,213,1,1
2022-07-08 09:25,해도해도 넘무한 리딩,260,2,0
2022-07-08 09:08,공매도 때려잡기 좋은 날,259,1,1
2022-07-08 09:06,코로나 재확산 마스크 다시 쓴다 ㅋ,213,5,3
2022-07-08 00:10,실적으로 보나  기업 가치로 보나,603,6,2
2022-07-07 23:42,주가가...,162,2,1
2022-07-07 23:16,나스닥 선물이 폭등중이다.,188,0,1
2022-07-07 23:14,윤대통령  만세!,189,3,11
2022-07-07 22:21,윤짜장,104,6,2
2022-07-07 20:20,물건은 잘팔려서,148,2,2
2022-07-07 20:05,미친 윤정부,205,14,6
2022-07-07 19:26,올리고올리고올린다.,109,0,1
2022-07-07 19:19,올리고  올리고.,88,0,1
2022-07-07 18:36,단기10만원까지도..,110,0,0
2022-07-07 17:58,16만 언제 오나,141,2,0
2022-07-07 15:57,오르는것도 대통령님 탓이냐?,410,12,12
2022-07-07 15:52,이게 다 윤석열 대통령 덕이다,249,6,12
2022-07-07 15:28,한번 이베스트 반대매매 가봅니다 ㅋ,222,4,0
2022-07-07 14:28,주가전망 2,292,3,0
2022-07-07 13:19,공매도 때려잡기 좋은날.,280,2,1
2022-07-07 12:57,오늘 주가 왜 오르냐?,297,7,3
2022-07-07 12:47,아무레,175,2,0
2022-07-07 12:39,정치충들이 훈수두면 뭐다?,175,1,1
2022-07-07 11:47,또또 반등하는척 한다,322,5,1
2022-07-07 11:47,에휴 그래도 희소식인데 ㅡㅡ,323,3,2
2022-07-07 10:29,16만에 물려서 해탈중인데,647,7,0
2022-07-07 09:57,블핑 컴백한다더라 광고하나줘라,389,1,2
2022-07-07 09:18,최소...,521,3,4
2022-07-07 08:59,목표주가에 대하여,367,5,2
2022-07-07 08:41,아모르 아모르 파튀~~,153,1,0
2022-07-07 08:39,오늘 제대로  폭락하겠네 ~~,174,1,0
2022-07-07 07:24,중국 수출시대가 끝나긴 뭘끝나 무식한  ...,304,6,2
2022-07-07 06:44,선생님,168,2,0
2022-07-06 22:09,올해,339,2,3
2022-07-06 22:08,아모레,113,0,1
2022-07-06 21:52,윤석열 보유국의 아모레...,133,4,3
2022-07-06 21:50,올랐다.,94,0,1
2022-07-06 21:27,나라가 망해간다,122,4,2
2022-07-06 19:15,이쯤 되면 IR가서 소액주주 엿먹이려고,105,1,0
2022-07-06 18:32,아모레 20만원 언제?,387,0,2
2022-07-06 18:06,와..진짜  요놈씨.키.?이 로 대가팍이...,109,1,1
2022-07-06 17:10,안끝났다,155,1,0
2022-07-06 16:54,뉴스,149,0,1
2022-07-06 16:02,항상 오늘이 최고가다,190,9,2
2022-07-06 15:30,2번행님이 탈중국한다자네,168,2,7
2022-07-06 15:15,"尹정부 ""희토류 탈중국"" 선언",283,6,5
2022-07-06 15:14,너도다시,142,2,0
2022-07-06 15:09,중국이 일본과 다르게 한국에는 우호적임,185,4,2
2022-07-06 13:37,탈중국에 대한 대안을 제시해봐라,320,26,6
2022-07-06 13:05,장기적으로 탈중국 효과 반영,281,5,12
2022-07-06 12:08,이섹히는 왜 쳐오르는거임?,288,3,0
2022-07-06 11:11,"큰손 개미들이 붙었구만,,,, 주가는,,...",290,1,2
2022-07-06 11:08,윤대통령 귀국하시자마자,362,7,16
2022-07-06 11:06,한동훈딸조카 논문내용 충격!!!!!,352,20,8
2022-07-06 11:05,진짜 궁금한게,243,4,1
2022-07-06 11:03,"[속보]정부 ""응급실 일반 격리병상에서도...",233,0,0
2022-07-06 10:59,뭐지?,115,0,1
2022-07-06 10:30,"中시안, 스텔스보다 강한 BA.5 변이 ...",187,0,1
2022-07-06 09:51,아ㅡㅡ,550,2,0
2022-07-06 09:37,Eobu  특징,218,3,1
2022-07-06 09:35,22층이다,302,4,2
2022-07-06 09:25,오르니까,291,4,6
2022-07-06 08:55,동시호가 느낌좋다,465,2,3
2022-07-06 08:52,ㅋㅋㅋㅋㅋㅋ,231,2,1
2022-07-06 08:46,오오.. 오늘 10퍼,262,1,0
2022-07-06 08:45,탈중국 과 장기하락,320,6,0
2022-07-06 08:21,폭등한다,321,2,8
2022-07-06 08:17,공매도 잔고 40% 실화냐,375,14,1
2022-07-06 06:42,오늘 가즈아,119,0,1
2022-07-06 04:42,무역적자인데,219,2,2
2022-07-06 00:53,이 금액에서 파는건 가짜?,376,2,1
2022-07-06 00:02,경기침체인듯,203,2,0
2022-07-05 23:58,탈중국,138,0,0
2022-07-05 21:18,중국 코로나 신규 72명·본토 41명.....,233,0,1
2022-07-05 20:37,시간외 거래가,302,0,0
2022-07-05 20:05,"유럽증시 개폭락에 시간외거래 1,000원...",159,3,0
2022-07-05 20:04,"기관이 많이 샀네,  많이 올랐네",99,0,0
2022-07-05 19:46,내일은 3프로 상승하자,145,1,1
2022-07-05 19:43,여기는 다들 양반들이네,148,4,1
2022-07-05 19:35,무상증자로 공매도날려라,102,4,0
2022-07-05 19:02,공매도 언제부터 시작? 노무현,117,0,4
2022-07-05 17:31,이 종목이,120,2,1
2022-07-05 17:28,윤재앙의 탈중국 발언으로,192,14,4
2022-07-05 16:13,많이 올랐네.,113,0,4
2022-07-05 15:40,웬만한 건 4프로 이상 상승!,309,5,0
2022-07-05 15:27,올랐네,136,3,0
2022-07-05 14:53,오 13만원 지지받으면 턴,172,2,3
2022-07-05 14:28,이마트 중국철수 당하고,202,8,3
2022-07-05 13:55,이제 갈타이밍이다,239,1,3
2022-07-05 13:28,탈중국 과 일본교류,187,2,9
2022-07-05 13:27,환율 1300,115,0,0
2022-07-05 13:10,더 안떨어지는게,322,3,0
2022-07-05 13:03,아모레에 최대 안티,191,11,4
2022-07-05 12:37,휩소나와서 반등 줄듯,151,1,2
2022-07-05 12:35,난 이주식안사겠다 중국건드린죄,155,4,4
2022-07-05 12:33,뭐여 이 시기에 per50이 가당키나한고...,146,3,0
2022-07-05 12:26,보합 ㅋㅋ,112,2,1
2022-07-05 12:24,명신이 신랑때문에,186,11,2
2022-07-05 12:14,내쏠까.공매도.노무현 업적,160,0,5
2022-07-05 11:54,언재 2ㅇ만원오겟?ㅋ,246,4,0
2022-07-05 11:52,왜빠지지?ㅡㅡ,233,4,3
2022-07-05 11:33,오늘같은 불장에,270,6,1
2022-07-05 11:14,매수호가,160,2,1
2022-07-05 10:46,역쉬,296,2,6
2022-07-05 10:43,이베스트,173,2,0
2022-07-05 10:33,좋빠가~ 어차피 떨어져.. 탈탈중국이야 ...,150,2,1
2022-07-05 10:19,윤재앙윤재앙 @같은 노래,162,8,4
2022-07-05 10:18,단기 고점이,154,3,1
2022-07-05 10:16,앞으로,83,0,0
2022-07-05 10:04,떨어질때는 만원,131,4,0
2022-07-05 10:01,아모레 발목에 천 톤 짜리 쇠덩어리 묶었...,123,1,0
2022-07-05 09:49,ㅋㅋㅋㅋ 똘마니들,126,2,0
2022-07-05 09:48,윤카 덕분에 돈 벌었다,180,3,3
2022-07-05 09:47,26년차)129500  재매수~^^,196,1,0
2022-07-05 08:27,탈중국,241,13,2
2022-07-04 23:59,2분기 실적악화 소식을,164,2,0
2022-07-04 23:37,거래량 190000주인데 공매도가 800...,311,5,2
2022-07-04 23:22,어떻게 될까?,133,0,0
2022-07-04 23:16,한국식 공매도는 범죄다! 즉각철폐!,91,5,1
2022-07-04 23:15,외국인이 매도로 전환하면,99,0,0
2022-07-04 23:12,큰일이로다.,144,27,5
2022-07-04 23:01,지지율 의미없다,102,13,2
2022-07-04 22:42,탈중국 과 일본 교류,92,1,7
2022-07-04 23:29,답글:탈중국 과 일본 교류,110,4,0
2022-07-04 22:06,이든이형은 중국 관세 내린다는데,136,9,2
2022-07-04 21:20,한국은 자본주의 체제 전환에 처참히 실패...,145,20,1
2022-07-04 20:43,尹 뻘짓할 ?,99,12,1
2022-07-04 20:15,당장은 우량주니까 버티겠지만,154,2,2
2022-07-04 18:41,바이든 이놈이 젤 문제다,239,12,2
2022-07-04 18:37,자유민주주의국가로써 공산주의 국가랑 교류...,167,4,20
2022-07-04 18:32,만약 이재명이 되었으면 최소한 횡보장이나...,208,32,4
2022-07-04 18:27,13억중국시장 버리고 60억 외국시장 얻...,256,3,27
2022-07-04 18:34,답글:13억중국시장 버리고 60억 외국시장 얻...,227,13,1
2022-07-04 22:17,답글:13억중국시장 버리고 60억 외국시장 얻...,100,0,0
2022-07-04 21:03,답글:13억중국시장 버리고 60억 외국시장 얻...,128,2,0
2022-07-04 18:03,가격이 코로나 터져서 주식 박살난 그때까...,99,0,2
2022-07-04 17:41,날날이 신기록 갱신중..오늘 공매도42....,197,2,1
2022-07-04 17:34,낼은 3프로 상승,170,3,3
2022-07-04 16:54,내가 중국이어도,215,17,1
2022-07-04 16:48,와 공매42%,234,2,0
2022-07-04 16:40,"코스피 1,000가봐라 윤 눈하나 깜짝 ...",185,12,1
2022-07-04 15:29,목표가 20만원 갑시다,274,6,11
2022-07-04 15:18,중국시장 필요없음. 목표가 19만,456,8,20
2022-07-04 15:11,정치병ㅠ,234,3,15
2022-07-04 15:08,기업들 그냥 나둬도 시원찮을판에,191,11,3
2022-07-04 14:59,게시판이,212,4,16
2022-07-04 14:54,지금 당장 탄핵은 힘들고,211,29,8
2022-07-04 14:50,양산의 관종 문씨!!!,239,5,26
2022-07-04 14:49,이 주식을 살리고 싶으면..,168,12,3
2022-07-04 14:07,외인들이 계속 사들이고 있는데,494,6,2
2022-07-04 14:05,시진핑 연임까지 흐를듯,153,3,2
2022-07-04 13:50,여사님이,232,18,2
2022-07-04 13:41,화장품은 이미 망한 주식입니다,171,2,2
2022-07-04 13:39,윤석열 탄핵전까지는 계속내릴껍니다,280,36,4
2022-07-04 13:35,그냥놔둬라,92,0,0
2022-07-04 13:26,탈중국화  왜치는데,205,21,5
2022-07-04 13:23,오를땐 500원,138,1,0
2022-07-04 13:21,나락으로 가는구만,114,2,0
2022-07-04 13:19,중국 보복들어왔나,126,4,1
2022-07-04 13:03,장사 안되서 재고 남을텐데,138,2,1
2022-07-04 12:54,대한민국서 금융자산은 자산이아님,128,3,0
2022-07-04 12:41,지금이 매수타이밍,143,1,6
2022-07-04 12:32,"경제,주식,지지율 그 딴거 신경 안쓴다.",155,13,1
2022-07-04 12:29,탈중국,126,11,0
2022-07-04 12:18,윤핵관이 할일!!!,139,23,1
2022-07-04 12:15,내가 수도없이 얘기 했건만,145,3,1
2022-07-04 12:10,나토는 사실상 중국을 적으로 규정했다,157,9,2
2022-07-04 12:09,주가 꼬라지봐라ㅋㅋㅋㅋ,136,9,1
2022-07-04 12:07,세계 증시가 대세하락 하고 있는데 ㅉㅉㅉ,183,1,8
2022-07-04 12:06,한중관계 악화로 사실상 하락세,124,4,0
2022-07-04 12:01,탈중국 하더라도,186,33,3
2022-07-04 12:01,[PBR10도넘게상장시키고 또 150삼청...,91,0,0
2022-07-04 11:56,회장과 사장 이사들까지 전부다 사퇴 해라,83,0,0
2022-07-04 11:53,답글:[삭제된 게시물의 답글]탈중국은,120,3,3
2022-07-04 11:41,탈중국을 계획 했으면,143,20,2
2022-07-04 11:39,상폐되나요?,90,1,0
2022-07-04 11:36,문재인,151,20,3
2022-07-04 11:29,죽을 맛,163,1,0
2022-07-04 11:22,싸이가 부릅니다2,165,8,0
2022-07-04 11:10,한국은 중국이랑 통일이 되어야함..,145,1,7
2022-07-04 10:56,나도 한 번 불러보자,117,5,1
2022-07-04 10:56,미국과 동맹인데 언제적이고 떼놈들 눈치봐...,171,4,15
2022-07-04 10:53,(성지순례) 윤석열 수혜주 ~!,147,10,2
2022-07-04 10:43,주가전망,240,0,7
2022-07-04 10:41,짜장,126,10,1
2022-07-04 10:30,무능하고 부패한 정권때문에 ㅋㅋㅋ,221,22,2
2022-07-04 10:25,윤설열 수혜주,208,16,2
2022-07-04 10:25,"바그네-사드, 콜걸-탈중국 ㅋㅋㅋㅋ",197,25,1
2022-07-04 10:25,윤씨정부에선 주식  신경 안씀.,168,13,1
2022-07-04 10:18,한국은 지리적 특성상 친북중러/반미일이 ...,193,0,5
2022-07-04 10:14,내 이랄줄 알았다 ㅋ,132,8,3
2022-07-04 09:54,중국이 한마디 하면 폭포수 나온다,148,5,3
2022-07-04 09:51,아모레주주발 범국민 광화문 촛불집회 갑시...,160,27,6
2022-07-04 09:43,윤대통령 이해합시다,182,5,9
2022-07-04 09:37,사드보다 더 큰 보복이 시작된다,208,24,5
2022-07-04 09:31,다르긴 다르지..,151,9,2
2022-07-04 09:30,이렇게 된건 아무래도,139,11,2
2022-07-04 09:29,안녕하세요 리헌상입니다,118,1,0
2022-07-04 09:21,중국 보복하면,151,4,3
2022-07-04 09:13,여기 주주들도 윤 뽑은사람 많았을텐데,232,31,2
2022-07-04 01:04,화장품 엔터 게임 사지마세요,501,12,3
2022-07-04 00:58,외인 공매도는 정부 꼬라지 보면 당연한 ...,230,12,1
2022-07-03 23:54,인조때,258,27,4
2022-07-03 23:44,니들도 다 알잖아 현재 중국이랑 아퍼주...,259,3,13
2022-07-03 22:42,중국 한국 나토가입 편들지말고 있어라,156,4,2
2022-07-03 22:26,다빼라 6짜 올때까지 외인놈들 사서,97,0,0
2022-07-03 22:21,중국 빼면 다끝난다 화장품 재고 넘치겠네,114,5,1
2022-07-03 22:18,중국 불매운동 한국제품 NO,110,1,1
2022-07-03 22:16,중국 한국 꼴보기 실다,103,3,1
2022-07-03 22:07,바닥처럼 보이는가??,95,1,1
2022-07-03 21:16,외국인은 산다.,131,1,0
2022-07-03 19:26,형들 “보이지않는 손” 보손동생 왔다~ㅎ,178,0,1
2022-07-03 18:25,국민발암주 등극 !!,121,0,0
2022-07-03 15:53,대통령을 잘못 뽑은게 아니라,399,3,33
2022-07-03 16:37,답글:대통령을 잘못 뽑은게 아니라,346,36,3
2022-07-03 15:43,유? 말 맹신하고 그러지 마라,196,1,0
2022-07-03 14:21,"드라마 ""안나"" 꼭 봐라. 퀸건희 감동실...",258,9,1
2022-07-03 12:30,중국과는 끝났다는 윤석열에게 기대하기보다,312,25,2
2022-07-03 11:35,다들 왜 그러시지?,347,2,4
2022-07-03 10:31,중국과 단교하라고,298,13,2
2022-07-03 10:31,2찍들에게 제안한다.,337,23,3
2022-07-03 09:45,정부정책에 맞서는 주식하는 개미들,264,3,9
2022-07-03 09:38,하반기 주식시장이 상승할 것이라고 보는 ...,240,0,3
2022-07-03 09:35,"주가 빠지는 근본원인,10년전 비교",273,1,1
2022-07-03 08:57,[이젠 위협과위기감속에 23년초까지상승할...,149,0,1
2022-07-03 08:44,윤무식이 뽑은 2찍 인간이하것들 봐라 ㅋ...,270,10,4
2022-07-03 01:01,윤죄~  셀프 한한령,407,15,1
2022-07-02 22:49,탈중국 반대하는 사람들 특징,340,2,23
2022-07-02 21:15,15년~16년 중국내 한류열풍때 아니면,314,10,3
2022-07-02 21:06,외국인이 계속 사고 있고,202,1,1
2022-07-02 21:01,여기 정치글 쓰는 넘들땜시,249,8,34
2022-07-02 19:21,윤석렬 캐나다총리와 회담장면,394,23,3
2022-07-02 18:18,윤석열이는 사팔로 군데 안갔다왔다고,188,9,1
2022-07-02 18:04,러시아의 일본 싸다구가 보이는가,173,14,1
2022-07-02 17:25,자기 주가 반토막이나도,204,22,1
2022-07-02 15:49,영부인이 급 한인상점에 가게된 이유,264,4,0
2022-07-02 13:19,지금도 고점이다,233,2,2
2022-07-02 13:16,[세계적역병말미에 국제분쟁 그리고..],153,0,0
2022-07-02 13:05,윤서결 dog ship  bird gi,351,45,3
2022-07-02 13:03,중국을 조져야합니다.,280,2,24
2022-07-02 13:01,전세계를 상대로 세일즈 해야 할사람이..,318,30,0
2022-07-02 12:48,대통령 하나가 주가를 개박살 내는구나.....,257,19,2
2022-07-02 12:04,주위에 보면 군대 안갔다온 애들이 아가리...,248,24,0
2022-07-02 11:34,영부인이 한인상가에 급하게 간 진짜 이유,310,20,1
2022-07-02 11:31,윤씨 캐나다총리와 만난 영상좀 보세요,302,17,1
2022-07-02 11:26,윤서결이 자진사퇴를 시켜야 우리가 삽니다...,250,19,5
2022-07-02 11:09,2찍 하고 살림 살이 점 나아 졌냐 ㅋㅋ...,227,11,0
2022-07-02 10:49,자본시장법 불법 공매도 처벌수위 링크 -...,141,0,0
2022-07-02 10:43,불법공매도 기획조사 - 검찰공화국,251,6,0
2022-07-02 10:38,검찰공화국 1탄 - 불법공매도 때려잡자 ...,194,0,3
2022-07-02 09:08,와 살다살다 윤죄앙 코미디 ㅋㅋ,500,53,2
2022-07-02 03:46,2찍들은,415,44,1
2022-07-02 02:40,아모레 6만가자.,229,2,1
2022-07-02 02:29,칼잡이는 칼을 뽑을때를 아는기여,174,0,0
2022-07-02 02:08,딱 3군데만 찍어서 깜방 보낸다,338,1,0
2022-07-02 02:05,"불법 공매도 - 검찰 구형 상향 조정, ...",189,0,4
2022-07-02 01:29,공매도 금지가 아니여 조사해서 깜방이여,153,0,0
2022-07-02 00:45,미국 반도체지수가 폭락.,390,5,0
2022-07-02 00:37,오늘 오른 이유,297,1,1
2022-07-02 00:26,[강강수월래~~],148,0,0
2022-07-01 23:51,국민이 검사 윤석열 뽑은게 불법 공매도 ...,180,0,5
2022-07-01 23:44,검찰공화국에서 검찰이 공매도 조지는데,79,0,2
2022-07-01 23:38,경제위기,118,22,1
2022-07-01 23:25,공매도 거래역사 1위 아모레는 검찰 조사...,98,0,1
2022-07-01 23:18,검찰애들이 국민 영웅으로 떠오르는 순간은...,80,0,1
2022-07-01 23:06,꽁밭매는 서경배는,86,1,1
2022-07-01 21:56,3대1로 액면 분할 했나요??,94,0,0
2022-07-01 21:02,3500억 공매도치는 서씨 좀 이유좀 들...,121,1,1
2022-07-01 20:47,석열이가 중국 깠는데 중국은 그래도 손잡...,312,3,3
2022-07-01 20:45,서씨가 공매도 주범이여,88,0,1
2022-07-01 20:43,밥쳐먹고 공매도만 치나 검찰청에 끌려가야...,97,2,1
2022-07-01 20:38,그래도 여기 윤석은열 찍은 넘 많더라,143,16,1
2022-07-01 20:25,윤석열 보유국,159,17,2
2022-07-01 20:11,윤통?,93,6,1
2022-07-01 19:52,"목표가 30,000원",93,2,1
2022-07-01 19:24,여기 정치글 올리는,123,3,10
2022-07-01 19:20,여기 정치글 올리는 또라ㅇ 당은,79,0,6
2022-07-01 19:07,"오늘도 공매도가 78702주, 외국인이 ...",139,1,0
2022-07-01 17:35,인도 VS 중국,195,16,1
2022-07-01 17:29,아모레 선제타격?,150,9,2
2022-07-01 16:49,100% 진실에 가까운 야기들 ....반...,214,31,0
2022-07-01 16:22,위험한 리더의 3가지 유형,364,55,2
2022-07-01 16:10,매국주주들은 새겨들어라,154,0,1
2022-07-01 16:10,그놈의 mou 갖고 속는 2찍 2대남 놈...,214,24,0
2022-07-01 16:09,ㅎㅎ 기관 개털렸네요 외인이랑 같은팀 아...,172,0,0
2022-07-01 16:07,윤대통령,321,1,45
2022-07-01 16:04,여가부폐지에 뇌의탁한 좆대남들 자검좀,126,14,0
2022-07-01 16:03,윤재앙 조만간 중국에 선제타격 하겠다고 ...,174,25,0
2022-07-01 15:58,양키들 뭘 믿고 쇼커버링하나요,101,0,1
2022-07-01 15:56,지금 이제 나라가 정상화 되는 과정이다,255,2,40
2022-07-01 16:11,답글:지금 이제 나라가 정상화 되는 과정이다,161,2,0
2022-07-01 15:48,ㅂ ㅅ을  뽑은댓가,151,23,1
2022-07-01 15:40,축하합니다...드디어 대한민국이 1위를 ...,272,31,2
2022-07-01 15:38,OOO 또 중국 저격질이네,157,12,2
2022-07-01 15:37,중국 관련 기업들 다죽었다 복창,156,11,3
2022-07-01 15:34,하락장에 그나마 다행입니다.,96,0,1
2022-07-01 15:30,베충이들아,127,7,3
2022-07-01 15:13,외국 나가선 무시나 당하고....,175,22,2
2022-07-01 15:07,국민들의 소원,222,7,5
2022-07-01 15:05,윤재앙 통화 스왑도 못해,186,27,1
2022-07-01 14:52,바닥이긴 한가보네...,137,1,2
2022-07-01 14:46,지수대비 진짜 강하네..,119,1,0
2022-07-01 14:42,윤재앙아 통화스왑 못하냐??... 능력이...,181,13,0
2022-07-01 14:37,?이 돌아왔다,139,8,2
2022-07-01 14:27,ㄱㅛㅇ의 주식 선제타격 화끈하구마...,113,3,0
2022-07-01 14:26,살려주세요 ㅡㅡ,85,0,0
2022-07-01 14:16,윤재앙 진짜 ㅋㅋㅋ,230,35,0
2022-07-01 14:05,중국 저가수입품 없이 인플레 어케 막을라...,205,24,1
2022-07-01 14:00,부동산 카페 가봐,372,21,1
2022-07-01 13:58,축하드립니다,115,0,0
2022-07-01 13:57,윤석열의 집값 안정화 방법,244,29,1
2022-07-01 13:54,숲을 봐야지,103,0,2
2022-07-01 13:53,고마워요 윤서결~,155,5,0
2022-07-01 13:53,윤통님,158,2,13
2022-07-01 13:52,"경제수석 이란 놈이 국가경제를 파탄내냐""",134,8,1
2022-07-01 13:52,중국 관련주,90,1,1
2022-07-01 13:49,아모레 주주이면서 2번찍들 니들은,203,26,1
2022-07-01 13:41,이대로는 나라망하겠다..,117,8,1
2022-07-01 13:41,찢형이 그립습니다. 찢형이 옳았습니다.,164,25,2
2022-07-01 13:39,가마우지 경제라고 들어봤냐?,111,6,0
2022-07-01 13:36,4만원 기억,82,0,0
2022-07-01 13:34,윤통님 귀국하셨다,283,3,41
2022-07-01 13:34,엊그제 138500에 털은기념으로ㅋㅋ,80,0,0
2022-07-01 13:34,쥴리가 잘못했네,96,9,1
2022-07-01 13:33,여기서 30프로 빠져야 적정가치,79,2,1
2022-07-01 13:32,중국으로 수출하는 기업들 폭망 중...,103,6,0
2022-07-01 13:31,대통령이 다 뜻이 있죠,198,2,14
2022-07-01 13:29,'문'이 그립다,94,4,4
2022-07-01 13:22,근데 ?은 뭐가 그리 좋은거야?,89,3,0
2022-07-01 13:17,멍청한것들 각자도생이다,82,1,0
2022-07-01 13:09,예수님을 능가하는 보수의 기적!!!,189,23,0
2022-07-01 13:15,답글:예수님을 능가하는 보수의 기적!!!,101,4,0
2022-07-01 13:07,"거니 목걸이가 1억600만원, 헐",104,9,0
2022-07-01 12:51,ㅋㅋ 한달전에,112,3,1
2022-07-01 12:33,잘못뽑은 업보다,174,20,0
2022-07-01 12:20,"'中 소비주' 투자는 미친 짓""…尹 '탈...",310,28,3
2022-07-01 12:17,탈중국하려면 조용히 하지,227,33,0
2022-07-01 12:10,"탈중국이라고 발표를 왜하냐,?",231,24,1
2022-07-01 12:09,바보 내려갈때까지 주식 접는다 ㅅㅍ,112,14,1
2022-07-01 12:04,사고 싶지만,92,2,0
2022-07-01 12:03,아쉽지만 당분간 반등은 힘들듯,114,4,1
2022-07-01 12:03,갈취나 할려고 하는 자식들 대갈통을,78,0,2
2022-07-01 11:58,130.000,84,0,2
2022-07-01 11:56,이재명 공약이행률93.2프로 일잘하는사람...,142,23,1
2022-07-01 11:46,윤재앙 대단한놈이네,254,35,6
2022-07-01 11:40,"루비니 ""스태그플레이션 채무위기 온다…증...",94,1,0
2022-07-01 11:30,11.8만원 아가리 쩌억~~,102,1,1
2022-07-01 11:27,윤석열  찍은 사람 손,232,29,4
2022-07-01 11:24,소문듣고 왔습니다,122,8,2
2022-07-01 11:08,TV조선 튼 음식점은 가지마라,139,25,1
2022-07-01 11:07,자전거래로 공포감만,99,2,0
2022-07-01 11:06,김건희 이여자 뭐냐,256,4,28
2022-07-01 10:57,우리는 친북중러 반미일유럽이 정답입니다.,157,3,5
2022-07-01 10:56,걱정말아요,112,1,6
2022-07-01 10:53,이재명이 대통령이었다면..,190,33,3
2022-07-01 10:52,주가조작 콜걸이 왕이다,109,14,2
2022-07-01 10:49,좀 더...,91,4,0
2022-07-01 10:43,여기 아직도 윤짜장 빨아주는놈이 많네,189,20,3
2022-07-01 10:42,좋아요 50개찍으면 범국민하야운동 카페 ...,115,8,1
2022-07-01 10:40,윤짜장,105,14,3
2022-07-01 10:39,윤띨띨이가 한건했네 ㅋㅋ,167,14,3
2022-07-01 10:36,아모레주주들이 대표해서 광화문 범국민 촛...,118,12,3
2022-07-01 10:35,폭탄주나 쳐마시지,123,13,3
2022-07-01 10:32,윤석열을 몰아내고 조국장관을 대통령으로!...,139,23,4
2022-07-01 10:29,범국민 윤석열 하야운동 모두 동참해주세요,181,29,4
2022-07-01 10:29,중국을 버리고 유럽을 취한다,172,4,15
2022-07-01 10:27,윤석열 하야 범국민 촛불집회 개최합시다,115,18,3
