날짜,댓글,조회수,좋아요,싫어요
2022-07-06 11:20,역시,132,1,0
2022-07-06 11:05,암울하네,137,1,0
2022-07-06 10:58,적정주가 4000원,179,1,0
2022-07-06 10:54,도데체 박현주 최현만은 몬 뻘짓을,150,1,0
2022-07-06 10:43,대박,227,1,0
2022-07-06 10:27,잣,142,1,0
2022-07-06 10:12,목표가7500원 나옴,128,0,0
2022-07-06 10:07,목표가 만 칠백원,118,0,0
2022-07-06 09:56,본사 쳐들어가 봉기하자!,155,4,0
2022-07-06 09:38,"눈에안들어온다,다시바꿔라",98,0,0
2022-07-06 09:12,마이너스 8% 다,221,0,0
2022-07-06 08:48,이쯤되면 주주들 폭동 일어나야 정상인데,203,6,0
2022-07-06 07:20,지난 밤 美 場,117,0,0
2022-07-05 22:33,오늘~~쬐끔 마니 담앗는데...,136,3,0
2022-07-05 21:36,매경에 사기 기사 띄우지말고,117,6,0
2022-07-05 17:38,이,85,1,0
2022-07-05 15:40,물귀신,143,2,0
2022-07-05 15:29,조까,158,5,0
2022-07-05 15:18,야 쇄이야 !,131,1,0
2022-07-05 14:42,자사주매입한거팔아쳐묵나,232,4,0
2022-07-05 13:49,씨방새들~,201,5,0
2022-07-05 13:24,정말 더러운 주식...미래...,226,7,0
2022-07-05 13:00,제버릇 개주나 ?,165,1,1
2022-07-05 12:20,6660,129,0,1
2022-07-05 11:59,역시,165,2,0
2022-07-05 11:37,오늘 폭등 무슨 호재 있나여??,302,0,4
2022-07-05 11:36,6천원 안착 이래여,156,2,0
2022-07-05 11:25,최근 대비 주가 반토막,142,2,0
2022-07-05 10:57,JP 모건,178,0,0
2022-07-05 09:58,오늘은 지혼자 떨어지네 ㅋㅋㅋㅋ,198,3,1
2022-07-05 09:18,공매치고 올려치고,136,0,1
2022-07-04 18:33,지 혼자 올랐네..ㅋㅋ,192,3,0
2022-07-04 13:29,근데 넌 왜 오르냐? ㅋㅋㅋㅋㅋ 쓰레기증...,216,6,1
2022-07-04 12:21,헐..지수빠지고 한달동안 나도 거래안하는...,217,1,1
2022-07-04 12:09,모든 금융권 대출금리 일시적 중단하라.,180,1,3
2022-07-04 11:53,[PBR10도넘게상장시키고 또 150삼청...,138,0,0
2022-07-04 09:39,미래에셋 다필요없다.,331,6,0
2022-07-04 09:26,미래Mts 적응이 안되네요.,147,0,1
2022-07-03 11:54,요새  미래에셋 현재가창이 고대로 멈춤?,283,2,0
2022-07-03 11:18,6660원이라..,182,0,0
2022-07-03 07:02,대출금 못받는 케이스 많이 생길듯?,234,1,1
2022-07-02 15:19,꽁짜보다 못한 사람이 있다는거여,187,0,0
2022-07-02 02:07,개행주현만이에게,230,2,0
2022-07-01 14:26,미래에셋증권 목표주가,426,2,2
2022-07-01 13:48,혹시 타이거 etf 거래량이 늘면,147,0,0
2022-07-01 11:20,목표가 2만 7천원 맞나여?,476,3,3
2022-07-01 13:29,답글:목표가 2만 7천원 맞나여?,684,0,0
2022-07-01 06:38,개행주현만이가 있는한,130,0,0
2022-06-30 16:59,미래에셋 이용하면 안되는 이유!,244,3,0
2022-06-30 15:45,오늘도,133,2,0
2022-06-30 14:00,쫙쫙,151,2,0
2022-06-30 11:55,미래개셋,172,4,0
2022-06-30 10:53,역시,178,3,0
2022-06-30 09:16,38선이 무너지게,133,0,0
2022-06-30 04:42,개떡같은 상품이나 팔고,207,2,0
2022-06-29 16:46,지난번,256,2,0
2022-06-29 16:24,시스템이 왜 이래?,132,2,0
2022-06-29 15:33,미래에셋 증권사 이용하면 안되는 이유,265,4,1
2022-06-29 13:26,자사주 속각?,268,3,0
2022-06-29 13:19,살때 마다,170,1,0
2022-06-29 10:17,회장님 비난은 자재하기 바래여~~,266,3,8
2022-06-28 09:01,사명,309,13,0
2022-06-27 18:15,박현주 앞 면상보면 까버리고 싶다.,363,20,1
2022-06-27 15:17,청산해라,304,15,0
2022-06-27 14:59,하루 반짝!,166,1,0
2022-06-27 14:43,오늘 파는게,153,0,2
2022-06-27 14:09,내일 하락이여,188,3,0
2022-06-27 13:30,박현주.현마이..너네들  대우증권  사서...,260,11,0
2022-06-27 10:46,불장에 또 앰병하고 있네 ㅋㅋㅋ,338,8,0
2022-06-27 09:56,미래야~~,223,2,0
2022-06-27 09:53,서경스타즈 개폭망,168,0,0
2022-06-27 09:21,역시,243,5,1
2022-06-27 09:14,상승 마무리,221,2,0
2022-06-27 00:57,미래에셋증권 투자 방법,400,3,1
2022-06-26 09:19,"박헌주,최현만 회장님 화이팅",199,0,3
2022-06-24 18:17,내 딸은 다음달이면?,302,0,0
2022-06-24 16:12,상승 끝,199,0,1
2022-06-24 14:44,물타기 담가줌,228,2,0
2022-06-24 14:25,20% 하락하고,234,1,0
2022-06-24 09:05,경기과열 금리인상,472,2,4
2022-06-24 09:01,소리질러  천억 ~,323,3,0
2022-06-23 16:45,지네회사 공매도치는게 분명해,290,8,0
2022-06-23 15:17,매각하자~,192,2,1
2022-06-23 14:45,이거 아직도 상폐 안됐나요?,163,0,1
2022-06-23 13:52,이게 저평가냐,233,3,0
2022-06-23 12:53,미래에셋증권 목표주가,326,3,1
2022-06-23 11:17,이런18랄,176,2,0
2022-06-23 10:33,1프로 상승=상한가,181,3,0
2022-06-23 09:57,윤프님덕에 급등하내여~~,237,1,4
2022-06-23 09:14,이거 왜오름,236,0,1
2022-06-23 05:14,"다우,나스닥,S&P,코스피지수 조정 예측",139,0,0
2022-06-22 22:36,백년대개,142,0,0
2022-06-22 21:21,미래에셋증권 박현주 이넘은 거의 윤뚱땡이...,222,8,3
2022-06-22 18:58,대한민국 상폐대기,123,1,0
2022-06-22 17:10,속보)리얼뤼 여사 곧 주가조작 합법화.....,158,8,2
2022-06-22 16:48,이재명이 당선 되었으면  주식투자자들에는...,279,11,12
2022-06-22 16:33,매동,102,0,0
2022-06-22 13:24,액면가~,168,1,0
2022-06-22 12:05,그냥 망한 회사네,227,6,0
2022-06-22 11:00,박현주,196,4,0
2022-06-22 09:27,합병만이 살길,172,0,0
2022-06-21 10:52,오늘 폭등 이유라던데 맞나여?,501,0,5
2022-06-21 10:37,마법 같았지 when we disco,152,0,1
2022-06-21 09:43,ㅈ같은 성과급 잔치,261,4,0
2022-06-20 14:04,5500원 보긋다,311,2,0
2022-06-20 13:56,차라리 기업 청산해라?,185,5,0
2022-06-20 11:40,와 스고이네 ㅋㅋ,226,1,0
2022-06-20 09:09,개행주가,347,4,0
2022-06-20 14:54,답글:개행주가,926,1,0
2022-06-19 12:59,달구지가 흔들려가네,330,3,1
2022-06-17 19:35,코로나 저점 5000원대 이전에서,448,3,0
2022-06-17 15:56,내돈내놔라 이놈들아,184,3,1
2022-06-17 15:02,필사적이네.공매들....,336,2,0
2022-06-17 14:27,한국의 골 드망 삭스 라던데 맞나여?,333,1,8
2022-06-17 13:06,"코스피, 코스닥 지지선 예측",157,0,1
2022-06-17 12:13,불확실성 지나갔어요,400,1,0
2022-06-17 11:54,회장님 비난은 자제 바래여~~~~~,162,1,3
2022-06-17 10:09,미래개,220,4,0
2022-06-17 09:35,상폐가 해답이다,160,4,1
2022-06-17 09:15,개사기집단,165,4,0
2022-06-17 09:19,답글:도데체 몬 뻘짓을 많이 했는지,1015,2,0
2022-06-17 08:48,나스닥 폭락,164,1,1
2022-06-16 16:56,돼지 돼지 꿀돼지 미나리 밭에,137,0,0
2022-06-16 15:53,증권사들 성과급 잔치… 기본급의 2000...,270,10,0
2022-06-16 14:13,대우미래증권,221,0,1
2022-06-16 13:56,증권주중에 최악 미래증권,150,3,0
2022-06-16 13:43,미래에셋벤처투자에서 왔습니다,159,3,0
2022-06-16 13:42,미래를 보면 천불이 난다.,315,3,0
2022-06-16 13:31,마지막 매수 기회 주네여~,344,1,6
2022-06-16 13:28,오늘도 내리면 답없는거 아닌가?,111,1,0
2022-06-16 12:29,쓰레기중 상쓰레기주...,167,6,0
2022-06-16 12:15,사기꾼집단,167,9,0
2022-06-16 12:10,자사주 소각,146,2,0
2022-06-16 11:44,이따위가주식이냐?,167,4,0
2022-06-16 11:32,대량자금 운영하는,112,0,0
2022-06-16 11:31,야 진짜 대단하다,143,1,0
2022-06-16 11:26,개씹주,165,5,0
2022-06-16 11:08,이번정권은..,173,4,0
2022-06-16 10:44,개미주린이분들 접근 금지 종목,145,1,0
2022-06-16 10:15,비 차익 프로그램,101,0,0
2022-06-16 09:13,내릴땐 300원씩 내려불고~~~,148,0,0
2022-06-16 06:44,이익 1조회사가 액면가 5000원 근처네,157,0,1
2022-06-15 21:35,액면가가 5000원인데,175,6,0
2022-06-15 18:28,대한민국 1등 증권사 주식의 현실...,352,14,0
2022-06-15 17:06,개행주 현만이는,132,5,0
2022-06-15 16:28,증권 중에 걸레주식,147,4,0
2022-06-15 16:01,"우리 술통님, 리얼뤼 여사님 영화팝콘 데...",147,4,4
2022-06-15 15:42,상폐하소 고마,134,8,0
2022-06-15 15:18,수젠텍,106,0,0
2022-06-15 15:08,"코스피, 코스닥 중장기 단계별 지지선 분...",152,1,0
2022-06-15 15:02,이게 대한민국 1등 증권사냐?,205,7,1
2022-06-15 14:50,주주환원정책 한다고,206,6,0
2022-06-15 14:32,청산하자,140,2,0
2022-06-15 14:16,드디어 6자  ㅎ,118,0,0
2022-06-15 14:01,경영진은 그릇에 코 박아라,182,12,0
2022-06-15 14:22,답글:무슨 뻘짓을 했는지,319,0,0
2022-06-15 13:31,지들도 포기한 모양,192,6,1
2022-06-15 13:25,중간배당을 하든지 자사주 매입 소각을 하...,194,6,0
2022-06-15 13:04,한달내내 내리다,110,0,0
2022-06-15 13:02,"삼성증권, nh증권은...",206,9,0
2022-06-15 12:55,너무한거 아님?,180,0,0
2022-06-15 12:34,주담 번호 알려주세요,221,4,0
2022-06-15 11:45,졸라 쳐빠지네,155,5,0
2022-06-15 11:16,이제는 7000원도 무너지겠다.,264,13,0
2022-06-15 11:01,1주 샀는데 토스에서 연락왔다,148,0,0
2022-06-15 11:00,그냥 상폐가 답이다.,138,2,0
2022-06-15 09:55,화가 나는 이유,207,3,0
2022-06-15 09:14,문닫아라,222,4,0
2022-06-15 09:10,회장님 비난은 자제 바래여~~,141,0,4
2022-06-15 04:28,아니땐 굴뚝에 연기나랴,149,0,0
2022-06-14 18:00,배당주,233,5,0
2022-06-14 13:41,"속보)윤통님집무실 수십조, 국민들 허리띠...",265,2,5
2022-06-15 10:58,"답글:속보)윤통님집무실 수십조, 국민들 허리띠...",175,1,0
2022-06-14 12:19,아직 지하실은 시작되지 않았다,127,0,0
2022-06-14 12:12,"경제폭망, 검찰독재공화국, 개쑈,옷쑈,빵...",171,2,7
2022-06-14 11:37,누구나가 다 아는 시나리오는 오지 않는다...,194,2,1
2022-06-14 10:26,금리가  2%포인트  더  오른다 보면,375,1,0
2022-06-14 10:04,이런,110,0,0
2022-06-13 22:43,겁나 내렸네,144,0,1
2022-06-13 21:12,한번도 상승같은 흐름 없이,87,1,0
2022-06-13 17:17,가라우리,111,1,0
2022-06-13 15:25,손절만이 답이군요,130,0,1
2022-06-13 13:42,회장님 비난은 자제 바래여,232,2,3
2022-06-13 13:39,동훈아 여기좀 털어봐라,138,2,0
2022-06-13 12:30,지금사면 x신임,245,0,0
2022-06-13 11:57,거져 주네...,132,0,0
2022-06-13 11:25,지켜보고있다.ㅋㅋㅋ,126,0,0
2022-06-13 11:22,8300   에  3000주  매수  3...,165,0,0
2022-06-13 10:53,6500 보긋다,152,2,1
2022-06-13 10:50,이런 18랄,138,1,0
2022-06-13 10:49,폭락 폭락,97,0,0
2022-06-13 09:53,"경제폭망, 검찰독재공화국, 개쑈, 옷쑈,...",211,2,5
2022-06-13 09:37,동훈이형 요기 대표좀 조져봐요,181,3,0
2022-06-13 01:23,6천원대는 오바고,276,0,1
2022-06-12 20:38,돼지에 진주목걸이,148,0,0
2022-06-11 20:45,6000 초반까지 하락,197,3,0
2022-06-11 14:22,저점 테스트 시작되었습니다.,324,5,1
2022-06-11 10:15,"정미소도 안 가봤던 주주새끼들,,,,",171,0,0
2022-06-10 19:30,개행주 현만이는 좋긋네,252,9,1
2022-06-10 16:58,단기 트레이딩 시기가 오고 있다.,255,4,0
2022-06-10 16:10,내가 이주식을 왜 사서,152,4,0
2022-06-10 15:56,모든,108,0,0
2022-06-10 14:56,미래 이러다 5000원도 가겠다.,178,5,0
2022-06-10 14:31,30% 밑으로 떨어지면 매수 포지션을 취...,142,0,2
2022-06-10 13:56,"해,달",88,0,0
2022-06-10 14:00,답글:[삭제된 게시물의 답글]7300 비중 3...,588,0,0
2022-06-10 12:13,전저점,109,0,0
2022-06-10 11:25,솔직히말하면.이주식은너무고평가되었다.,175,1,2
2022-06-10 10:59,회장님 비난은 자제 부탁드릴게여~~~,189,6,0
2022-06-10 10:12,회장님 비난은 자재하기 바람,201,2,5
2022-06-10 09:38,미래신저가증권,127,0,1
2022-06-10 09:27,솔직히 말해봐 너 물려있ㅈㅣ?ㅋ,128,0,0
2022-06-10 09:27,에효,149,1,0
2022-06-10 09:14,52주 신저가 갱신 축하드립니다!,107,1,0
2022-06-09 22:14,개행주 현만씨,123,2,0
2022-06-10 07:10,답글:개행주 현만씨는 최소한 주가연동  연봉제...,486,2,0
2022-06-09 21:41,제발 74까지만 빼라,80,0,0
2022-06-09 16:39,더러운 넘들 시외 꼭 10원 올려논다.,95,0,0
2022-06-09 15:33,또 종가에 53만주 물량 ??,151,1,0
2022-06-09 13:11,공매도 물량 누가 치워쥐요~,189,2,0
2022-06-09 11:31,검사 출신 금감원장,208,4,1
2022-06-09 10:56,박현주,185,6,0
2022-06-09 06:41,이복현21세기 최악금융사기주범 금감원이충...,204,1,0
2022-06-08 22:08,여태것,247,4,1
2022-06-08 21:13,베타버젼 테스터 사기?,91,0,0
2022-06-08 18:13,헐~,97,1,0
2022-06-08 15:00,대한민국 증권사중 제일 쓰레기가 미래에셋...,243,7,0
2022-06-08 13:45,2분기 실적 30프로 감익. 3분기 실적...,338,6,2
2022-06-08 12:30,"박현주, 최현만이 있는 이상...어렵겠죠...",211,12,0
2022-06-08 12:11,고마,139,2,0
2022-06-08 11:20,6600원 안오면 내가 니 자식이다,249,1,0
2022-06-08 09:16,주린이 여러분,213,2,0
2022-06-08 09:00,폭등 전 마지막 매수 기회네여~,273,0,3
2022-06-08 08:47,"경제폭망, 검찰독재공화국, 리얼뤼?",126,0,1
2022-06-08 00:45,현주 씨 좀 나가주면 좋겠어요,197,3,0
2022-06-07 23:53,항시 아껴,111,0,0
2022-06-07 16:19,내가 젖ㅈ소ㅅ,148,1,0
2022-06-07 12:36,적정가 6600원,170,1,0
2022-06-07 12:31,이제는 다른기업이 인수,223,4,0
2022-06-07 12:31,경상토왜?,125,0,0
2022-06-07 12:10,7200원 신저가 찍자,115,1,0
2022-06-07 10:00,777777,121,0,0
2022-06-07 09:29,전라도,149,1,1
2022-06-07 09:52,답글:전라도,704,0,0
2022-06-06 22:17,이제 빠지는 일만남았군요,189,0,0
2022-06-06 16:17,?다리 잡고 삐약?,139,0,0
2022-06-06 08:42,마인드 쓰레기 기업,280,6,0
2022-06-05 20:38,사람 지치게 만들어서 손절을 유발하는,245,1,0
2022-06-06 07:48,답글:사람 지치게 만들어서 손절을 유발하는,782,1,0
2022-06-04 16:09,도토리키재기,231,1,0
2022-06-03 15:00,본사 가서,364,8,1
2022-06-03 14:52,공매도,228,1,2
2022-06-03 14:51,5월 20일 양봉의 시가 훼손 - 일반 ...,200,3,0
2022-06-03 13:43,미래가 없는 미래에셋 ~,248,11,0
2022-06-03 12:47,어쩌다 대한민국 주식 시장이 이리도 개판...,226,3,0
2022-06-03 11:45,10원하락,228,1,0
2022-06-03 11:45,주식은 추세다.,226,2,2
2022-06-03 11:29,멋지다,179,2,0
2022-06-03 10:51,신저가  고고고,206,1,0
2022-06-03 10:26,공매도 밥,133,0,0
2022-06-03 09:52,1억주 소각해야.,308,6,0
2022-06-03 09:04,공매도,287,0,0
2022-06-03 09:02,회장님 비난은 자재바래여~~,246,1,3
2022-06-03 08:57,한마디로 상페가 답이다!,173,1,0
2022-06-02 17:45,야이 바보팅구들아...,189,0,0
2022-06-02 17:22,야는~,142,0,0
2022-06-02 16:48,73,148,0,0
2022-06-02 15:23,도망가요,152,0,0
2022-06-02 14:37,동시호가,317,0,2
2022-06-02 13:56,외국인,294,1,1
2022-06-02 13:01,빠져도 너무빠지네,211,2,0
2022-06-02 12:33,주식수 왜 이래요?,240,2,0
2022-06-02 12:14,꼭지 찍고 폭락,180,4,0
2022-06-02 12:08,개쳐물렸네,166,1,1
2022-06-02 11:46,메리츠증권은 100원 상승...,168,3,1
2022-06-02 11:17,뭔일있나 왜 혼자서만 3%넘게  떨어지지,385,2,0
2022-06-02 11:00,뭐냐..,303,3,1
2022-06-02 10:20,5월 말 공매순위 7위,342,7,0
2022-06-02 10:00,빌어먹지도 못한 미래...,172,1,0
2022-06-02 09:20,역시 개행주,213,5,0
2022-06-02 09:07,531  색히야 공매치다 뒤진다,136,0,0
2022-06-02 07:40,"외국인348,831주 매수   연기금11...",261,0,3
2022-06-01 10:27,귀에 걸면 귀걸이 ?????,229,2,1
2022-06-01 22:17,답글:귀에 걸면 귀걸이 ?????,102,1,1
2022-05-31 19:37,오호 왠일 오른당,217,5,0
2022-05-31 19:23,종가 대량거래 뭐여여?,208,1,0
2022-05-31 14:52,개행주 현만이와 개알바들은,157,4,1
2022-05-31 13:35,미래에셋,229,3,0
2022-05-31 13:10,증권주는 철저히 심리주식이다.,250,5,1
2022-05-31 10:41,증권주,176,0,2
2022-05-31 10:39,꼭지 찍고 다시 하락,149,1,1
2022-05-30 19:31,증권주에 희망이있는가,356,2,1
2022-05-30 15:55,닥터빅인지 믄지 그런거 쓰지마라,113,0,0
2022-05-30 12:48,야 앱개발자 짤라라,144,0,0
2022-05-30 12:41,개미들이 외면한 주식,193,3,0
2022-05-30 11:46,예측하지 말고 지수 대응하자.,203,4,2
2022-05-30 11:24,증권주,217,1,0
2022-05-29 05:16,일급비밀///,407,0,1
2022-05-28 05:07,"연기금-24,550,226주 매도후 9거...",310,1,0
2022-05-27 18:24,퇴직연금 증권사중 Top,327,0,0
2022-05-27 15:07,주가 15천원을 무슨 수로 가나??,362,3,3
2022-05-27 14:38,연기금 이 쓸어담고 았네요 연기금 8거래...,162,0,2
2022-05-27 12:17,팔겠다고 맘먹으니 오르네요,242,1,1
2022-05-27 09:37,공먀도 얼바에에 속아서...,206,0,3
2022-05-26 14:55,역시 사기집단!,182,8,1
2022-05-26 13:36,담주 급등 나온다고 하네여~~,324,4,4
2022-05-26 10:50,공매도를 치는 방법,279,1,1
2022-05-26 10:37,개쳐박네,175,1,0
2022-05-26 10:25,직원들 성과급,265,2,1
2022-05-26 09:59,에라이 니기미다.,209,9,0
2022-05-26 05:35,종합투자계좌 인가 관련 진행사항,169,0,0
2022-05-25 21:49,믿져아 본전이다고?,141,0,0
2022-05-25 20:44,손절해야겠네요,138,1,1
2022-05-25 15:36,배터지게 올랐다.,150,3,0
2022-05-25 12:29,이 썩은 주식아 메르츠증권을 좀봐바라.,239,7,0
2022-05-25 11:02,에고,230,3,0
2022-05-25 11:01,장기간 폭락에 만신창이된 개미들이 너도나...,260,3,2
2022-05-25 09:07,폭등~~~~~~,224,2,0
2022-05-24 16:38,상장폐지~,144,3,0
2022-05-24 14:41,"왜 안 가고, 언제 사야 하나?",167,0,0
2022-05-24 13:56,회장님 비난은 자재 바란다~,187,0,8
2022-05-24 12:28,며칠 관종,120,0,1
2022-05-24 10:08,메리츠와 갭이 점점 줄어든다,273,5,0
2022-05-24 08:39,금융주 강세 라는데,266,0,2
2022-05-24 07:14,개인투자자는 신중해야,224,5,0
2022-05-23 20:33,직원 월급 들여다보니,221,3,0
2022-05-23 17:08,역대급 실적에도,181,0,0
2022-05-23 15:49,연기금 4일 연속 50만여주 매수    ...,177,0,1
2022-05-23 11:11,미래에셋 증권 경영진,265,8,1
2022-05-23 05:51,연기금  3일 연속 30만여주 매수개인-...,156,0,1
2022-05-22 20:58,똥꾸녁으로 심사하는 미래게셋,216,4,0
2022-05-22 19:49,개사기꾼 집단,178,3,2
2022-05-20 15:51,미래에셋증권은 장기 투자자들의 무덤,268,12,0
2022-05-20 15:05,상한가 고점,139,1,0
2022-05-20 12:15,안녕하세요.차트 전문가 입니다.,252,1,5
2022-05-20 11:29,회장님 비난은 자제 바래여~~~~,134,1,2
2022-05-20 09:49,담주 급등 예정이네여~~~,358,4,5
2022-05-20 09:34,무려,114,0,1
2022-05-20 09:31,짜사주는 상승저지용,170,3,1
2022-05-20 08:19,연기금 외국인이 쓸어담았네요 개인은-21...,149,0,2
2022-05-19 21:13,차세대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,148,0,0
2022-05-19 19:39,왜 안빠지지? 놀랬네요,113,1,0
2022-05-19 18:15,9천원대 제발 한번만 와주라,103,0,0
2022-05-19 16:40,1년동안 수수료만 9천만원이네 이개같은 ...,123,0,0
2022-05-19 15:51,회장님 비난은 자제 바래여~~~,94,0,0
2022-05-19 15:13,상폐+정매 ㄱ ㄱ,105,0,0
2022-05-19 12:53,많이빠졌네요,138,2,1
2022-05-19 12:38,회장님~~제발 상장폐지 부탁드립니다,91,0,2
2022-05-19 12:34,여기 안전한곳 맞음?,201,1,1
2022-05-19 11:42,어서 상폐해라!,89,0,0
2022-05-19 11:23,현만이 이 OOO,89,0,0
2022-05-19 11:01,돈없음 상폐해라 !!!,95,0,0
2022-05-19 10:15,회장님 비난은 자제 바래여~~,147,1,1
2022-05-19 08:43,엣헴,112,0,0
2022-05-18 22:50,매수할때가된듯한데,141,1,0
2022-05-18 15:10,내주식 빌린사람들,178,0,1
2022-05-18 15:00,연기금55..000주 매집중 기타법인 2...,197,1,3
2022-05-18 14:42,대우증권,181,7,1
2022-05-18 14:03,회장님 비난은 자제 바래여,171,1,2
2022-05-18 13:39,■미래에셋대우스팩 5호도 인수합병 공시 ...,142,0,0
2022-05-18 10:52,증권주차별,189,2,0
2022-05-18 10:18,회장님 비난은 자재하셨음 하내여~,187,3,2
2022-05-18 10:07,숏플레이 종결은 20일선 장대양봉 골든크...,129,0,1
2022-05-18 10:03,역시나,92,0,1
2022-05-18 07:29,달러지수 급락과 미증시 폭등,135,0,1
2022-05-18 03:38,"앞으로 앞으로,",127,0,0
2022-05-17 18:51,반듯이 수사 해야 한다,234,13,0
2022-05-17 16:19,물귀신,102,0,1
2022-05-17 12:45,"연기금이 44,000주 매수하네!!",313,1,1
2022-05-17 09:55,왠일,241,0,0
2022-05-17 09:21,회장님 비난은 자제하셨음 하네여~~~~,208,4,2
2022-05-17 08:21,박현ㅇ과 푸틴의 닮은 점,190,7,0
2022-05-16 23:03,역시 박현주는 능력있다,186,8,3
2022-05-16 20:38,아 빨리 바닥찍었으면 좋겠네요,195,2,1
2022-05-16 18:34,실적나왔다,195,0,2
2022-05-16 15:08,이번주 급등 나올듯 하네여~~,413,1,4
2022-05-16 15:04,[이러한현상도 자유시장자본시장의 자연스런...,122,0,0
