날짜,댓글,조회수,좋아요,싫어요
2022-07-11 00:48,그래서 본절이라도 할것같으냐?,801,0,2
2022-07-10 20:12,분할 매수,877,1,0
2022-07-10 19:42,조선업 전망 정확히 했습니다.,1011,3,1
2022-07-10 19:04,낼  주가 하락에   배팅.....,1075,2,0
2022-07-10 19:03,폭풍 매수로 대응하라~~,882,0,1
2022-07-10 18:30,"한국조선해양, 올해 수주목표 달성",1004,2,0
2022-07-10 16:27,물이나 타자 친구들,1049,1,0
2022-07-10 11:06,여러분들이 손실을 보는 이유,1442,13,0
2022-07-10 09:41,우크라전쟁에 표정관리하는,1391,0,1
2022-07-10 09:13,■7월둘째주 주간증시일정(11~15일)■,1341,0,0
2022-07-09 20:54,7월  초인데 수주 목표인 22조 500...,2280,14,0
2022-07-09 20:07,"■■ 사회,공산주의 민주당과 국제관계",1283,3,9
2022-07-09 12:33,이준석의 증거인멸 교사범죄 들통!!,1450,3,2
2022-07-09 04:29,겨우 20% 조정받은 것 뿐인데,1826,1,0
2022-07-09 00:23,LIKEBEE  네이버에,1942,2,1
2022-07-08 22:00,"현대삼호중공업, 연내 상장 안한다고 합니...",2272,8,5
2022-07-08 20:46,국내 멧돼지는 누가 처리하냐~,798,14,2
2022-07-08 18:43,배당은 계속 없었나요 ?,1007,4,1
2022-07-08 18:20,지친다,695,0,0
2022-07-08 17:18,2차전지 투자하고 싶은데...,942,7,2
2022-07-08 15:23,망했다...망했어..이주식 50만원 오긴...,1189,10,5
2022-07-08 15:18,올해 주총때 가삼현이 자사주 매입과 배당...,889,17,2
2022-07-08 15:13,나스닥선물 ㅡ하락중ㅡ다음주 옵션,753,0,2
2022-07-08 14:40,현중보다 한조에 비중을 더 가져간 이유....,1321,25,1
2022-07-08 14:37,징징 거리니까~~,763,1,0
2022-07-08 14:31,현대미포는 1척 수주해도~~,942,2,0
2022-07-08 14:28,수주한 배가~~,731,0,1
2022-07-08 14:13,이렇게 푸대접,836,3,0
2022-07-08 14:04,내가털면 갈거같은디,713,0,0
2022-07-08 13:59,권오갑 정기선은 간접살인자들임,758,8,1
2022-07-08 13:52,다음주 금요일 실적 발표나고 반등 할듯 ...,839,3,0
2022-07-08 13:43,합병해라,829,5,0
2022-07-08 13:18,8퍼 폭락할땐 죽어라내리더니,776,3,0
2022-07-08 13:11,LNG선 10척을 수주했는데,857,2,0
2022-07-08 12:58,사기꾼 정몽준 개~같은 쌔ㄱ끼,832,14,0
2022-07-08 12:42,여기도 총 맞으면 호재,879,7,2
2022-07-08 12:38,권오갑 정기선은 아베보고 느끼는게 없나?,840,12,1
2022-07-08 12:36,아베사망,858,4,3
2022-07-08 12:19,오갑이가 년말까지 한조 없에고ㅡ,867,1,0
2022-07-08 12:05,이걸 떨구네 와,834,5,0
2022-07-08 11:52,한국에 유독 악랄했던 아베가,824,1,0
2022-07-08 11:49,아비커스 현대글로벌서비스 한조로 가지고 ...,820,6,0
2022-07-08 11:47,한국조선해양,835,10,0
2022-07-08 11:37,한국조선해양 심심해...,820,12,0
2022-07-08 11:35,한국조선해양 심심한데...,795,7,0
2022-07-08 11:34,권오갑 또라이 대우인수가비극시작,792,7,1
2022-07-08 11:30,그룹에서 한조 지우기시작,867,1,2
2022-07-08 11:27,악재만 반영하는 이유가 뭐야,862,1,0
2022-07-08 11:24,향후 호재투성이에,805,2,0
2022-07-08 10:28,악재만 찾아 다니는 주식,863,9,0
2022-07-08 10:26,마구마구,893,2,0
2022-07-08 10:24,미포가 뒤집을듯.ㅎ,827,3,2
2022-07-08 10:19,이 잡주는 누구든 믿으면 안됨,807,1,1
2022-07-08 10:16,자사주 매입 공약 시행해라.,845,12,0
2022-07-08 10:16,코스피 3천 못가면 10만 돌파 불가.,743,0,1
2022-07-08 10:04,2023년 2024년 주도주가 조선업 이...,847,2,1
2022-07-08 09:27,대호재,957,8,0
2022-07-08 09:20,답글:[삭제된 게시물의 답글]와 매도물량 올려...,882,0,0
2022-07-08 09:09,한조는 현중의,787,0,0
2022-07-08 09:00,원인이 유가 였는지 오늘 한번 보자..,884,2,0
2022-07-08 08:45,철광석 철강 가격하락,819,0,1
2022-07-08 08:21,수주 잘하고 후판가 떨어지고,868,5,1
2022-07-08 08:18,■인기급증■윤쩍벌 양복바지 미스터리영상,837,1,1
2022-07-08 08:06,한조해.LNG액천가.운반선10척수주.,876,4,0
2022-07-07 22:31,어제 3000주,1134,4,0
2022-07-07 22:19,유가다시 급등하는데...,911,5,1
2022-07-07 21:53,"윤석열,대통령실 직원들의 문제제기도 묵살",598,16,8
2022-07-07 21:59,답글:윤두창은 왜 그러는지 모르겠군요,626,6,4
2022-07-07 21:12,지친다,538,0,1
2022-07-07 19:44,떨어지면 사,567,0,0
2022-07-07 19:17,경기침체와 부동산 하락,600,1,0
2022-07-07 19:09,돈만 많으면,573,0,0
2022-07-07 18:37,민노총 불법행위 단속하면  총파업돌입,578,3,1
2022-07-07 17:58,조선주중에제일ㅆㄹㄱ,620,3,0
2022-07-07 17:12,초대형 LNG선박 발주가 안 나오는 이유,714,0,3
2022-07-07 16:11,하...,658,4,0
2022-07-07 16:01,하청노조 불법파업에 *철저한수사*요청,646,2,1
2022-07-07 15:43,이 잡주는 임원만 좋은 회사.ㅎ,653,1,1
2022-07-07 15:25,금감원장 공매도 감시 강화하겠다더니,649,4,1
2022-07-07 15:16,수주 소식에 유가 오르는데..,687,2,0
2022-07-07 15:11,공시를 몇군대라 띄우는거야,610,0,0
2022-07-07 15:04,정기선 가삼현 권오갑이...,647,12,1
2022-07-07 15:02,참 현중 족보가 OOO 족보니,619,7,0
2022-07-07 14:59,왜 비실거림,573,0,0
2022-07-07 14:51,어제 8% 떨궜으면,681,6,0
2022-07-07 14:34,보수인데.. 석열이형 뭐하냐..,633,1,1
2022-07-07 14:19,한마디,657,1,0
2022-07-07 14:00,오너리스크 망조가 이미 들었음,658,2,1
2022-07-07 13:57,큰 형은 큰 형이네,691,3,0
2022-07-07 13:37,한국조선해양,687,2,0
2022-07-07 13:06,수주에도 주가가 지 랄인 이유,981,6,1
2022-07-07 13:06,말도 안되는 공매도 제도,658,3,0
2022-07-07 12:59,수주하면 뭐하나,630,0,1
2022-07-07 12:18,.,649,0,1
2022-07-07 12:02,수주 소식에도 주가는,879,2,0
2022-07-07 11:59,시박  정씨일가.,721,9,0
2022-07-07 11:54,사기전문회사,692,8,0
2022-07-07 11:44,기사뜸,759,1,1
2022-07-07 11:43,한조 주역 list,776,2,1
2022-07-07 11:32,LNG선 수주,732,2,1
2022-07-07 11:28,아 80000원에 1000주 매수 걸어놨...,886,0,1
2022-07-07 11:13,이잡주 권오갑 50주. 정기선 500주 ...,701,2,0
2022-07-07 11:10,한조  2차전지  진출?,779,2,1
2022-07-07 11:08,LNG선 10척 수주,931,10,2
2022-07-07 11:07,83000원 100주 매수들어간다,666,2,0
2022-07-07 11:04,조선주 관련지표 업그레이드. 대박나시길....,665,0,0
2022-07-07 10:41,주가하락,642,0,1
2022-07-07 10:06,80800,684,0,0
2022-07-07 09:42,6만원,683,0,1
2022-07-07 09:37,아무나 이잡주 인수해라.중국 업체도 ok...,720,5,0
2022-07-07 09:21,공매도 타겟된듯 ㅋㅋㅋ,731,5,0
2022-07-07 09:37,답글:공매도 타겟된듯 ㅋㅋㅋ,746,1,0
2022-07-07 09:19,조선주는 계약 해지 여파로 포탄 맞는듯....,873,4,3
2022-07-07 09:15,역겨운 정기선,715,7,0
2022-07-07 09:14,장후반,691,1,0
2022-07-07 09:08,후강 예상,668,0,0
2022-07-07 09:06,6만원,708,1,1
2022-07-07 09:05,삼성중공업 시총에도 밀릴듯,653,0,0
2022-07-07 09:04,그냥 청산하자,649,0,0
2022-07-07 09:03,완전공매도,665,0,0
2022-07-07 09:03,음봉 실?니까?,641,0,0
2022-07-07 08:49,한조 매각만이 답인가,677,0,0
2022-07-07 07:36,선무당 하나 잘 못 뽑아서....,845,14,1
2022-07-07 03:10,국제경기침체로 유가하락...10프로 하락...,1091,11,0
2022-07-06 22:10,내려가면 올라가겠지..다시 올라가자,960,1,0
2022-07-06 21:19,왜 이새끼만 업틱룰 예외로 저렇게 던져대...,606,1,0
2022-07-06 21:19,아직 놀라지 마라 !,736,0,1
2022-07-06 20:49,텍소노미,740,2,0
2022-07-06 20:17,개미들은,494,1,0
2022-07-06 19:48,지금 이 가격에서 분할 매수하면..,582,1,1
2022-07-06 19:40,80000이하때 추매하러 온다,606,0,0
2022-07-06 19:08,종가에 살껄~,566,2,1
2022-07-06 18:16,즉각 공매도금지해 오늘도 공매도로 폭락했...,640,17,1
2022-07-06 17:55,한국조선해양 현대중공업지주,639,12,2
2022-07-06 17:45,얼마나 올랐다고 꼬라박냐,529,3,0
2022-07-06 17:27,추매로,505,0,0
2022-07-06 17:25,철광석 급락~,735,1,0
2022-07-06 17:07,주식 바닥잡아준다는 이ㅇㅇ 추천 종목들 ...,600,0,0
2022-07-06 17:00,시간과의 싸움 지루하다,562,0,0
2022-07-06 16:51,LNG선 3척 계약변경 공시,949,13,1
2022-07-06 16:46,경기침제 - 원유수요감소? 악재라고?,583,3,0
2022-07-06 16:39,LNG선 발주가 늘어날 수밖에 없는 이유,537,0,0
2022-07-06 16:09,20억투자했는데 넘답답해서 본사다녀왔습니...,1221,4,11
2022-07-06 16:07,요즘 주식 어려우시죠,553,0,1
2022-07-06 15:53,며칠전에 8만원두 위험하다고 했지?,578,2,3
2022-07-06 15:43,공매 비율봐라,727,12,0
2022-07-06 15:41,와,581,2,0
2022-07-06 15:32,공매도..,619,3,0
2022-07-06 15:31,ㄱㅅㅂㆍㅁㅇ,561,3,0
2022-07-06 15:29,아니 근데 형들 오른게 머있는데 조정이래...,572,0,0
2022-07-06 15:21,몽준아,565,2,1
2022-07-06 15:21,대우조선 인수가격 2조로 보는데,820,5,3
2022-07-06 15:18,유가 급락에 드럴쉽땜시 그러는가 본데.....,717,3,1
2022-07-06 15:15,결국 현중 미포랑 하락율 비슷해지네.ㅎ,538,0,0
2022-07-06 15:13,삼현아 자사주매입 적기다.,542,2,0
2022-07-06 15:13,한조,512,0,0
2022-07-06 15:08,예전 내글이 성지네.. 다시올린다.,645,0,3
2022-07-06 15:08,조선주,559,1,0
2022-07-06 15:06,가삼현은 자사주 매수 안하나?,511,0,0
2022-07-06 15:05,니기미...,534,4,0
2022-07-06 15:05,쓰레기주식,498,0,0
2022-07-06 15:02,상승때도 빌빌거리고,524,2,0
2022-07-06 14:59,정씨 일가 망해라 OOO들,512,5,1
2022-07-06 14:58,늬미,527,6,0
2022-07-06 14:56,82600원 1차 매수 완료,694,1,1
2022-07-06 14:53,내일도  한번더  처박갯능걸걸걸걸,545,1,1
2022-07-06 14:49,사 보 까  ?   내일  사까  ?,548,2,1
2022-07-06 14:43,니미 망해뿌라,537,3,0
2022-07-06 14:40,8만3천 깨지면,599,0,1
2022-07-06 14:36,내일은 더 꼬라박을건데,567,2,1
2022-07-06 14:28,전부다,535,0,0
2022-07-06 14:24,윤돼지,579,9,1
2022-07-06 14:14,ㅈㄹ났다,624,2,0
2022-07-06 14:04,반토막난다는게 이런거구나,873,11,1
2022-07-06 13:59,꿀빨아요,568,2,0
2022-07-06 13:53,슬슬 입성 할께요,763,3,1
2022-07-06 13:52,현대미포 9프로네?,624,0,2
2022-07-06 13:52,원재료 가격 떨어지고 있어 이익은 급증,690,3,0
2022-07-06 13:32,사기꾼 정몽준,630,13,1
2022-07-06 13:32,러시아의 조선수주 해약,951,3,0
2022-07-06 13:19,조선주,659,2,1
2022-07-06 13:13,그동안 조선호황 모두가 헛풍이었단 말인가,730,3,1
2022-07-06 12:52,오늘 주웁시다 그동안 고생하셨습니다.,711,1,1
2022-07-06 12:51,리스크 보지 말고 현실을 봐야,765,0,0
2022-07-06 12:41,분할매수 가자,634,3,0
2022-07-06 12:39,어이가 없네 썅,652,2,0
2022-07-06 12:39,아니 뭔 나라 부도났냐? ㅋㅋㅋ,749,3,0
2022-07-06 12:32,어떻게 할지 모르는 애들 필독,739,1,3
2022-07-06 12:25,공매도의 순기능인가 이게~~,729,6,1
2022-07-06 12:19,유가올라도 쥐뿔도 안오르면서,642,5,0
2022-07-06 12:17,꼭..,601,3,0
2022-07-06 12:13,회사 중대위기 3가지,728,5,0
2022-07-06 12:00,쓱렬~~~,703,4,1
2022-07-06 11:57,바닥이 어디냐,594,0,0
2022-07-06 11:57,석렬아!대기업 줏가가 하루에 6%씩이나 ...,680,15,2
2022-07-06 11:55,조선섹터 초짜들 필독해라,909,3,3
2022-07-06 11:54,아니.. 이해가 안되네.. 정답은...,673,0,0
2022-07-06 11:54,엄경아 염승환,641,3,0
2022-07-06 11:52,지금,598,0,0
2022-07-06 11:40,사기기업,575,1,0
2022-07-06 11:25,흠은 말이지..,651,0,0
2022-07-06 11:11,조선업 끝났다.,742,1,2
2022-07-06 11:00,"1주일 전에 93,900원에 정리했는데 ...",761,2,0
2022-07-06 10:51,답글:[삭제된 게시물의 답글]나진짜궁금해서 그...,716,0,0
2022-07-06 10:24,사놓고 3년 묵혀놔야지,691,2,0
2022-07-06 10:17,86000깨는순간 투매나올듯,637,0,0
2022-07-06 09:59,이러지말자 솔찍히,669,2,0
2022-07-06 09:48,나락가즈아!,583,0,1
2022-07-06 09:32,이럴 줄 알았다,667,1,1
2022-07-06 09:29,신조선가 161.53 또올랐다,845,5,0
2022-07-06 09:25,유가 오를때 상승 뭐했다고 하락에 개폭락...,771,2,0
2022-07-06 09:19,쓰레기 정씨일가,602,2,0
2022-07-06 09:12,호재나오니 귀신같이 떨어지네,671,1,0
2022-07-06 09:08,윤짜장  공매도금지안하는이유??,665,12,0
2022-07-06 08:57,꽁돈 3200억원,855,4,0
2022-07-06 08:10,정정공시,741,2,0
2022-07-06 08:05,척당 3140억,746,3,0
2022-07-06 04:36,조선업슈퍼싸이클의 자양분,849,6,0
2022-07-06 03:14,5년간 400조 넘게 늘어난 나랏빚,804,2,2
2022-07-05 21:33,환율1315.. 미쳤네진짜,1081,4,0
2022-07-05 20:23,"속보,김건희가 친구를 1호기에 태우고 동...",663,21,6
2022-07-06 11:34,"답글:속보,김건희가 친구를 1호기에 태우고 동...",164,0,0
2022-07-05 17:53,이번주 역전 당하것네,592,2,3
2022-07-05 16:20,드디어 탱커선 발주가 나올 조짐이 보인다...,694,2,0
2022-07-05 16:14,무능한 경영진덕에 조선업이 불안하다.,623,4,1
2022-07-05 16:01,시발 미포만도 못하네,583,3,0
2022-07-05 15:24,미포와 곳 역전 .,662,1,3
2022-07-05 14:51,도ㆍ독   회사  ㅅㆍㅂ 놈들     거...,615,10,0
2022-07-05 14:24,개  쓰레기 같은 한국조선해양. 사기꾼 ...,700,21,0
2022-07-05 13:52,한조는 왜?,754,2,0
2022-07-05 13:07,철강값 떨어지면,796,4,0
2022-07-05 12:58,돈깡 추천종목인대,649,1,0
2022-07-05 11:36,2분기 흑자나요 ?,804,3,0
2022-07-05 11:32,뭐냐 내리면사고 오르면팔면되?ㅅ누,676,1,0
2022-07-05 10:54,맞기만했지 돈부족한적없는 놈이되면,702,0,0
2022-07-05 09:54,2찍  니들이 싫다,852,5,5
2022-07-05 09:22,98층,662,0,1
2022-07-05 09:13,같이 떨어져도 한조만  거래량 안터짐.....,776,2,2
2022-07-05 08:43,한조 고점이네 ^^,692,0,2
2022-07-04 20:06,금일 줏가하락 요인.,1169,3,0
2022-07-04 19:34,헛발질,777,4,0
2022-07-04 19:32,분할매수 타이밍 진입,584,1,0
2022-07-04 19:07,조선해양,570,0,0
2022-07-04 17:24,이래서 한국증시는 쓰레기야,803,10,0
2022-07-04 16:57,엊그제 조선주 빅사이클 시작한다는 눔아,819,0,4
2022-07-04 15:59,환율좋고 실적좋은데 이유없이 뺀거보니,985,3,3
2022-07-04 15:51,근1년간 최저점이라고 생각했지만 더 내려...,727,2,2
2022-07-04 15:48,권오갑만 나오면 주가 예외없이 폭락.ㅎ,673,6,0
2022-07-04 15:03,마!!!!!,653,0,0
2022-07-04 14:58,개~같은 사기꾼  정몽준.,772,16,0
2022-07-04 14:09,충격적인 친환경 선박가격 1년만에,1098,1,1
2022-07-04 13:50,된장,915,0,1
2022-07-04 13:21,아니 배는 중국배가 부러졌는데 왜 박살나...,958,2,0
2022-07-04 12:42,"세력,주포,큰손행님들",809,2,2
2022-07-04 12:20,공매도,883,21,0
2022-07-04 11:41,형님들,714,0,1
2022-07-04 11:29,이정도면  김 명신이 일가가 인버스나 공...,1011,32,4
2022-07-04 11:25,정말 무섭다.,1022,5,1
2022-07-04 10:22,수주 잘 된다더만,1293,5,3
2022-07-04 10:19,OOO거/... 진짜,869,2,2
2022-07-04 10:11,한국조선해양 목표주가 (저평가우량주 종목...,1123,5,1
2022-07-04 09:56,21세기 한국이 고려의 신돈 러시아 라스...,904,4,0
2022-07-04 09:47,오를때는 개잡주 내릴때는 대장주,805,3,1
2022-07-04 09:46,왜이러지,1122,1,0
2022-07-04 09:35,조선주 패대기,1097,3,3
2022-07-04 09:20,이놈은 정씨에 바치교 현중에 치이고,840,3,0
2022-07-04 09:16,윤씨 덕분에 떨이지네,1241,30,10
2022-07-04 09:09,모건이,886,1,2
2022-07-04 08:57,■■민주당은 586 운동권 출신들을 모두...,853,10,14
2022-07-03 22:34,한국금융 3대 사기,1569,35,0
2022-07-03 20:30,등신 시끼,962,3,1
2022-07-03 19:10,내일 어케될거 같아욤?,1092,0,7
2022-07-03 12:48,광대와 푸틴의 전쟁은 탈탄소정책에 대항한...,1365,9,2
2022-07-03 10:36,■7월 첫째주간증시일정(4~8)■,1380,2,1
2022-07-02 22:37,핵융합 에너지의 꿈을 실현하는 중대한 돌...,1701,0,0
2022-07-02 18:40,회사가 도ㆍ 독 놈  회사라   ㅅㆍ 놈...,1073,4,0
2022-07-02 12:38,윤종말  주가조작 콜걸이 왕이다,1388,25,8
2022-07-02 10:47,한국조선해양 목표주가 (저평가우량주 종목...,1582,1,1
2022-07-01 20:42,2022년 하반기장세는 빅싸이클시작,1878,8,4
2022-07-01 18:47,시대의  1등주에 투자하라,851,6,3
2022-07-01 17:26,최근 폭락장에서 조선 섹터가 상승하는 이...,656,1,0
2022-07-01 14:59,조선주 기자재주,629,0,0
2022-07-01 13:42,우째,649,2,1
2022-07-01 10:56,한국조선해양 목표주가,1085,4,1
2022-07-01 09:42,튀어라,929,0,5
2022-07-01 09:41,야들아,879,4,2
2022-07-01 09:26,외국인,642,0,2
2022-07-01 09:18,미포가 주포인가?,702,1,0
2022-07-01 09:05,돔황챠,588,0,0
2022-07-01 08:54,바닥치고 상승그림ㅡ좋다ㅡ가자,745,3,0
2022-06-30 23:23,이거보고 윤석열이 왕따라고 생각하면,900,4,5
2022-06-30 22:32,반대매매,522,1,2
2022-06-30 19:28,현중 상장만 아니었으면,806,13,0
2022-06-30 19:22,올 하반기 이후 시대의 1등주는 조선업,674,2,1
2022-06-30 18:52,돈깡보고 147000에 들어와,974,12,1
2022-06-30 18:32,개미 피빨아먹는 악덕기업,529,13,0
2022-06-30 16:54,형님들,537,1,0
2022-06-30 16:37,당장 중고선박 시장을 봐야 하는 진짜 이...,608,1,0
2022-06-30 16:01,5일연속 우상향인데,972,2,1
2022-06-30 14:24,대장주 빠지고 잇다,890,0,2
2022-06-30 14:16,매출과 이익이 증가하는 저평가 기업에 투...,746,4,3
2022-06-30 14:15,.,528,2,1
2022-06-30 14:13,정몽준 권오갑 쓰레기들,634,18,1
2022-06-30 14:05,가끔은 두자릿수 상승 좀 해라,554,4,1
2022-06-30 13:50,오늘 방역로봇출시가 호재임?,631,0,0
2022-06-30 13:41,거래량이 제대로터졌으면...,540,0,0
2022-06-30 12:39,올해와 내년 시대의 1등주는 조선업이 될...,886,7,1
2022-06-30 11:50,1년만에 정리했네요. 안녕히 계세요.,1819,27,1
2022-06-30 11:40,98층,937,8,3
2022-06-30 11:30,목표가 근처 왔네 ㅋㅋ,820,3,1
2022-06-30 10:55,실적턴어라운드\전세계발표호재공시내용,888,12,2
2022-06-30 10:45,평단 10만원인데,746,6,2
2022-06-30 10:24,현중 미포 시다바리.ㅎ.,802,6,2
2022-06-30 10:22,"미포조선 92,000원",820,4,0
2022-06-30 10:21,한국조선해양 목표주가,816,2,0
2022-06-30 10:07,미포,676,5,0
2022-06-30 09:52,★ 역시  위로  향해,699,2,6
2022-06-30 09:51,급등하고도 욕쳐드시는 주식...,708,8,0
2022-06-30 09:46,2분기 실적은 좋을수 밖에 없다!,655,4,0
2022-06-30 09:45,정신못차릴정도로 오르길,653,7,0
2022-06-30 09:40,삼프로,747,4,1
2022-06-30 09:27,역시 내가 매도 하니 오르네,715,6,1
2022-06-30 09:24,왜양봉요?,586,0,0
2022-06-30 09:20,조만간 미포에 역전 당하겠네,668,1,1
2022-06-30 09:09,오늘도,764,3,1
2022-06-30 04:10,정몽주 장난한다,881,7,7
2022-06-29 22:22,요놈 외인이 매집하더만,1003,7,0
2022-06-29 17:41,현대중공업지주 오일뱅크 IPO 통과! 님...,1359,15,1
2022-06-29 17:09,질질 끌지말고,593,3,0
2022-06-29 12:49,징글징글하게 안가네,712,3,0
2022-06-29 11:43,한국조선해양 목표주가,899,0,4
2022-06-29 11:17,♥ 보고싶은 얼굴 우리 문재인 대통령,804,13,23
2022-06-29 20:22,답글:♥ 보고싶은 얼굴 우리 문재인 대통령,627,5,2
2022-06-29 10:47,91000언저리가 통곡의벽이네,692,2,0
2022-06-29 10:20,진짜 이 ㄱ 가튼 주식,576,0,0
2022-06-29 09:56,외인들아 계속 손놓고 있을래?,730,4,0
2022-06-29 09:44,얘는 왜이모양임?,584,0,1
2022-06-29 09:39,와우,833,6,0
2022-06-29 09:20,무늬만 상승....,620,1,1
2022-06-29 08:56,지수가 ?이네,578,0,0
2022-06-29 06:29,"현대중공업, 카타르발 LNG선 '최대 1...",1085,6,0
2022-06-28 20:55,일봉ㆍ주봉ㆍ월봉이 다 붉은 기둥,459,0,0
2022-06-28 16:46,글리젠도 안빠른데 왜 맨날 검색 상위인겨...,487,2,0
2022-06-28 15:41,직원 680이나 필요함. ㅎ,704,5,2
2022-06-28 14:26,한조  정상가,612,0,7
2022-06-28 14:12,야들아 형왔다,684,3,0
2022-06-28 13:26,★들  More power  to  yo...,710,4,4
2022-06-28 12:53,이 잡주 최고점 주기 4년,615,3,2
2022-06-28 12:25,수주소식에도 별다른반응없는 잡주,551,1,0
2022-06-28 11:19,오늘 하락금액이 지난주 금요일 코스피 5...,606,0,8
2022-06-28 09:47,너네들은 카타르 수주 언제 발표하니?,1015,7,2
2022-06-28 09:32,"현대중공업, 필리핀 국방부와 7449억원...",688,5,0
2022-06-28 09:26,98층,861,0,1
2022-06-28 09:23,오늘인가?,529,0,2
2022-06-28 09:11,역시젤 먼저 꼬라박네.ㅎ,651,3,2
2022-06-27 21:36,조금 올라도 팔지 말아요~^^,1162,30,1
2022-06-27 20:22,한조도 주식이다,476,4,0
2022-06-27 18:11,한국조선해양 목표주가,862,2,0
2022-06-27 16:38,조선업 빅사이클이랑 IMO 2050은 무...,651,0,0
2022-06-27 15:45,12만 언제오노,663,3,0
2022-06-27 15:40,도대체 누구 실적이야?,696,1,3
2022-06-27 13:37,은하철도,609,2,0
2022-06-27 11:58,목표가 상향 좀 해라.. 기관 니들이 인...,778,3,0
2022-06-27 11:04,아 여기서 손절내고팔면,925,7,0
2022-06-27 10:41,♥ 보고싶은 얼굴 우리 문재인 대통령,981,12,28
2022-06-27 10:35,아직 박스권입니다 설레발 ㄴ ㄴ,653,0,1
2022-06-27 10:25,$달러강세수혜\실적대박↑100만명×유료회...,718,8,0
2022-06-27 10:23,1.일단  대다수 개인주주들은  속았다 ...,930,1,2
2022-06-27 09:21,현중 반만 따라가도,654,1,0
2022-06-27 05:11,미리축하합니다 7/1부로 돈벼락맞으실겁니...,1462,4,15
2022-06-26 23:38,경영진  응답하라     그짖말만하고는,1061,10,0
2022-06-26 15:33,6월26일 서치 6월 27일 급등 가능 ...,1152,0,1
2022-06-26 22:24,답글:6월26일 서치 6월 27일 급등 가능 ...,1277,2,1
2022-06-26 12:15,팩트~~,1293,0,0
2022-06-26 07:14,"기계연구원, ‘LNG선박 연료공급시스템’...",1568,1,1
2022-06-25 17:32,190만원 받는 대조 하청노동자 자기몸을...,2148,13,1
2022-06-25 14:07,19년 6월 한조출범,1557,17,3
2022-06-25 10:24,■■민주당은 586 운동권 출신들을 모두...,1376,5,6
2022-06-25 09:19,기관 및 외국인투자자 님들에게 1,1443,8,1
2022-06-25 09:06,난 어제도 더샀다,1379,2,1
2022-06-25 07:50,역시나 이번에도 내가 이겼다.,1447,1,2
2022-06-24 16:18,껍데기가 그렇지.,1708,2,8
2022-06-24 16:04,이런개 잡주를 외인들은 왜 사지?,968,2,5
2022-06-24 15:57,최근 중국의 컨테이너선 수주 증가가 의미...,677,4,0
2022-06-24 15:56,현중 20만 가면,728,4,6
2022-06-24 15:47,아산재단도 이 잡주 팔고 hd현대 매수.,665,1,6
2022-06-24 15:36,조선주중 상승율 최저.ㅎ.,565,0,2
