,date,title,main,comments,"_summary_
                        looks_count",likes_count,comments_count,looks_count
17,06.17,국제 유가가 안잡혀..?,"바이든 정부가 들어서면서 친환경 정책에 대한 드라이브를 강하게 걸었고, 정유사들의 주가는 박살이 났었음. 그리고 자연스럽게 정유사들은 수요 축소 예상에 따른 시추 시설 및","그래서 인생은 한치앞고 알수가 없음 정유사들 파산하니 뭐라고 하더니옥시만 정제마진 6배가 뜀 ㄷ...인생은 새옹지마 ㄷ 
그냥 시대의 흐름일뿐그냥 시대의 사람일뿐단지 그뿐 
나여기서질문정유사도 원유사와서 정제하는거자나?근데 원유값이 오르는데정유사 마진이 더 많이남는이유가뭐야? 
그럼 재고 떨어질정도로 고유가가 장기화되면 오히려 정유사도 안좋은거?
비싸게사온재고로 유가떨어지면그럼 손해네 
그냥 장기화되면 마진이 스물스물 정상화되는거고 여기서 유가가 급락하는게 최악이지
리먼브라더스이후부터 쭉 투자를 안했어. 규제도있었을거고 돈이 다 테크쪽으로 갔어.
개솔 ㄴㄴ
그래 덜했다는거지 안한건아니지
바이든 되면서 부터는 아니고 그 전부터 투자 줄이고 있지 않았나? 지금도 딱히 늘릴 유인은 없으니까...
",527,9,16,
18,06.17,4만전자 입벌리고있는중,아~ 하세요 아~,0,310,1,10,
19,06.17,나스닥 귀신같이 반등하지 않을까?,전쟁끝남과 동시에 코로나때처럼 V자 반등 시작할꺼같은데 물론 긴축시즌이라 전고점은 힘들겠지만,0,704,0,10,
20,06.17,티큐,평단64에서49만들었다 휴,"나도 60층인데 걍 물타기 포기..
우냐? 응 운당..
몇저...?
녜..?
난 33 만듬 ㅠㆍ
난 10월쯤 10달러 아래서 살거임
",296,0,6,
21,06.17,고아원가기 전에 탕수육 먹는건,동서양 불변의 법칙인가요?,"짜장면도 한그릇 하시구요
돈까스아닌가요?
요즘은 돈까스인가요 ㄷ
서양엔 탕수육이없어서..
군만두 추가
짜장면이 국룰 아닌가요
",335,5,6,
22,06.17,실시간 폭등중,은 sqqq버스 놓친 흑우 없제?,"지금팔아라
70넘는다
내가 39불에 4만불들어갔을때 주위사람들이 미친놈처럼 쳐다봤는데 ㅎㅎ 48불에 2만불 더 들어가서 불타기했는데 지금 따뜻하다 나도 70불은 간다고 본다
형 70은 기본이고어짜피 담달에 금리 또 올릴텐데파티만 남았어요ㅋ 
삼정형 아직 보유중이지? 언제까지 보유할 생각이야?주변에서 숏은 장투하는게 아니라고 해서 고민되네 ㅠㅠ 
축하해요~
","1,075",1,6,
23,06.17,역시나 오늘도..,어제의 상승은 뭐 오늘의 하락을 위한 거였어??개같이 하락하네..,"어제도 하락하지않았음?
다반납하고 더빠진다..
샘 흥분하셨네요.. 바이탈 체크점
",199,0,3,
24,06.17,역시 머스크형말을 들어야하는구나..,머스크형이 6월초에 반등할때 super bad feeling이 온다고 했는데 그때라도 팔걸 ㅠㅠ역시 이형이 돈냄새 관련 촉은 끝내줌...머스크형이 앞으로 1년에서 1년반 침체 온뎄는데 좃됐네...,"이새끼 고점에서 지분팔고 돈방석 앉았네
올여름에 침체온다고 작년에 말함
슈퍼리치들은 전쟁날걸 알고 있었나?1월달에 많이들 매도하던데 
",625,0,3,
25,06.17,지한몸 누일자리만이 사용가치가있다는,현대자동차 계양아치님 백번양보해서 코인사용가치가없다는거 인정함 근데요 주식이사용가치가없다는건 무식하단소리에요 재벌총수들이 괜히 지분싸움하고 지분에 목숨거는지 이해가안됨? 한주만사도 주총오라고 통지서오는데 사용가치가없다? ㅋ,"그거 글 어디갔냐 ㅋㅋㅋㅋ 현대갓동차무슨 선사시대도 아니고 의식주 빼고 싹다 무시해버리네그분 최소 가죽옷에 막집, 맘모스고기만 ㅇㅈ하시는분 
ㅋㅋㅋㅋㅋㅋㅋ 그러게 갓대자동차...
재드래곤 병신 됐쥬?
ㅋㅋㅋㅋㅋㅋ 아아... 재드레곤 병신행... ㅠ
고만싸워라 이싯기야
",157,2,5,
26,06.17,이제 갈때까지 갔다,담주에 전기차ㅜ섹터 물타기 진입한다살면서 -70퍼는 첨보네크게 물타서 구출한다아무봐도 이 회사는더 내려가면 파산이다By. 루시드,"리비안? ㅠㅠ
그건 가망없음
",374,1,2,
27,06.17,진짜 너무 멍청해서 캡쳐함,적당히 멍청해야지 ㅋㅋㅋㅋ,"ㅋㅋ 무지성 부동산충 ㅋㅋ 3년본다 부동산 작금의 주식시장처럼 개폭락하는거 ㅋㅋ 강남서초는 안 무너질것같지? ㅋㅋ
저쪽방은 종교던데
진짜 이렇게 무식한애는 처음보네
어휴 그저 한숨만 나오네
이해해요 요즘 회사가 개판이라 미친사람 많아져서 그럼
저런애랑 일하는 우리는 어떻겠니
현대가 현대했는데 뭘 ㅋㅋㅋ
오죽하면 대림대학교 교수한테 자율주행 강의받는데 뭐
소개팅 상대가 흉기차 다닌다고하면 믿고 거르면 인생 일단 절반 성공한거
실물자산만 가치가 있다고 믿는 원시인 그 자체네 ㅋㅋㅋ 저런 사람은 현대 경제시스템을 누릴 자격이 없고 물물교환만 하고 살면될듯 
","1,806",1,24,
28,06.17,느낌온다 ㅠㅜ 불길하다,이런 그래프 그릴거같은데항상 난 틀리니깐 아니길ㄷㄷ,"많이본그래프
10000 지지선 깨지면 며칠 왔다갔다 하다가 8천대 금방 찍을듯합니다ㅡ개미ㅡ

",746,0,3,
29,06.17,주린쓰 질문,이렇게 금리 올라서 주식시장 폭격맞으면소비둔화 오고 경기침체 오는거죠?지금은 소비둔화 오기 전이니 소비둔화가 걱정일때는 뭐가 오르나요?,"추가하락을 기다리는 현금의 가치가 올라
채권
",215,0,2,
30,06.17,4만전자 간다 vs 안간다,*참고 오늘 푸틴이 핵발언함,"김정은도 맨날 핵가지고1 이빨까잔아
가안간다안가안다 
",538,0,2,
31,06.17,주식 장투 종목 어떻게 봄??,복수선택 가능,"다 스레기같아보임 ㅈㅅ
이상한거하지말고, 애플, 구글 사라
걍 snp500 etf
",321,0,3,
32,06.17,주식이 종이보다 못하다는 한국의 버핏!,워렌버핏은 개호구였습다 캬결말은 글삭튀 ㅋ간만에 귀염글 봄 ㅋㅋ,"ㅋ
그거 글 어디갔냐 ㅋㅋㅋㅋ 무슨 선사시대도 아니고 의식주 빼고 싹다 무시해버리네그분 최소 가죽옷에 막집, 맘모스고기만 ㅇㅈ하시는분 
ㅋㅋㅋㅋ 나도봄 ㅋㅋㅋ 대갈통에뭐가들어있으면 그런글싸지르냐
",163,2,3,
33,06.17,심장이 너무빨리뛰는데,사랑에 빠진걸까요?,"심장내과에 방문하세요
착각에 빠졌네
ㅠㅠ 숨을 깊게 쉬자
의사 선생님 여기에요!!
커피마셔서그래
주식이 손실나서 그래...
저승이 보러 가시나 ㅠ
",264,1,7,
34,06.17,고양이가 매수버튼 잘못 누르면 환불되나요?,고양이가 매수버튼 잘못 눌렀어요 진짜에요ㅠㅠ,"얘가 눌렀어요
아 그랬구나 수량 금액까지 깨알 같이 냥이가 눌렀구나 ㅋㅋㅋ
아 정말이라니까요? 얘가 똑똑해서 숫자계산도 해요
1주일간 쮸르 없음
뿌에엥
첫 거래면 환불 될걸요?
정말요? 어떻게해요? ㅇㅅㅇ?
빅히트 환불좌 검색 ㄱ ㄱ
고양이 카와이
",367,1,9,
35,06.17,하…….,울고싶다,"시원하게 울자
후~회. 하고있어요~
정답 응급실
울면 산타할아버지가 선물 안줘
",137,1,4,
36,06.17,나만물린게 아니라 다행이다.,허허....그래..같이가난해지자,0,113,1,0,
37,06.17,버틸만 한대 왜,작년에 돈 따놔서할인 행사 중 인데 걍 조금씩 사면 되는거 아냐?,"돈이 없어 몰빵해서 시발것아
ㅋㅋㅋㅋ
올해 주식시작한 저는요?
인증없음 모다?
평소에 재수없단 소리 안들어?
",307,0,5,
38,06.17,ㅅㅂ 내일 국장 볼 자신이없다,하 그냥 뒤지고싶다 내돈 어디갔냐대체,"너무 스트레스 받지 말고 일단 자자..
걱정하지말고 푹자 ㅋㅋ 미장이 지금 폭락했어도 살짝 반등하는기세로 끝나면 국장도 릴레이로 오르더라
미국장 왠지 밤새 회복할거같음
",370,5,3,
39,06.17,역시 하루뒤에 생각하는 버거성님들....,화끈하시네 ㅋㅋㅋ 후...,0,215,0,0,
40,06.17,이거 어디서 많이 본 것 같은 그림인데,유가가 올라도 너구리가 요며칠 떡락하는 이유가 있었구만http://naver.me/xJtFvRVX,"우크라이나 협상시키고 러시아 원유 풀자
응 그럴생각 전혀 없어~~http://naver.me/FhyOpxGf 
바이든 마녀사냥 하누 또 ㅋ친환경 밀어서 투자 안했는데 그걸 잘못했다카누 ㅋ 
ㅋㅋㅋㅋ 발등에 불 떨어졌지 뭐
바이든 무능한 색히 우크라에 무기지원이나그만하고 휴전시켜라 
멍청한 바이든 사우디가서 넙죽업드려라 유가 안떨어지면 골로간다 존나 누구같네 ㅅㅂ
",393,0,6,
41,06.17,지수 12000은 가고 횡보하자 ㅜㅜ,마이무따아이가,"어중간데서 횡보하는 것보다는 미친척 14000가거나 9000가는게 좋지
9000가면 밥 못먹어
",116,0,2,
42,06.17,내가 촉 조금 좋은편이거든,코로나 불장초입에 주식 시작해서삼전 9만대에 벌고 싹정리하고푸틴 전쟁시작 동시에 tq 모두 달러 상태로 현금화햇어그이후 미주 손도안댔고공부없이 오직 감으로 해왔어나는 한동안 절대 매수 진입 안할건데꼭굳이 투자를 한다면 루블과 식품에 모두 걸거야,"그 아줌마야? 짤 돌아다니는 감으로 했다는
ㅋㅋㅋ~ 그정도는 아니고 소소하게
아저씨 비트코인은 어떻게보ㅓ?
코인은 완저니 관심사 밖이라 ㅋㅋ
아니아 꼴은 적도 꽤있어..
아이스크림 하나만,,,
베라 사줄게
원유는
원유는 생각 안해봄 죄성
식품?? 뭐뭐지?
Real food 푸틴이 죽기 전 발작한다고 예상하거든
구냥 촉이니까 흘려들어 ㅎㅎ
무슨산에서 오셨나요 도사님 도를아십니까? 
제사상차림비 5마눤 챙겨오시면 알려드려여
도사님 푸틴한테 살 한번만 박아주세요
이번에도 맞을듯.. 무슨 종목 보고있어?
개별종목 안 보고잇어 ㅋㅋ..지수랑 환율만 눈팅해...아무것도 안해도 환차익으로 조금씩 돈생기네
푸틴 나가 죽었으면
ㅋㅋㅋㅋㅋㅋㄱㄱ 그래 이짤 ㅋㅋㅋ
첫댓 디플형이 말한 짤 ㅋㅋ깈 푸틴 암살조 엄나
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 후후
","1,220",3,21,
43,06.17,나는 오늘도 줍는다..,돌아갈 수 없다.. 오늘도 줍는다..,0,88,3,0,
44,06.17,2년전에 많이 아프던 미선이가,다 나은 줄 알았는데또 많이 아프네,"미선아 아프지마ㅠㅠ
미선아 나만 두고가지마..
또다시 낫겠지..
",184,0,3,
45,06.17,갑자기 생각난건데,요즘 매일마다 떨구는 나스닥지수를 보고있자니예전에 우리회사 사람인듯한데TQQQ 닉네임달고 맨날 그냥 TQQQ 모으기만하면 부자된다고 ㅋㅋㅋㅋ올해초 떨어질때쯤에는 오히려 좋다면서 추가매수 간다고 했었었는데...요즘 계속 사모으다가 털리고 한강갔는지 안보인지 꽤된것같네,"ㅋㅋㅋ 나도봄
지금 TQQQ 가격은 매우 매력적이긴 함
치금이뉘?
언더비포코로나
TQQQ📈 이런 느낌였는데 졸업 당하셨나
그형 어디갔대
ㅋㅣㅋ
tomb..
그 친구 블라접는다고 했음
혹시 본인아니신가요?
아닌데요 TQQQ 사본적도 없는데
",629,5,11,
46,06.17,이말올 가즈아!!! ,영,"차
영
차는 무슨 x댔는데요 지금

",93,0,4,
47,06.17,뭐 나스닥? 주식? 국장?,얼라리?,"

",415,0,2,
48,06.17,자 이제 슬슬 들어갈 준비 하자.,내일 아침에 나락 갈꺼고. 곡소리 좀 나왔으니 다음주 부터는 매수 시작합시다. 매수하고 1년 버틴다는 마음으로 질러 봅시다.행님들 힘냅시다. 저는 물린거는 이미 늦었으니 5년은 버티도록 하겠습니다.,"
여기다전화해
조용해
",430,0,3,
49,06.17,국장이 쓰레기긴 하네,나스닥 보합일때 -2~3%나스닥 2.5%떡상일때 보합내일은 뭐 서킷인가?..10R...,"헬조선?
",334,0,1,
50,06.17,난,아직 한발 남았다.,"
그걸로 되겠어?
",373,2,2,
51,06.17,-3500 죽고싶다.....,하.....,"
-6천….. ㅠㅠ
졸라 부럽다..ㅅㅂ
-3500으로 돌아가고 싶다
ㅡ5천오백
네이버면 3개월이면 벌겠네..
3500 생기면? 살고싶어?쓸데없는 생각하지마 ㅡㅡ 
놀리는거지?
",574,0,8,
52,06.17,바이든 사우디간다고 하네,근데 그것도 다음달 중순...ㅋㅋ그때까지는 알아서...https://news.kbs.co.kr/mobile/news/view.do?ncd=5484044,"지난주에얘기한건데
좀더 당겨서 갈순 없겠지? ㅋㅋㅋ
빨리도 가네
당장 가야되는거 아냐? 재선할 생각이 없구만
저새낀 중간선거에 어케되나 참 궁금하다
시진핑이랑 통화도 한데 여름에 ㅋㅋㅋ
바이든과 파월은 리더십이 약하다.
ㅋㅋㅋ 그냥 판단력이 없는 듯파월도 금리 진작 올려야되는데 꾸물거리다가 이렇게 만들고 ㅉㅉ 
바이든 답답한 새끼 하
한달뒤에간다고?? ㅋㅋㅋ
아니 이미 뒤에선 얘기끝나고 사우디가 증산한다고했자나 - -;;
아직까지는 언플이고 실제 생산으로 이어지진 않음..
당장 증산한다는게아니라 다음달부타 늘리겠다고했음 오펙회의하면 내일부터 늘리는게아니라 한달뒤를 결정하는거니까
그렇게만 되면 다행이지 ㅎㅎ 근데 시장분위기를 봐서는 얼마나 효과가 있을지 잘 모르겠다
",334,1,17,
53,06.17,아빠 나스닥 10000일때 안사고 뭐했어?,20년후 나스닥 300000 돌파 0이 너무 많아 지수 액분고려중,"ㅋㅋ
ㅋㅋㅋㅋ
아빠: 그 때 샀었어....내가 산 종목이 없어졌을뿐이야
",400,2,3,
54,06.17,더 떨어져야 지가 줍네 마네 하는 새뀌들 존나 패고싶네 ,곡소리 나는 글에 그딴 댓글 달지말고조용히 있다가 주우세요; 남에 장례식장와서 호상이네 뭐네 떠드는 새끼들같네,"ㅠㅠ
mm
ㄹㅇ;;
그런 색히들 특 : 돈 없어서 몇 주 못삼
이거 빼박 ㅋㅋㅋㅋㅋ 한 tq 50주 홀딩 중이고 내려가면 20주 추매
하락장 맞고 엄한데 화풀이하네
ㅋㅋㅋㅋㅋ화풀이 ㅇㅈㄹ
지나가는 글에 스트레스 받아 그렇게 분노 조절 안되면 접는 것이 본인한테 이로울듯
곡소리 나는 글에 그런 댓글은 안다는게 맞는거지 ~
흠 슬슬 TQQQ 구매할 타이밍인가..??
지금 한장 반 풀로 대기중 ㅋㅋㅋ 아가리 쩌업
",364,11,11,
55,06.17,어제 불확실성 해소랑 기술적 반등이라고 누가 그랬냐,ㅡㅡ,"나도 잘 모르는데어제 뭐 옵션 만기일이라 다 팔아서 잠깐 오른거라고 봤음 
그건 내일 토욜넘어가는밤임 ㅋ
",241,2,2,
56,06.17,연준이 방관하는 계단식 하락,대놓고 자산가격 누르겠다 집사지마라 폴볼커 존경한다...답지가 보이는거같은데나같은 쫄보는 지금 현금비율80프론데 미주 국내주 다 배당주 매수나 기다려야겠다숏 어설프게 쳤던것도 물좀 타야될듯,"형 나도 좀 알려줘..
뭘 알려줘 걍 난 파월의 행동을 믿으려고 인플레가 일시적이니 자이언트스텝 없을거니 하는 훼이크보다..
콜라 한주 간지네
버핏은 그냥 뒷방 노인네가 아니었어
금리인상이 너무 늦었고그에 대한 불끄기 작업이 크게 들어오겠지?그리고 사실 숏잡는건 넣는것도 빼는것도 어려우니 그냥 줍줍이나 하는게 좋겠지? 
ㅇㅇ굳이 숏치지는 마셈 길게 가져갈게 아니고 방향에 베팅하는거라.. 매매를 잠시 쉬는것도 좋아보임. 섣불리 물타라 하기 뭐한 변동성이라 
",767,1,6,
57,06.17,오늘 연준 뭐발표있?,낼인가?,"ㅇㅇ 낼 저녁파월
낼 또 뭐해요?
낼 파월 연설 있음요 ㄷ
ㄷㄷ금리인상설? 
낼 네마녀의 날
",499,0,5,
58,06.17,인버스말고 하락장에 뭐 사는게 일반적이야?,금?채권은 금리가 계속 오를거니 녹을거구....금이나 달러가 맞는거야????,"치킨 시켜먹고 신경안쓰는게 답
안 사는게 맞지
그냥 달러보다는 달러인덱스를 사는게 맞는것 같음.
",378,1,3,
59,06.17,어? 찐반인가?,어..?,"찐반이라기엔.......밥쳐먹으러 나가서 잠깐 쉬는 거 아닐련지 
설레발 치지마 ㅜㅠ

제발말자
진바닥
",228,2,5,
60,06.17, 코스피 하단 어디라고 봄,난 2100....,"걍 주린이에 무주택 ㄱㅈ였네 ㅋㅋ 코스피 2000간다  
ㅋ 2000 안가 ㅋ 인버스에 인생 몰빵 해라 ㅋ
너처럼 가난뱅이나 숏에 돈거는거임 ㅋㅋㅋ
ㅋ 롱 열심히 쳐라 ㅋㅋ 돈 삭제 오지긋네 ㅋㅋ
",261,0,4,
61,06.17,이걸 다 말아올리네,머선일,"밑에는 흐른다는데 누구 말이 맞는거
마이너스 4에서 마이너스 3.5로 오름ㅋㅋㅋㅋㅋ 
진짜 다들 코인맛좀 봐야 멘탈잡을듯ㅋㅋㅋ
미래에서 왔니?
유가가 반등했는디요?
이게 말아 올린거야? ㅠ
",547,0,6,
62,06.17,ㅅㅂ 미장 존나 흐르네,한 달 전에 세금내고 다 팔걸수익률 +40퍼가 한 달만에 +20으로 떡락하네바이든 개개끼!!!코레아는 또 박살나겠네,"플러스면 삽고수
애플이 날 살렸어....
푸틴이 개개끼지
정신적 스트레스 때문에 손절하고싶은데 겨우 참는중..
",480,2,4,
63,06.17,Soxl 어카지...,현금 0이고평단 29인데.... 손절쳐야되나....,"-50은 존버해야지
나 더떨어지면 못버틸거같은데..
물 타자…지금이 저점인듯
청산이 되는 이유좀 설명 부탁해요
",435,0,4,
64,06.17,빚투하는 형들 안습..,벌지도 못하고 이자만 나가네 ㅋㅋ,"원금도 나가..
어쩔? 비꼬우면 니한테 득 되는거 있어? 인성 개차반이네
경남은행아 쳐웃어?
",278,3,3,
65,06.17,이말올 시작ㄷㄷㄷ,역시 미국이다,"ㄷㅊ
ㄷㄷ하다
뭐래
꿈꿨어?
너같은 개미 꼬시기
",415,0,5,
66,06.17,죽는 생각하지말고,이 대폭락의 끝에선 무엇을 사야할지 생각해봐라답은 에너지에 있다,"배터리?
원자력 배터리 친환경 이게 답이지미국 유럽 빌빌 대는 이유가 뭔지 근본적으로 생각해봐 ㅋ 다음 대결은 중국이야 ㅋ 중국에서 밀리면 미국 패권 끝임 
",233,1,2,
67,06.17,하 버틸려고 했는데 전세금 올려달래,투룸 반전세살아서월세로 올려달라고 할 줄 알았거든이전에 계약할 때도 하도 월세비율 올려서 계약하자고 난리였어서근데 하필 전세 오천 올려달라네..그돈 다 주식에..ㅎ주식 평가손실 -10프로라서 버틸려고 했는데언제빼지..진짜 속시끄럽네..전세대출은 이미 한도내에서 받았어..하,0,523,0,10,
68,06.17,지금까지 주식해서 3천 수익실현하고,지금 -5천인데 우찌해야할가 훔,"라고 할 때 살 걸
-2천이면 놀이동산 잘놀고 갔네..부럽다 형
열일 해서 현금 채굴 해야지 노동소득
",356,1,3,
69,,,,,,,,
70,06.17,실적부러질거는 반영안했어. 매수참아,"단순히 아래기사 때문아니고 매일 전섹터에서 1Q에 제시했던 이익, 마진률 달성못한다고 이실직고 하는 회사 한두개씩 있고.이유는 알다시피 원자재, 인건비 등등이야.탑라인도 문제지만 마진스퀴즈 이유로 투자의견 꺾는 의견 나오고 있는데.소비자한테 전가 가능한 기업 어쩌고도 안먹혀. 그건 연초에나 먹히던 내러티브고 그때보다 비용단에서 모든게 다 올랐어. (원자재나 인건비나 환이나)궁금하면 본인기업 기사나 의견 찾아봐봐.아무튼 아직 시장에서 실적 부러지는건 크게 반영안한 것 같음 ㅜㅠ2q 어닝시즌에서 내 주식이 의외의 승자가 될수도 있겠지만, 패배자가 될 확률이 더 높아지난달까지 신규고용 중지가 트렌드였다면 성장주쪽에서 먼저 감원하고 있음.매수할 형누나들은 참아봐. 남은 현금이라도 지키자.http://naver.me/5cDYEkOQ","정답
동의한다. 2,3 분기 실적 부러질건 아직 반영 안되었음. 1분기는 원자재 급등한거 비용에 제대로 반영 안되어서 생각보다 견조하게 보였던 것 같음. 게다가 강달러 기조가 되어버려서 글로벌하게 비즈니스하는 미국 기업들한테는 부정적인 환율인 상황이야. 슬슬 이실직고 하거나 부러진 실적이 나오거나 할것 같음
+ 이상기후로 인한 하반기 역대급 흉작도 빼먹으면 안되
우리회사 미국 비즈니스가 90프로 이상인 소비재인데확실히 1분기보다 매출이 줄어드는 것 같음.1분기가 원래 더 계절덕 성수기인건 맞지만, 수요가 좀 줄어든 느낌이긴 해 
",341,2,4,
71,06.17,아 존나 짜증난다고 시발 ,그만 떨어져 시발 개복치새끼야!!!,"더떨어져야 내가 줍줍하죠
? 눈치좀 챙겨;
아직 멀었어
",208,0,3,
72,06.17,"국장 시외부터 나스닥 까지 왜 빠지는겨? 
진짜 궁금해서",ㅜㅜ,"아스트라제네카 백식 부작용때문에
미안해 ㅜㅜ
푸틴 야발놈이 핵 얘기 했데
빨리 뒤졌으면
어제는 기술적 반등 추세는 하방.전쟁이 끝나던지 인플레이션이 잡히면 상방 전환 
Fed가 인플레이션 방어를 잘하지 못할거란 우려 + 리세션에 들어갈거라는 우려
",455,1,6,
73,06.17,내일 또 폭락하것네ㅠ,미증시가 발작을 하네요 하...코스피도 내일 발작ㅠ,"형도 숏치자...ㅠ
쩌기 밑에 국장 양전한다고 신내림받은형있더라..
",235,1,2,
74,06.17,와....C🦶,🐴이 안나오네..........하..........🐶같다....,"?
",133,0,1,
