,date,title,main,comments,"_summary_
                        looks_count",likes_count,comments_count,looks_count
11,06-30,주식판 조언은볼때마다 신기함,"다른 어떤분야도 단순히 오래봤다고 남한테 훈수두고 가르칠려고 들지않는데주식판만큼은 그냥 맨날꼬라박아도 뭘배웠는지 모르겠지만 수업료라고 자위하면서시장수익률을 이기지못하더라도 오래했다는거자체에 부심이있음수능이나 취업에서 12수해서 전문대간사람이나 40살넘어서 9급합격하는사람이 옛날수능본썰, 대통령별 취업난이도 말하면서 공부방법을 가르쳐도 별의미도없을텐데말이지","ㄹㅇㅋㅋ 주식은 걍 수익이 실력이지
지난 하락장을 견뎌낸것이 자산임
1문단 반박) 스포츠 팬들 훈수 ㅈㄴ 둠그 외는 공감가네요 
",197,3,3,
12,06-30,현재 미장 마삼사오 남매들,"테슬라 마사, 애플 마삼, 아마존 (아사다)마오, 엔비디아 마사",0,425,0,0,
13,06-30,주린이 기준이 어디부터야?,국내외 주식 채권 선물 옵션 CFD 다 투자하고 연평균 수익률 30%씩 찍는 친구 있는데 아직 경력 3년 밖에 안된다고 본인을 주린이라 칭하길래... 나같은 진짜 주린이는 호칭을 뭐라고 해야되지? 주신생아? 주정자난자? 아무튼 저 ㅅㄲ는 기만충 맞지?,"주병신
같은 주린이 ㅇㅇ정말 주식 고수들을 보면 난 한참 멀었구나 회로 풀가동함 ㅋㅋ 
나 5년차주린이10년은해야지 
어린이면 그래도 사람취급은 받자나 미생물 플랑크톤 이쪽 아닐까
나 5년차인데 찐 고수들 얘기 들으면 숙연해지던데..ㅎㅎ 뭐 사실 정해진 기준이 있을까
대충 생각나는건 주식의 가격을 보지말고 기업의 가치를 구해보려고 미숙하게나마 시도해보면 주린이는 아닌듯
기만충이네
돈 못따면 주린이야난 지금까지 잃은적 없어 
기간은 상관없을듯20년 넘게하고도 재무하나 볼줄 모르면 주린이고 1년을 해도 재무보고 분석하고 찾아보면 주린이 아니고 
쩐주린이
나 혼자만의 기준으로 시드 3억 미만, 투자 경력 5년 이하 주린이라고 봄ㅋ
",154,0,11,
14,06-30,맨날 일희일비 하지말고,좀 멀리 봅시다 우리,"이거 웃기닼ㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋ 저장
",386,4,2,
15,06-30,로블록스,액분한거니??,"몰라 시발♡
ㅎㅎㅎㅎ 미친세상이다
ㅋㅋㅋㅋㅋㅋㅅㅂ
ㅎㅎㅎㅎ 형네 앱 잘쓰고 있어
",189,1,4,
16,06-30,곡소리를 듣고 웃으며 들어간 놈이 내는 곡소리를,듣고 웃으며 들어간 놈이 내는 곡소리를 듣고 웃으며 들어간 놈이 내는 곡소리가 들리는데이제 내차례인가?,"ㅋㅋㅋㅋㅋ형의 곡소리를 듣고 웃으며 내가 달음에 들어갈게 
우리 뒷사람을 위해서 곡소리는 크게 내자
얼른 곡소리를 내야 다음 사람 들어가지
악사로 보였네 악사님 곡소리 연주좀
",182,3,4,
17,06-30,쌍바닥 같은데…,일단 나는 내일부터 들어간다그래봐야 돈 얼마 없음,"

",178,2,2,
18,06-30,하 시발,뒤질까 그냥,"왜
살자
나도 데려가
한강 정모 가자
후 그게맞다
한강에서 모여서 술 한잔 깔끔하게 하고 각자 집으로 가자
이거 조타
왜 집으로 가? 우리 한강수온 체크하러 가는 거 아냐?ㅠㅠ
술먹고 한강들어가면 진짜 위험해
",285,1,9,
19,06-30,Tqqq 평단 26.5 구조대 올까?,ㅠㅠ,"형들한테 혼난다
오지요 와요 근데 그때가 되면 내가 없을수도 있죠

손자한테 물려줘ㅋㅋ

",283,0,5,
20,06-30,해....해치웠나?!?!!?,음봉 녀석.... 다시는 못보겠군 후후,0,69,1,0,
21,06-30,일단 정유주 숏은 성공 한듯???,그리고 나스닥은 바닥 확인중인듯한 ...,"형네 제일 비싼 펌프가 얼마야?
그런포스펌프!
",445,0,2,
22,06-30,tsla 평단 658인데,턱밑까지 왔네저점 잡았다고 좋아했는데 곧 마이너스 볼듯 ㅠㅠ,"난 10%...
ㅋㅋ
6591 남았다 ㅠㅠ 
몇개샀누...
168
",238,0,5,
23,,,,,,,,
24,06-30,오 나스닥 이걸 말아올리네,이대로 양전까지 하겠다,"설레발은 필패
혼나
어짜피 마삼 아니면 마옵니다반등 줬을때 나오세요 
-2.1 설레발치지마라 뒤진다
꿈꾸냐
한 마디 했다가 두들겨 맞네 ㅋㅋ
누가 설레발이야!? 폭풍같이 말아올리고 있짜나!!
",471,3,7,
25,06-30,와 테슬라 저걸 받는다고?,물량 누가 받아내노,0,272,1,0,
26,06-30,전쟁이라도 끝났음 좋겠다 ㅋㅋㅋ,이만하면 알겠으니까 전쟁이라도 끝나라 좀,"진짜 내 말이 ㅡㅡ 푸틴 개자식
전쟁은 군인이 끝내는 거임…앞으로 1년은 간다 
",116,4,2,
27,06-30, 엔비디아 반토막 직전,-45%..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지금까지 주식하면서 반토막은 또 처음이네.. 하ㅠ여기 혹시 엔비디아 동료 있나요?,"난 아직 -26 ㅋㅋㅋ
형 완전 고수네?!
예일대 도 못피하는 반토막
이거 따뜻한 악플이야?ㅋㅋㅋ
엔비디아 비슷하네
👋 입주민 하이!
-50...
형도 반토막이야?
진입각인가여?
그러다가 형도 내 꼴 난다? ㅋㅋ
ㅠㅠ 힘내 형
응... 어질어질하지만 참아볼게...
나두 마이너스 20이야 추매는 좀 더 지켜보려고
엔비디아 진짜 뭔데 ㅅㅂ
내말이.. 근데 요즘 장이 너무 안좋아 ㅠ
난 계속 물탔더니 -18 ... 근데 들어간돈 생각하면 소금기하나 없는 완전 맹물이다.....
-30... ㅋㅋ
-50
",715,6,25,
28,06-30,오랜만에 매수했네,냠냠 ㅎ,"부자넹ㄷㅈ
고맙
대박나세용
잘가자..
ㅠㅠ
돈많은 형이네
현금 묵히기 그래서..
부자다
",823,0,8,
29,06-30,죽고싶다.. 1년간 수익현황,4년차직장인 지금도계좌가녹는중 빚만있네...후..,"돈 왜케많아
다빚이야
빚내서 뭘산거야
뭐샀음?
tqqq  카니발
이게바로 긴축!!
어찌 마이너스 109퍼 수익율이???
물타서..?
물타도... 원금이 늘어나는데 ???
돈많네
-100프로 어떻게 나오냐 ㅎㅎㅎㅎ
헐 ㅠㅠ
-100%???

이 지경이 되도록 뭐했어 대체?
","1,145",2,16,
30,06-30,원장기준 잔고는 뭐예요?,"실시간 잔고와는 뭐가 다른거죠?장이 마감된 시점에서 조회할 경우, 실시간 잔고와 원장기준 잔고 중 어떤게 더 정확해요?","장 마감하면 실시간이랑 원장이랑 똑같은거 아님?
달라서 여쭤보는 거예요. 저도 여지껏 장 마감되면 똑같겠거니 생각해왔네요.
",53,1,2,
31,06-30,AMD 액분했나?,봣더니 아니구나,"원래 얼마에서 출발했는지 잊었군
월봉으로 보는 습관을..
월봉으로 봐도 반토막인데?
",412,0,3,
32,06-30,만스닥간다했제?,제발 8천스닥가자..8천가면 레버리지 끌어서 몰빵간다,"그럼 5천스닥감
그럼 전재산 다끌어서 몰빵감
사스닥간다
4000
ㅎㅎ그럼 지금 총알 좀 아껴
지금 난사하지 말고
1억대기중아직 얼마안썻어1만깨질때부터 넣으려고 계속 참았음 
이런 형들이 막상 가면 못삼..ㅋㅋ오늘 레버리지 끌어서 영혼의 숏쳤어야지~ 
이미 숏으로 배부르게먹음 ㅎㅎ연봉만큼 숏으로 먹었는데 더 먹으려다가 배터진다나는 내가 생각했던 계획대로 갈뿐 
어... 음... 화이팅요 ㅋㅋㅋㅋ
8000가면 4천도 갈수있음 레버리지 ㄴㄴ
8천스닥에 몰빵했는데 대공황이 왔다고 한다
제발 그랬으면 좋겟다그럼 정말 신이주신기회지인생역전가능 
히히 시발 히히
",266,2,15,
33,06-30,와 근데 테슬라 500불대 은근안오네,올듯말듯 안와,"그런게 진짜 공포지500불로 밀리면 심리 터지겠다 
실적이나 가이던스 악화정도 나오면 갈듯600대 지지가 워낙 강력해서..그정도면 바로 400대 일듯 하지만 
지금자리 뚫리면 직행임
500대 오면 무조건산다 -절대안옴
",323,0,4,
34,06-30,하...진짜 그만 빼라 바닥이 어디여,진짜 너무 심한것 같은데,"바닥은 알잖아..형 손절할 때..
미국기업 기관 은행들 빚갚으려면 더 팔아야될걸
",190,1,2,
35,06-30,기분니 조쿠나,숏쳐놓고 아~~~~~취한다 미안해 형들유동성있는 형들은 2분기 어닝 부러지고 애널들 3분기 이후 목표가 하향 나오고 나서 들어가 나도 그럴거여,"숏머샀음?
좋은 뷰
영화머여
빅쇼트
",409,0,4,
36,06-30,‘마오’쩌둥 아사다 ‘마오’,가즈아,"마오 카이
마오 따이~
",129,0,2,
37,06-30,어제 왔던 각설이 죽지도 않고 또 았네,복명복창너구리는 신이다 이하 평단 360,"언제까지 데려가~
야ㅋㅋ우냐?
",77,0,2,
38,06-30,short 안친 친구들? ,없지?,"프리장 스큐 재입성..ㅋㅋㅋ
버스버스
",229,1,2,
39,06-30,쿠팡주식 전망 어떻게봄?,나는 15000원짜린 아니고 그래도 사업규모봐선 3만원은 가지않을까싶은데뭐 나 주식 잘 몰라..전망 어떨까,"전망이 나쁘진 않은듯 ㅎ 다만 요즘같은 폭락장에 사는건 좀
내가사는곳이 바닥이다!!!
형 말대로면 시총이 2배 머 만약 50조면 100조가 되야한다는건데 사실 머 잘 모르는 외부인이 봤을땐 밑빠진 독에 물 붓기 느낌 이랄까?
내수시장 좉망 수준인 대한민국에서 회사가 커질려면 어쩔수없이 해외시장으로 커야하는데 쿠팡은 해외시장 개척 의지가 안보이는듯?그냥 계속 지옥갈듯 
싱가폴일본동남아 뚫긴하는데 좀 느리긴함
초기 상장가격이 워낙 높아서 지금 싸보이는 착시라 생각. 시총 너무 높음.
형 회사 부정적으로 말해서 미안한데... 계속 적자만보면 앞으로 2~3년 못버틸거같아
",371,1,7,
40,06-30,저번주에 버스탓네 마넼ㅋㅋㅋ,하더니.역시나.지옥행버스,"
",406,5,1,
41,06-30,6월 너무 힘들었다,조금씩이지만 매달 수익내기가 목표였는데6월은 진짜 너무했어ㅠ,"인건비가 더나가겠다
ㅋㅋㅋㅋㅋ
응 칭찬듣고 싶었겠지만 안해줌
ㅋㅋㅋㅋㅋㅋ칭찬패스
매매 잘한다
이거가지고 인건비나 나오것어?
",673,2,6,
42,06-30,왜내리는거임??,Pce 선망햇는데실업자청구 좀 올라서 그런가..?알수가업다..사진은 나스닥 마3 10분전,"경기침체로 해석?
소비감소는 경기침체 징조 아냐? 금리 높은데 소비까지 주니 기업 실적 하락
소비지출물가 지수라서 감소한거면 물가가 내린건데.. 소비가 내려서 물가가 내린걸로 보는건가??
ㅗㅜㅑ
지표 하나만 보지말고 오늘 발표지표를 시장이 어케 해석할 것인가를 봐요
방구석 전문가 등장
ㅇㅈ
ㅋㅋㅋㅋ웃김
선방이면 뭐해 애초에 예상치가 ㅈ꾸린데 ㅎㅎㅎ
그니까 이게 마3갈일이냐규 ㅠ눈물이 앞을 가린다 징징 
독일 실업자지수가 조짐
http://naver.me/xYUCS317 이거? 우크라피난민때문이란디 영향큰가
",764,0,12,
43,06-30,아니자려는데x발,선넘네,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌㅌㅌㅌㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋ
",284,4,5,
44,06-30,현생 살다 왔는데,괜히 왔나봐 마음만 아프고하락 알람만 계속 오고ㅜㅜ다시 현생 살러 가야할듯,"ㅠ 힘내자 버텨야지 ㅠ
",114,1,1,
45,06-30,6월의 마지막 날에,죠때는 밤이군 ㄷㄷ,0,94,1,0,
46,06-30,점점 더 멀어져간다...,내뿜은 담배연기처럼...,"돈많네 더 잃어도될듯
-,.-
개나빴다
일단 시드가 부럽다  ㅠㅠ
액수 크긴 한데 -13%는 요즘 선방 아님?
한자리 정도면 선방이라 할수 있는데 점점 멀어져간다
이제 시작이다 게이야
슈퍼개미들은 억씩 녹는거 어떻게 버티지..
난 일반 갸미지만 그래도 빚이 없어서 바틸만함
담배 생각나네 ㅋㅋㅋㅋ 후
나두 ㅋㅋㅋ
테슬라는 없지?
ㅇㅇ 없음
",663,0,13,
47,06-30,12시 전인데 마삼이면,오늘 마오각이냐,"이말올 나올지도
쭉쭉 밀리네 3-4시 전후로 좀 말아올릴거 같긴한데
마칠
",219,1,3,
48,06-30,부동산이건 주식이건 코인이건 쌀때 하락기에 사야함,바닥을 모르는게 함정,"아 쌀거같애
",193,2,1,
49,06-30,주식은 모으는거에요,얼른 모으지 않구 머해요,"계좌 한 번 안 깐 놈을 뭘 믿고 따라하는 건지 ㅋ지능 문제지 
이론상 맞지 않아?
응 사표~
주식은 진입장벽이 낮으니 이렇게 돌려까는구나.. 월가에서 20년 넘게 살아남은 사람이다. 피터 린치한테 계좌 인증하라는 사람 있냐
존리를 피터린치에 대누 ㅋㅋㅋ 마젤란펀드 반의반만큼이라도 한게 있냐 존리가?
팩트는 우리보다 낫다는거~
보여준거 없으면서 유명세로 돈벌어먹는건 우리보다 잘하는거 ㅇㅈ
ㅋㅋㅋ 진짜 쓰레기다. 저놈은
관상은 과학이다
인증못하면 존리
",866,3,11,
50,06-30,고수님들 주린이 질문있습니다.,오늘은 나스닥 왜빠지나요????어제 파월이 연설한 낙수효과인가요???,"어제 빠졌고 내일도 빠질 것 같아서 오늘 빠지는 것
",199,2,1,
51,06-30,마이너스로 마음아픈 당신을 위한 노래,야근송,"진짜 뭔 생각으로 만들었던걸까
노예조롱
",272,4,2,
52,06-30,다들 힘든 와중에..,저도 옥시 1억 박고 500 손실중입니다나스닥 -3 찍으면 티큐 들어가겠습니다..ㅠㅠ,"곧 들어가겠다
",837,3,1,
53,06-30,내일 7.1일부로 전국개미연합,"줄여서 ""전개련"" 은 외국인 공매도 세력과전쟁을 선포한다.7월부로 신용대출 완화로 추가 자금 확충이정해진바대한민국 4천만 전개련 동지들은신용대출 100조 자금을 투입하여공매도 세력을 작살내 버릴것을 선포한다.모두가 기억하리라 7.1 그날을자. 드가자 !","드드드가자아아
늘 고맙다
찐형이네
ㅋㅋㅋㅋㅋㅋ
ㅁㅇㅎㄷ ㄱㅁㄷ
자 선수입장
오빠들 대가리에 빵꾸나고 싶어?
",347,0,7,
54,06-30,올해,코스피 예상 최저점은?,0,217,0,0,
55,06-30,나스닥 청룡하강 열차,10000,0,58,0,0,
56,06-30,Soxl 천만원 매수 ㄱ?,매수마렵네,"ㄱ
가자
우선 조금씩 매수중
",231,0,3,
57,06-30,다들 재태크 공부 뭐뭐해,또 어떤 방법으로 공부해,"주위 재태크하는 애들 구경
난 걍 투자 직접 해보고말아먹으면서 하지 말아야겠다를 배움 
주식 이렇게 배움... 안하는게 버는 거였음
그냥 시장흐름
어차피 떨어질텐데 공부가 의미가 있어? 하
",128,0,5,
58,06-30,비트코인 1500은 무조건 간다.. BITI 사라..,BITI는 부정할수없는 올바른 가치 투자다...,"이거 말하는건가
",536,2,1,
59,06-30,정유주 주주 소리질러,나스닥 -3 되면 팔고 TQQQ 3분할 진입간다,0,112,1,0,
60,06-30,찐바닥 와간다 형누나들 총알은 가지고있어라,지금 손실본거 청산하고 차라리 총알 가지고 있는게 나음날이면 날마다 오는 기회가 아냐 행누님덜!!!,"그놈의 찐비닥 ㅋㅋ
ㅋㅋㅋㅋㅋㅋ찐바닥드립은 그만좀해라 이제 하락장시작이다
나스닥 반등하는즁????
개떡락중
지하 10층건물인데 형 1층에서 뭐해
마 천인뎅 지금 팔아? ㅠㅠ 눙물이 앞을 가리네
",454,2,6,
61,06-30,대출조아,유우우우우도오오오오옹서어어어엉,"청약저축까지 대출담보로쓰다니 ...
사실 소득공제 만으로도 이자 이상의 본전 뽑음
무슨말이야 이게?
이런 그래프도 그릴수이찌
ㅋㅋㅋㅋㅋ 나도 풀로 땡겼어 ㅋㅋㅋ
",436,1,5,
62,06-30,JYJ 아직도 멸공 외침?,ㅋㅋㅋㅋ 짱깨랑 전면전 선포해서 주가 떡락하던데.아직도 멸공 외치냐??ㅋㅋㅋㅋㅋㅋ,"ㅅㅂ 준수 유천 재중 부터 떠올랐다면 아재인가
근데 이마트가 중국 영향 받을게 뭐 있음?떡락하는거 걍 다 같이 사이좋게 한국 주식 다 떡락 하는거 아녀? 
형 신세계요
그리고 짱깨들이 하루 두끼 먹고 걸어다니고 그.값싼 노동력으로 인플레이션을 전가한것을 전세계 경제 기본 바탕인디그걸 버린다면 이제 미국인 유럽인들 일 시켜서 물건 팔자는 것인디 팔리겄음..??? 
신세계도 중국영향 받을게 없지 않아? 잘 모르겠네
오늘 그 개같은 장에서도 이마트는 생각보다 잘 버티드만ㅋㅋㅋ
",198,1,6,
63,06-30,뭐 요즘 나스닥 마삼은 쉽게보여주네,뭔 날마다 마삼이여 ㅋㅋ,"마상 ㅠ
회사이름 길당ㅋㅋ
마삼 마상
오늘은 마오 찍을듯
",223,2,4,
64,06-30,불황에 주식사야한다고 알고있지만,이정도 하락을 맞이하게될지 몰랐다ㅋ손을 못쓰고 그냥 당하는구나,0,148,3,0,
65,06-30,경제개ㅈ댓다,ㄱㄷㄷㄷ,"이거 뭐시여?? 실업자수가지고 토토?
뭔가 오류 있는거아냐?6천명 실업자 줄어들줄 알았는데 실제론 13만명 늘어난거야? 
고장난거같은데
","1,032",3,3,
66,06-30,내일,코스피,"이정도면 내리는게 아니라 그냥 나락갈듯
",245,1,1,
67,06-30,요즘 주식에 관심이 사라진다,현생 살다올게 ㅋㅋㅋㅋㅋㅋㅋ,"왜 ㅡㅡ
맨날 파란색인데 봐서 뭐함 ㅋㅋㅋㅋ김장김치마냥 담궈놓고 있다가 나중에 와야지 
ㅇㅈ
",218,0,3,
68,06-30,내일 김치장,블랙후라이 확정,"김치볶음밥 먹고싶네
",208,1,1,
69,06-30,pce잘나왔대메 ㅠㅠ,pce 잘나왔지만 마삼가려고 하는 이유가 뭐얌😭,"내린다: 수치가 잘 나왔지만 안심할 수 없다.오른다: 수치가 잘 나왔어. 끝이다 가즈아 
예상보다 살짝 낮지만 예상처럼 높음. 인플레 심각함
잘나왔는데, 경기침체인가? 이런느낌
이젠 물가가 아닌 실업률이나 실적 봐야지...
흑흑 그렇구나 ㅠㅠ 조언 고마웡
나도 궁금해..
이유없어명분 대기 마련임월가놈들 풋에 베팅 했는데좀 덜 나왔다고 올리겠어?귀에달면 귀걸이 코에 달면 코걸이임 
PCE는 꺽여도 실업률을 보고 침체 우려가 나오는거물가가 꺽였다는 확신과 경기침체로 연준이 움직이려는 액션취해야 답이 나올듯 
",431,2,8,
70,06-30,낼부터 신용대출 한도가 늘어난다 이거지?,한번 죽어보자!!,"드루와
대출줄여왔었는데 하
",271,1,2,
71,06-30,soxl 괴리율 무엇?,미래를 예측하고있는건가...,"박살 난다?
..
",360,2,2,
72,06-30,테슬라 폭락해서 누더기되어야 찐하락이지,폭등장의 상징이던 테슬라가 폭락하면서 자연스럽게 눈먼 돈의 시대가 저무는거지 ㅋㅋ,"테슬라+코인
테슬라 돈버는 성장 기업의 상징인데?
ㅋㅋㅋ 넌 뭐 좀벌어서 하락기원하니 이런애들 희안해
세다 쎄
애플이 기준 아닌가
",358,6,5,
73,06-30,매달 30마넌 적금들라고하는디,좋은 상품 없낭,"새마을금고 기본이율 3.7%던데
IBK 가입이력 없으면 썸적금 추천!
Vti
구글에 적금 특판이라고 검색해봐 5% 넘는 상품들 간간히 나오니까 그런 걸로 가입하면 될듯
",245,2,4,
74,06-30,soxl 산사람,🥺,"😩
🫠🫠🫠
사고 있음
하
하 잠을 못자겠어..
횽들 평단 얼마야 진짜 큰일이다 ㅜㅜ
15....
이러다 다죽어 ㅠㅠ
나 그냥 버린돈셈친다 하
",421,0,9,
75,06-30,박호두 vs 검사,여자는 누구랑 결혼하고 남자는 자기 딸 누구랑 결혼 시킬꺼야? 참고로 답십리 소지섭 박호두는 재산 1000억이고 검사는 그낭 월 400버는 평범한 검사,"검사 대통령되나
그래도 사람이랑 만나야지…
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
박호두가 누군데?
바코드지
그 천억 하루만에 탕진할 사람이라고 본당ㅋㅋㅋㅋㅋㅋ
",363,0,6,
76,06-30,형님들 빚테마 구경하구가,1.고려신용정보2.sci평가정보요거 1주씩만 매수해서 구경하면빨간맛 당분간 좀 볼듯매수추천 아님 구경만 하셔,"이유는?
채권추심 매출 증가~
고려신용정보 이미 오르지 않았어?
난 좀 더 오를거라 봐 매수 추천 아니니 그냥 구경해 횽
ㅗㅜㅑ
",358,0,5,
77,06-30,돈만 있으면 주식 왕창왕창 사고싶다,알토란 같은 주식이 너무 싸 ㅠㅠㅠㅠㅠㅠㅠ회사가 돈도 잘버는데 ㅠㅠㅠㅠ가진돈이 없어서 못삼이래서 현금을 들고있어야 한다고고수들이 그랬나봐,"그래서 알토란 같은 회사가 어딘데?
거기요
얼마 없는돈으로 사
저도 궁금합니다..
미국주식 웬만한건 다 사고싶은데 지금 거의다 최저점이자누
내일도 최저점 모레도 최저점 그러면 오늘이 고점
",481,1,6,
78,06-30,벨로다인 1달러 깨지겠다...,일론 말 듣고 20달러 근처에서 판게 신의 한수...,"와우
쨍그랑
",493,0,2,
79,06-30,테슬라 방어력 보소,오늘 -5% 떨어져야 매수할 예정,"잉? 600대로 언제 내려왔디야?
요새 금방 금방 왔다갔다해
오퍼 오르길 이라며!
오늘이라도 750갈수도 있음 테슬라는예상밖이라서 
오늘은 아닐것같은 하락장
일주일전엔가다신 600대안온다고까분애 있었는데 
",331,1,6,
80,06-30,4월말에 모든걸 정리했는데,진짜 신의 한수였다... 5월부터 지옥이 시작됐으니..,"ㅗㅜㅑ

왜당연한거지 ㅋㅋ
ㅜㅜ
조용히 지나가라
",409,1,5,
81,06-30,마삼아 마오야,보고싶어 얼른와,"
",119,1,1,
82,06-30, 쏘카 상장하던데,관심있어?,"쏘카 개드럽던데 관리안하더라..담뱃재 있는거보고 식겁함; 
헐 차 안에서 담배폈다는소리네
허다할듯;;
롯데렌탈과 비교하면 되나
흠
ㄴㄴ
직원들 나눠준 스톡옵션 떨이하고 엑싯하려는 꼴이 너무뻔히 보여서.. 별루
오 똑똑하다
스톡 주긴 함? 걍 쥔장들 엑싯용 ㅋㅋ
ㅇㅇ 카페이처럼 몇명 창립멤버나 임원 부자만들기
수산인더스트리 노릴까나
스닥에 상장된 공유경제관련 애들 지금 꼬라지 보면 뻔하지
지금 상장하면 망하자
롯데렌탈 시총 1.3조..쏘카 공모가 상단 기준 1.6조...심지어 롯데렌탈은 왠만한 공모주들 따로시작하던때에 상장한건데도 망함 
소카 숙박업 아님?
",462,1,15,
83,,,,,,,,
84,,,,,,,,
85,06-30,-10% 평타냐?,시부랄 하 1%마다 200씩 움직이니까 재밌구먼,"시드가 크구나 형!! 2천 날아갔네
",209,0,1,
86,06-30,상반기 폭락은 이제 없을듯,다들 고생했다,"오늘만 조심하면 되겠네
상반기가 오늘이 마지막이니까 없다는거지;
상반기가 끝났으니까 이제 하반기 폭락 시작
ㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋ
하반기 첫날부터 폭락확률 높음
낼부터 하반기 폭락이네
맞네
하반기 가즈아
1시간반만에 폭락 가능 ㅋㅋ
하반기는 2200에서 시작하겠디요
",888,4,14,
87,06-30,개천에서 용재난다 어때?,요즘 장도 너무 안좋고 ㅠㅠ 뭐라도 해볼려고하는데 유투브 보니깐 종목 잘맞투더라고 혹시 후기 있어?ㅎ,"예전에도 완전 비슷한글 본거같은데 요새 광고 이런식으로 하나
이정도면 알바풀었다 봐야되나..
공무원도 알바하는구나
댓글 알바. 대가리 처 민다느니 젖가튼 소리만 하고 있음 .
안민거아냐? ㅋㅋ
나도 그 짤 봤는데 왜 아직도 안밈?
무슨 현상이 일어나든 그 현상에 그럴싸한 이유만 갖다붙이면 합리적이라고 착각하게 되는게 인간 이성의 한계임버핏형님도 주가 오를지 내릴지 모른다고 함 
ㅋㅋㅋㅋㅋ 진짜 알바인가보네 ㅋㅋ 적당히 해라 용재야~
사기꾼관상
",277,0,9,
