,date,title,main,comments,"_summary_
                        looks_count",likes_count,comments_count,looks_count
10,06.24,하락장에 읽어봐야 할 글 모음 (feat. 저점맞춤),"예전에 가끔 글 올렸었는데, 그 때마다 무수한 ㅇㄷ 호응이 있어서 이번에도 함 올려보려고. 미국주식 지금 장이 영 눈물나지? 예전에 내가 운영하는 블로그에서 1월 말쯤에 11000~11800 정도로 단기 저점을 봤었고, 그 때 이후로 쭉 하락장에서 도움될 만한 글을 썻었어. 예상이 틀렸으면 좋았을텐데 눈물나게도 맞아서, 그 때 글 포함해서 여러 글들 가지고 와 봤어. 하락장에서 도움 되면 좋겠음!! 혹 질문있으면 댓글로 달면 아는대로 대답해볼게 :)[투자/방법] #4. 나스닥 14,000선도 위험하다. 도대체 왜 떨어지는 걸까? +이럴 때 최고의 투자 방법론https://contents.premium.naver.com/usa/nasdaq/contents/220121151215549vb[투자/방법] #5. 나스닥은 어디까지 떨어질까에 대한 나름대로의 근거와 예측https://contents.premium.naver.com/usa/nasdaq/contents/220125020828164Hl[투자/방법] #15. 충격과 공포의 미국주식 하락장: 우리가 꼭 알고 있어야 할 것들https://contents.premium.naver.com/usa/nasdaq/contents/220424193827349en[투자/방법] #7. 미국주식 초보 투자자에게 정말 도움되는 자금 운영 방법론: 분할매수와 물타기https://contents.premium.naver.com/usa/nasdaq/contents/220223171900334xw[투자/방법] #8. 고인플레이션 시기, 미국주식 투자 방법론 1편: 인플레이션은 언제까지 갈까?https://contents.premium.naver.com/usa/nasdaq/contents/220302215356972hv[투자/방법] #9. 고인플레이션 시기, 미국주식 투자 방법론 2편: 인플레이션을 씹어먹는 꿀팁 3가지https://contents.premium.naver.com/usa/nasdaq/contents/220303201723978qg연준이 6월 기준금리를 몇% 올리는지가 이제 중요한 문제가 아닐 수도 있는 이유https://contents.premium.naver.com/usa/nasdaq/contents/220611221306195ya기준금리 인상 → 은행주 수혜? 진실은 이렇습니다.https://contents.premium.naver.com/usa/nasdaq/contents/220619183220358qk폭락한 주식을 줍줍하기 전에 생각해야 할 것들: 미국 중고차 기술주 CVNA로 실습하기https://contents.premium.naver.com/usa/nasdaq/contents/220618111913647le친환경에너지에 투자하기 전에 꼭 읽어보세요 1편: 왜 태양광인가?https://contents.premium.naver.com/usa/nasdaq/contents/220608222932650oe앞으로의 유가, 천연가스 시세 전망, 이거 하나만 봐도 됩니다: 너무 친절한 미국 에너지관리청(EIA) 단기 전망 해설https://contents.premium.naver.com/usa/nasdaq/contents/220613025354830jk[투자/방법] #12. 석유, 천연가스 관련주, 지금 투자해야 하는 회사는?: 좋은 회사를 직접 찾아보는 방법https://contents.premium.naver.com/usa/nasdaq/contents/220325234135477Tc[공시/분석] #25. 투자할 회사를 분석할 때 가장 먼저 해야 하는 것: 부채(Debt) 파악하기https://contents.premium.naver.com/usa/nasdaq/contents/220404151730284rr오픈도어(OPEN)에 관심있다면 꼭 읽어보세요! 2편: 주가 너무 싼데 사도 되나요?https://contents.premium.naver.com/usa/nasdaq/contents/220602225813055xf연 8% 배당을 매달 주는 QYLD, JEPI: 이게 어떻게 가능하지? 고배당주의 원리, 커버드 콜(Covered Call)https://contents.premium.naver.com/usa/nasdaq/contents/220530221351619de현재 미국 경제상황과 전망, 콘텐츠 딱 2개로 끝내기 2편: 우리가 놓치고 있던 것들https://contents.premium.naver.com/usa/nasdaq/contents/220528142723139ri[투자/방법] #17. 보조지표 특집 3편: 시장참여자 심리를 읽고 훨씬 더 밑에서 주식을 사는 방법https://contents.premium.naver.com/usa/nasdaq/contents/220430225627502QR[시장/경제] #50. 변동성 지수, 공포 지수(VIX)가 도대체 뭐야?: 원숭이도 할 수 있는 헷징 전략 소개https://contents.premium.naver.com/usa/nasdaq/contents/220428002927939PS","ㅇㄷ
ㅇㄷ
엥 미사관 관리자형 엔씨 딥러닝 이였어? 구독중이야! 대단쓰
그렇습니다 ㅋㅋㅋㅋ
그래서 금리나 지수 같은거 모르겠고 신용풀매수 뭐하면 되냐구 ㅋㅋ 넝담임 
ㅋㅋㅋㅋ 금사자~
와 저때 이만큼 하락하는거 예상하기 쉽지 않았을텐데 대단하네!!!
사우님 글 구경하고 가세요~
와~ 사우님 멋지당
ㅇㄷ
유료가입해야하는거임?
두개 공짜로 볼 수 있게 해놓음!!
오 감사합니다 와드 박겠슴다 형님
ㅇㄷ
ㅇㄷ
",574,8,33,
11,06.24,근데 왜 인버스나 숏을 안하는거야??,궁금함주식이라는게 오를때도 있고 빠질때도 있는건데왜 아예 안하는지..물론 이제 미장이든 국장이든 코인이든 하락에 배팅은 위험한거같아숏안쳐본 분들 생각이 궁금해,"내가 사면 오르더라고
글쿤 남 돈 잃는데 버는거니까 눈치차리는건가??
ㅇㅇ하락장에 인버스나 곱버스로 돈벌었다고 자랑하믄 욕 오지게 먹어
길게보면 우상향이라는 과거 데이터를 믿고 가는거지
내가 저번주 금요일에 인버스(SARK)를 탔찌...지금 -17%... 
해보면 알게되는데 경험적인거라..숏으로 큰돈 번 대가들 있어 조지소로스
요약
1. 인간은 하락에 베팅하는게 어려움 본능적으로2. 하락과 상방 양베팅을 하면 한쪽으로 방향잡기가 어려움. 숏도 종목이라서 롱이 많아도 숏으로 먹고 싶은 생각이 듬.이도저도 안됨. 차라리 기다렸다 싸게사는게 나음.3. 이론적으로 하방은 이익이 한정적이지만 롱은 무한대임 
",471,0,8,
12,06.24,오늘부터 상승장인가?,해치웠나?,"안돼 그 대사는
안돼 돌아가
이자식!
",243,0,3,
13,06.24,"빚투 2000, 원금상환 vs 물타기","당장 큰돈쓸일 없는 20대빚투 종목 테슬라,애플,마소,엔비디아현재 수익률 -13%이자 금리 4% 투표참여65 하나만 선택할 수 있습니다.","박빙이구만
미장만 해?
국장은 삼전  SNP500 나스닥 ETF 적립식으로 조금씩 모으고, 미장은 저런 우량주 모으는중...
에라이 나쁜사람들아
왱!!
",278,0,5,
14,06.24,주인님이 자기네 땅 후지다고,옆집 개동이네 땅 사다 농사짓고 부자되는데굳이 주인이 쓸모없다고 임대준 땅 주워다 농사짓는 너는 대체 머야?,0,186,1,0,
15,06.24,주식 하락 이유,1. 사드추가배치2. 쿼드 가입중국이 싫어하는 짓만 골라서함. 중국은 한국의 제1 무역국3. 우리의 주적은 부칸북핵리스크로 지정학적 리스크 높아짐4. 무엇보다 가장 큰 리스크는아무런 대책이 없는 정부5. 거기다가 장모와 와이프로 인해 대외에서 국격이 똥망6. 용산 아방궁으로 가시는 바람에 외빈들에게 비춰지는 국격 똥망7. 지들끼리 국기문란하며 오합지졸외국애들이 볼 때 답이 나오겠지?빨랑 튀어!,"? 기준금리 상승임 병신임?
ㅋㅋㅋㅋㅋㅋ 정치병자
대만은 중국없어도 잘나가던데 ? 중국 눈치를 왜 봐야하지? 
이런 사람도 있어야지 ㅇㅇ아무리 개인의 지적 수준이 높아도 동질성이 높은 사람이 모이면 의사 결정의 질이 현저히 저하된다 
맞는 말인데 반대편 사이드도 사고가 정상적인 놈이라는 가정하에 맞는말임
모지리
이렇게 쓰면 토픽에 맞지 않는 글로 신고도 못하잖아 정치병아...
ㅋㅋㅋㅋ 쓴사람 진짜 바보왜 직장명처럼 안사냐 형! 표준만해.. 
주식은 이전부터 하락하고 있었어 ㅋㅋㅋㅋ 그리고 좌파 공산당 될빠에야 돈잃는게 나아 ㅋㅋ
",414,4,9,
16,06.24,형들 etf는 장투하는거 아니에요?,운용보수 때문에 장투하지 말라는데 레버리지 상품 말고 일반etf도 장투 비추에요?종목은 미국 sp랑 Faang 입니다.,"아뇨? 일반etf는 장투하셔야죠운용보수 엄청 낮습니다.다만 faang하느니 qqq하세요 
네 알아보겠습니당
도대체 그건 어디서 들은건데
적금마냥.. 차곡차곡
수수료 없는수준인데 대체 무슨 소리 하시는지...펀드보다 훨씬 저렴합니다 
SPY가 0.03% 였나 그랬을껀데
그렇군요 알겠습니다 ㅎㅎ
",365,2,7,
17,06.24,달러 왜 내림?,당국 개입?,"0.34% 내린 거 갖고 뭔당국 ㅠ
오늘 외국인 자금이 주식시장에 좀 유입된 거 같더라구요
2보전진을 위한 1보후퇴ㅋㅋ
ㅓㅜㅑ 환율 2,000원 간다니까
상식적으로 외국인이 국내주 매입했으니 달러를 원화로 환전해서 샀겠지?그럼 원화가 가치가 조금 올라갔겠지?그래서 오늘은 환율이 내린거 
100원 올랐다 5원 떨어짐
머가 내렸다는거임???? 아직도 1300원이라 봐도 무방한데
환율은 달러대 원화말고 유료화 엔화를 봐야함유료화 금리올리고 있음. 엔화돌아서면 진정될 거임. 
",723,0,8,
18,06.24,나스닥 방향,.,"아이고 난 망 했네 ㅠㅠ
short...?
숏잡은지 딱 일주일 되었는데거기가 바닥이었던 것 같아요 😭 
하루만에 분위기 보소 상승보합이 96퍼 ㅋㅋㅋㅋ
요즘 블라지표 정확함 ㅋㅋ
",196,1,5,
19,06.24,3일전에 2억 넣고,애플 마소 알파벳샀는데지금까진 매우 굿 초이스,"환율은?
너무 잘들어갓자나?
그전에 10억 물린거 아니고?
연초에 다 팔았오..
너는 정말 ....다 가졌구나 
형은 내려가도 여한 없겠다.
",527,2,6,
20,06.24,주식 오를 때 내가 하던 생각,입 밖으로는 안뱉어서 정말 다행이다.500만원? 껌깞이지 ㅋㅋ 하루면 번다천? 뭐 그런걸로 그렇게 벌벌 걍써현재는 다달이 식비아껴가며근로소득 열심히 모으는 중 ㅋ…..내 인생 ㅠㅠ,"난 지금도 똑같은데ㅋㅋㅋ
",387,2,1,
21,06.24,대통령이 주식이랑 뭔 상관이냐???,반은 맞고 반은 틀리다주식장은 리스크를 싫어해힐러리가 당선 될거라고 생각하다가도람프가 됐을 당시 국장 나락갔어~~~미장은 볼 필요도 없었지윤횽은 시장에 유가 물가는 우리가 제어 할수 없다는 불확실한 시그널을 주었고 이걸 공매 세력이 이용함!!!최소한 뭔가를 할려고 계획하고 좋아진다는 시그널을 좀 줘야,"꼭 티를 내야 성에 찬다더니
쌉소리 디지네 왜 떨어지는 지 아는 사람들은 아무도 없던데 지리네.. 하락이 끝날려면 신용털 때까지 때리는거야 그냥. 
똥을쌌네
좌파 공산당들 선동질시작했네 ㅋㅋ 세월호 대통령 탓, 광우병 대통령탓, 주식하락 대통령탓 ㅋㅋㅋㅋ 상종못할 인간들 😂  부동산폭등, 공무원 월북 둔갑, 깡패 노조, 대미 외교 실패, 방대하고 방만해진 공무원 문제 등 그짝 대통령은 잘 있제? 노조, 공무원, 페미, 일안하고 놀고먹을려는 운동가들 표 얻을려고 이렇게 나라를 망쳐놓을수가 있다니 화가 치밀어 오르는데 이렇게 선동까지 하니... 바퀴벌레 같은 인간들 
",192,5,4,
22,06.24,대체 난 얼마를 잃은거냐 ㅋㅋㅋㅋㅋㅋㅋㅋ,내 근로소득으로는 모으지도 못할 돈 1억 7천 마이너스다 욤뵹..ㅠ흐하 ㅠㅠ ㅠㅠㅠㅠㅜㅜㅜㅜㅜㅠㅠㅠ내 인생 여기까지인가,"이미 그이상 모았으니 그만큼 마이너스도 된거 아님??
난 주식 -6000 ㅠ
현건형 회사 끄떡없지? 국내외 실적도 계속 좋을거고? 주준데 확신이 흔들리네 상승 여력에 대한ㅎㅎ
현건 주식 진심으로 비추
현송합니다.. ㅜㅜ
😢
메이플이라고 해줘..
빚투가 진짜 위험...
하 종근당 손절햇음 썩을 ㅋㅋㅋ
1억 7천 확정 손실이야?
1억 천은 확정이고 나머지는 아직 안팜존버 중 
열심히 유산소 운동하면서 라면끼니 ㄱㄱ주식 코인 다 나락상태에서 저러고 3~4년 버텼는데.. 빨간색 보일 때 다 뺐어야 했는데.. ㅋㅋ ㅜㅜ 
종합비타민 정도는 괜찮을까
아니 그냥 주식
종근당 장한아...주가 부양 좀 해라 아들 좀 호적에서파고
내 말이..
",770,4,27,
23,06.24,나 30년 동안 투자하면 여기있는 형들 거의 다 이길 수 있음,VOO : 20%SCHD : 20%QQQ : 20%VTI : 20%JEPI : 20%이렇게 30년 투자할거임 내 수익률 보다 높은 형들은 여기 거의 없을 듯내년부터 매월200씩 적립식으로 간다30년 후에 결과 공개해줄게,"3개월도 벌벌거릴듯 ㅋㅋㅋㅋㅋ
3일뒤 sqqq를 매수하고 있는 자신을 발견
30년 후에 국민연금 받아야지
국민연금 고갈로 못받음
고갈되기전에 이민가면서 환불 받아야지
ㅋㅋㅋㅋ건강검진 열심히 받아
2025년엔 러시아 중국이 강대국되어잇음 ㅋㅋ
그럴싸해
",401,1,8,
24,06.24,주식 단기반등이라고 곧 폭락한다고 하는 쓰니들이 많아져야되는데,그래야 물탄거 홀딩하지물 씨게탔다,"개폭등장 풀 롱 가즈아~~~~
부두술에 너무 심취하지는 말게나
블라는 모르겠는데 옵션만 보면 개인은 하락배팅하고있음
그럼 외인은 선물 매수하면서 쳐올리겠군
폭등가즈아~
반등쫌 했다고 개인들 오지게 물량 털렸던데ㅋㅋㅋㅋ찐반등 시그널인듯 
",214,1,6,
25,06.24,요즘 주식쟁이들 특징,작은 것에도 매사 감사하는 마음을 배움감정 기복이 심함,"짤귀엽네
귀욥따 ㅋㅋ
짤 ㅋㅋ 생건을 바라보는 내 모습이구만 ㅜㅜ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ커엽다
이거 지금 내모습
",551,5,5,
26,06.24,국장 분위기,환호,"윤석열 고맙습니다! 시전 중
이짤 오늘만 다섯번봄

쏴리 질러~!!
한화 야구 준나 못함
",979,8,5,
27,06.24,투데이 이즈 얼쏘 캐시 카피 데이,파티파티,0,31,1,0,
28,06.24,🇺🇸 6월 24일(금) 블라인드 NASDAQ 본장 주가흐름 예측 🇺🇸,블라형누나들의 오늘 생각은?,"오를때도 됐다 찐반
Sqqq 매수각 나오나?
그걸 여기서 물어봐봐야….
피가 낭자할때 사라고 배웠다
ㅠㅠ 결과가 암담하구나 제가 잘 못 했습니다 
",337,4,5,
29,06.24,폭락장 처맞고 손절한다음 피터 린치 영상 보는데,구구절절 맞는말만 하네요팩폭 존나 아프네..근데 이 사람꺼 도움 되나요?,"삼전,하닉 사놔도 불안하기만 하구만 OTL

워런버핏 할아버지도국장에선 10년씩  들고 계시지 않을듯 ㅋ 
10분안에 단타치라는 버핏옹의 큰뜻인거지
내 롤모델
월가의영웅 정독하면 다음투자때는 어느정도 멘탈이 잡히려나요 🥹
저말을 거꾸로해서 안불안하려면...쓰레기같지 않은 회사에공부를해서평생 모은돈 중 일부만사놨어야되는거네;; 
거장들은 미주에 대한 명언을 남겼고 K주식에도 과연 적용될까.. 난 아니라고봄
우리는 피터린치가 아냐 ㅠㅠ
K주식 버리고 대감집으로 오세요
카카오 찝어 말하시는 줄
거버넌스 문제가 없는 장에서는 써먹을만함
피터린치 든든~
",821,6,15,
30,06.24,이제 찐바닥 맞지?,고생들 많았다이제 웃자,"그래 지옥가기전에 한번 웃기라도 해야지 하하
잠깐 지하실 문 연거 아님?
어라 이런글 보이는거보니까 아직 찐바닥 아니네
아직 곡소리가 안났어
이빨보이지마
아직 금리랑 환율때문에 판단하기 이른듯...
",372,2,6,
31,06.24,주갤에서 정치글 쓰는 사람 필독해라,"블라인드에 올라온 글 보셨어요? ""정치글 쓰는 사람들 필독 해주셈 ㅇㅇ (주식·투자)""https://kr.teamblind.com/s/oTUErikB",0,146,5,0,
32,06.24,고민하다가 그냥 주담대 갚았다,4천 현금 남아있는 거 주식 1억에 물탈까 말까 고민하다가그냥 대출 갚기로 했다분명 우리나라 주식이 지금 저평가긴 한데우리나라 국장은 워낙에 ㅈ같은 요소가 많아서저평가라도 쉽게 안 올려줄 거 같더라주담대 1.7억 있는데 그냥 4천 주담대 갚았다예전에 대출한거라 2.3퍼밖에 대출이자 안 나가는데 그냥 갚아버림저축은행 정기 예금 3.2퍼 준다는 곳 있는데이자 15퍼 빼면 별 차이 안 나서 그냥 갚아버림,"굿굿
불장이던데
잘했네 잘했어
쫄리면 갚는거지
응 그래
잘했어
파킹통장이 3퍼 금리주고적금 5~6퍼 주는데... 
어디가 3퍼 줌?
웰컴저축은행
가난해지는 습관..
이게 국가 노린 금리인상에 따른 부채감소. 인플레 해결 방안입니다흐름을 거스르지 않고 잘 하셨어요 
잘햇어
",770,1,16,
33,06.24,제발 오늘 페이크 반등이길...,아직 총알 50%도 못썼단말야...제발 페이크 반등이길...세력형들 차주부터 다시 가던길 갈꺼지? 다시 내리꽂아줘~~ 오네가이시마스!!! 🥺,"이런 건 그냥 맘속으로 생각해라
거시적으로 경제가 좋아질 기미가 없어…
끼얏호!~~
환율 떨어진다
안대~~
내렸다 올랐다 횡보는 가능하지만2300 밑으로는 거의 불가능할듯외국인들 포지션이 상방임 
아이고 망햇네..
걱정마 형^^  곳 지하갈거야. 나두 같이 ㅠㅠ
미지의세계로 같이 손잡고 가보자 ㅎㅎ
인성
진짜 선넘네;;
믾이 올라가려면 멀었는데 천천히 분할 매수하셈
ㅇㅇ 형 명심할게
나도 아직 다 못담음... 다시 떨어지자
걍 사 어제 오늘 눈꼽만큼 차이나는데 뭘
",581,1,15,
