,date,title,main,comments,"_summary_
                        looks_count",likes_count,comments_count,looks_count
10,06.15,스톡옵션 잘 아는 사람 있어? ,미국 기업인데 한국에서 비지니스해연봉 지금보다 많이 깎고 가야 되는데 대신 스톡옵션 준다는데 몇 년 후에 미국에 상장할 계획이래Google 찾아 보니 물가 비싼 캘리포니아에서도 스톡옵션 받고 삼십대 은퇴한 사람들 많던데 (최소 몇십억 번거 아닐까)모든 게 잘 돼서 진짜 상장 한다는 가정하에 얼마나 벌까? 현재 회사 밸류에이션 대비 스톡옵션 행사시 기대수익을 어떤 식으로 계산하면 될지 궁금해,"내가 10명 안에 든다=몇십억내가 장급이다=5억언저리내가 사원이다=1~2억받기까지 최소 6~7년 보셈 
나는 쿠팡 과장급이였는데 강북 아파트 하나는 벌었어
ㄴ 앗 형 고마워! 10명 안에 들은 early employee였어? 아님 얼마나 일찍 들어감? 대충이라도 ㅠㅠ
난 전사 4천명정도에 3천위정도 되는 쩌리였어..
이런 질문 올리는 정도라면 가지 마라.
?? 이게 맞는말임 구글에 스톡옵션 치면 뭔지 다 나오는데 여기다 물어볼 수준이면..
스톡옵션아 뭔지 잘 알지 계약서 맨날 보는데  실제로 얼마나 벌 수 있는 지가 궁금한 거지 코스닥도 아니고 나스닥에 상장 하는 거라 정보가 없어
계산할줄은 아는거지? 그럼 상장시 시가총액이랑 희석감안한 지분율로 직접 계산하면 되자너.
일반적으로 스톡옵션비율이 회사 전체 주식의 10%야스톡옵션의 지금가치와 내가 받는 비율이 몇퍼센트인지미래 기대 가치는 얼마인지 계산해보는거지 
Bsprice랑 현재 가치랑 상장시 기대가치룰 기준으로 생각해보면됨.쪽지해. 
그리고 옵션레버리지 계산 못하는애들은 여기 답글달지 마라. 헷갈리게시리.
근데 항상 궁금한게 지분희석은 어느정도 감안해야하는거야?? 대충 스톡옵션 2퍼에 시리즈A면 D정도 가면 1퍼대로 생각하면되나
ㅇㅇ 보통 절반정도
내부자를 알아야 ㅠ 진자 벨류에이션되는데 .재무제표 보여달라고해봐
이 정보가지고 누가 어케판단하누.. 그냥 점쟁이한테 물어보는게 빠를듯
이정보가지고는 판단 불가. 스톡옵션으로 니가 버는 capital gain은 ((나중 exit할 때의 주가 - 행사가격) x 부여된 스톡옵션수) x (1 - (근로소득세율 + 양도소득세율 + 기타 지방세))) 인데.. 세율이라면 뭐 법에서 정한거니깐 명확한데, 결국 중요한건 나중에 exit 할 때 그 회사 벨류가 얼마일지, 니가 지금 부여받는 스톡옵션의 행사가격은 얼마인지, 받은 스톡옵션 수량은 몇개인지가 중요함. 이런 정보 하나도 없이 얼마 벌지 알려달라는거는 변수도 모르는데 답 알려달라는거랑 똑같아
형이 받는 단가(밸류)를 보고, 각 시리즈마다 20%씩 지분희석된다고 가정한다음에 상장 후 지분 + 기업가치 보고 형 지분을 평가해봐
",561,0,26,
11,06.15,"연준에게는 작지만, 개미에게는 큰 걸음","Neil Armstrong“That's one small step for man, one giant leap for mankind.""Jerome Powell“That’s one small step for FED, one giant punch for ant.”빅 스텝이나 자이언트 스텝이니 할때마다 난 이 스텝이 떠오르던데","0.75
ㅋㅋㅋㅋㅋㅋㅋ자이언트 one mother 읍읍 huge step !!!!
1.0
",145,1,3,
12,06.15,"[속보]시진핑·푸틴, 전화통화",http://naver.me/xueQNPqT,"ㅋㅋㅋㅋㅋㅋㅋㅋ무슨 속보를 블라처럼 쓰냐
ㄹㅇㅋㅋ
푸틴 .. 응급실 열창중
웅웅 여보세요 나 진핑인데
???? 나도 기자할까??
여보세요 나야 거기 잘지내니 -
왜케 밤에 전화해 얘네 뭔가 있다
모야모야.....

둘이 사귀네
바이든 뒷담중 ㅋㅋㅋ
종전선언?
",902,1,12,
13,06.15,금리가 얼마나 오르든,이제 상관 없을거같은데ㅋㅋㅋ악재 해소로 오를거라 생각이 듬떨어지더라도 일주일 좀 지지부진하다 좋은 주식들은 다시 오를거라 봄,"시장을 이기는 종목 잘고르자
형이 생각하는 좋은종목은??
",329,1,2,
14,06.15,그냥 한방에 400bp올리면,무슨일이 일어나?,"자네 폴볼커 라는 분 아나?
사이드카  발동
경제 다 뒤지죠ㅋㅋㅋㅋㅋ 주가폭락하고 제대로 스테그플레이션 오는거임
그래도 물가 잡으면 다시 올라가지 않을까?
ㅇㅇ 80년대때 올려서 구조조정한 뒤 90년대부터 올라감
물가 확실하게 잡았다는 인식 생기면 반등 올수도 있음 ㅇㅇ근데 물가 잡았다는거는 시장에 풀린 돈을 꽉 조였다는거기때문에, 주식시장에 돈이 안 흘러들어갈 가능성이 높아서 박스권 칠 가능성이 높아 형대표적인게 이명박정부말부터 박근혜정부 탄핵전까지 코스피 박스치던 때임 
아무도 이득이 없음 ㅋㅋㅋ 가능성 0
기업들 도산해
나라 디폴트돼서 공무원도 구조조정?
본인 임기동안 욕 오지게 먹고 차기 대선 내줘야함
기업도산- 은행도산-국가 디폴트 -공무원 공기업 구조조정 다같이 멸망
",434,0,11,
15,06.15,50bp면 어케되냐,인플레 장기화 걱정으로 하락?75면 금리에따른 부담으로 하락?반대로50이면 예상보다 금리부담줄어 상승?75면 선반영이라 저기매수세 상승?,"50bp면 무조건 최소 단기적 상승이야 형그때 살짝 롱포 단타 치고 빠져나와야함 
가즈아할때 빤쓰런
50이면 연준 아직 정신 못차렸네 인플레 더 심해지겠다 하고 떡락할거 같은데
JP모건, 각 금리인상별 시나리오* 50bp면 시장은 오히려 인플레 우려 가중되어 급락* 75bp면 증시와 채권은 모두 안도랠리 가능성 있음* 100bp면 일단 오늘 하루는 다 죽고 서서히 부활 
",372,0,4,
16,06.15,파월 스텝 예측,ㅇㅇ,"400bp 가즈앗
100bp 네이밍 웃기네 ㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋ  원빅 스텝 또는 티라노 스텝 이라고 하던데
",644,1,3,
17,06.15,나스닥 대호황이다,제곧내,"이걸 끌어내릴 수 있나?
",315,0,1,
18,06.15,하락장 개노답 삼형제 feat 개미새기들,.,"씹 개노잼이라 댓도 없군
",505,1,1,
19,06.15,SP500 결국은 잠깐이나마 3천선도 무너질것,흠... 사실 걍 내 희망사항 이야기해본거야,0,130,0,0,
20,06.15,Fomc 새벽3시에 실시간으로 어디서 볼 수 있나요?,풀매수 준비중,"youtube
꼭 오늘 풀매수해야 할까?
Ezpz  유사남
감사용!!
",401,0,4,
21,06.15,50bp입니다. 말씀드렸습니다.,술마셨다. bj 파월 무시하냐?????,"75
",395,1,1,
22,06.15,tqqq ,빨리사셈,"괜찮…
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
빨리사
샀니?ㅋㅋㅋ
응!!-2퍼 중이야 
",389,0,5,
23,06.15,오늘 나스닥 파멸적 상승?,오늘 금리인상 결과 나오면 악재 소멸로 개떡상각인가,"떡상기대
전혀.....ㅠㅠ
ㅇㅇ 개떡상 할듯 비트코인 미리 사놓으셈
파멸적 보합 예상
유럽장 미국장 그냥 괜츈한데 왜 코스피 코스닥만 떡락한거임?
내일 떡상할고임
횡보각
설레발은 뭐다?
",549,2,8,
24,06.15,미국 물가말고 우리나라 물가,솔직히 우리나라 물가가 미국 물가보다 낮게집계되는건 2가지 요소 때문이라고 보는데1. 거주비 비율2. 한전의 막대한 희생이중에 한전이 전기요금을 올린다면우리나라 인플레 잡을 방법이 있을까요??,"없는듯
X댔네요....
놉 물류때문에 덜 오르는것
물류요??
ㅇ
개인 뇌피셜일수도 있는데, 물류라기보단 유통이 문제지 ㅋㅋㄹㅋ생산단가, 유통마진율이랑 우리 체감율이랑 너무 다름 특히 식자재ㅋㅋㅋ(들은바)
음 crude oil 얼마인줄 알지?
한전 전기료가 두배나 올라도 대부분의 선진국 전기료보다 여전히 저렴합니다. 전기료 말고 물이나 가스도 특수한 경우 아니면 우리나라가 훨씬 쌈주거비는 말할 필요도 없구요.다만 한국이 가격대비 주거지 면적 측면에서 불리하고, 절대 안정 자산으로 쳐줄수 있는 고급 부동산 자산의 가격이 존나 비쌀뿐입니다. 
전기료가 2배가 오르는 것 자체가 문제 아닌지...;;; 선진국보다 저렴하다고 물가가 안오르는게 아닌거 같은데
그래서 사기업 연봉 올리지말라고 장관이 말하는 판국이자너 지금ㅋㅋ 나라 망해가는듯
ㅋㅋㅋ사기업 연봉을 무조건 인상시켜야 잘못 되었다는거 인정함..민간기업 연봉 인상 바람
",319,2,11,
25,06.15,오 오늘 떡상중이네,대단해욘,"데드캣
",382,0,1,
26,06.15,역시 오늘은 상승장 tqq 단타 성공,투자금액 100만원목표가 104만원손절가 98만원4만원 저녁비 벌었다있!,"우와
배달비 신경 안쓰고 먹었다있~~하루하루 이렇게 소소하게 사니까 재밌누 
ㅊㅋㅊㅋ
",250,5,3,
27,06.15,가슴이 웅장해진다,역사상 최고점에 내가 있다ㅎㅎㅎㅎㅎㅎㅎㅎ,"장기적으로 봤을 때, SP 500이랑 비교하면 어때?
85년 차트부터 펼쳐놓으면 어쩌란거야
대단하네... 역사에 길게 기억되길
","1,162",1,3,
28,06.15,나스닥선물 폭등중에 코스피 야선은 고작 0.25%,국장 내일... 좀 살려주라,"제발 탈출할수있게해주세요 다신안할게요 ㅠ
한번 더 쭉 밀리자
이번주는 그냥 뒤질랜드 같다
코스피 야선 어디서 봐요?
",277,2,4,
29,06.15,100BP 예상함,"시장 컨센이 75 BP임그리고 기존 컨센이었던 50BP를 하면 자산시장은 폭락함, 왜냐하면 연준이 물가를 잡을 의지가 없다고 판단하여 실망하기 때문연준은 물가잡기위한 금리인상에 자산가치의 급격한 폭락을 가장 우려함. 따라서 안그래도 금리인상 서두르고 싶은데 50BP를 하면 오히려 주식시장 폭락이 되므로 50BP를 할 리가 없음.그런 관점에서 100BP를 할거라고 예상함. 현재 시장은 100BP 인상을 통해 물가를 잡겠다는 의지를 보여주는게 오히려 좋다고 판단할것임. 그리고 100BP를 올리면 오히려 주가는 상승할것임","75일든
아 꿈
50이 가장 다수론일걸? 금리인상이 이번만 있는 것도 아닌데 급격히 올리는 선택은 자제할듯 싶음. 전쟁 특수 상황이 물가 상승에 한몫하고 있기도 하고
이거 ㅇㄷ 박고 100bp 아니면 니가 그래서 kt에서 안테나 달고 있는거다
급발진 하지 말고 너도 나름대로 예상해 ㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
50bp 확정이야 소매판매 지표 박살났어 그것때문에 미선이 오르는거고 
예상대로 75 갈 거 같지만, 개인적으론 100갔으면 좋겠다.
ㅋㅋ재밋네
100 가즈아. 찔끔씩 쳐 맞는거 보다 한방 쳐맞고 확 가는 게 좋지
가능성 0진짜 100 믿는다면 sqqq 에 신용대출 까지 다 박아야지 
",737,3,18,
30,06.15,246전법 어때?,20%씩 떨어질 때마다 고마워 하면서 사모으면 진짜 올라가?,"최고민수야!
최고민수전법은 주식 선택부터 굉장히 까다로움
그렇게 5년간 횡전을 하다가 또 꺼짐
최고민수야 고마워!!
20%씩 떨어질 때마다 사모으다가 육개장 먹을 듯
그냥 대주주 되려고?
국장 대형주들 차트 싹다보고 다시생각해봐~ 미장으로는 그전법이 안전빵이지
",271,0,7,
31,06.15,설마설마했는데 2000 깨질것같다,사무실에서 일 잘되나요?포커페이스 유지하기 힘들지 않나요?,"재택이라 가능
2000깨질거같으면 인버스를 사면 되지만 인버스 사는 순간 반등할거임
22 ㅜㅜㅜㅜ
단기바닥찍은듯
",447,0,4,
32,06.15,"KOSPI 200 PBR, PER","점선이 현재 PBR, PER이다...하단이 많이 있어보이냐?거의 다 옴.. 세계경제 폭망해서 기업들 이익 초 폭락하고 기업들 자산가치 폭락하는 상황이 나올 수도 있겠지..난 10% 더 떨어지면 대출 다끌어모은다...","

10프로 내려가도...더 내려갈 수 있음어제 기준 PBR 0.98이고오늘 기준으로 아마 0.9 초반 정도 될텐데코로나 때 0.59까지 밀림  
한발 더 남았다..
오늘 기준 0.96이네. LG엔솔 상장되고 많이 올라갔는데 내려가긴 했네~
나는 고점대비 40퍼는 털린다 보고 일부 매도 후 아가리쩍벌중
",381,0,6,
33,06.15,파월 75bp 100bp 자이언스텝 퇴치짤 뿌린다,응 한방에 400bp야,"볼커의 분노의 어퍼컷 금리
",424,4,1,
34,06.15,지표 박살났네 0.5% 확정이네,오히려 호재일듯,"먼지표?
배드 이즈 굿이 또 먹힐런지 암튼 시장은 fomc만 보고있네...
자이언트스탭으로 1퍼해주지.
",815,0,3,
35,06.15,이게 맞습니까?,카우방이 풀방이네,0,677,0,0,
36,06.15,인플레 잡기위해 0.75올리고,시장은 인플레부터 잡을 연준의 의지를 확인했으니 상승하겠지라고 생각하는데 어떻게 될런지 궁금하다,"그러면 다음에는 100bp 올릴듯
파월 쫄보라 못함
의지보다는 페시브느낌이 강하지 않으려나액티브 느낌가려면 100bp 
상승은 무슨…아직 돈줄 쬐지도 않았구만… 금리는 점진적으로 올릴거고, 이제 실제로 채권회수 하면서 유동성 줄이기 시작하면 말다했지. 시장에 풀릴대로 풀린 돈이 중앙은행으로 돌아가는 과정에서 그 돌아가는 돈 들이 다 여기저기 투자된 돈들이니 앞으로가 더 캄캄한거예상보다 소프트 랜딩 메세지가 나오면 반등은 할 수 있갰는데 올해내내 하락하는건 변함없다고 봐 
형네 뭐하는 회사야 사명 섹시하네
아니 윗형 세일즈포스를 몰라..?!
일찍 자고 새벽에 봐야게따 ㅎ..ㅎ
0.75 올리면 국장 지수인버스에 몰빵합니다. 그거 아니라도 신용 마진 건들기 시작한 상황이라 본격적으로 추락 시작할 듯
이미 컨센이 75아니야?
시장이 그렇게 받아들였는지는 몰것네75 얘기도 cpi 치솟고 난 뒤에나 나오는 얘긴데 파월이 전에 한 얘기도 있고해서 바로 자기부정 수준으로 얘기할 수 있을까 싶네그리고 계속 스텝을 75나 1.0으로 밟으면 빚으로 연명하는 기업들은 그냥 뒈져라라는 메시지라 
0.75 반등간드아
",490,0,11,
37,06.15,FOMC 결과에 따른 시장의 반응,베이비스텝 0.25- ㅇㅇ? ㅇㅇ? 개급락빅스텝 0.5- ㅇㅇ? 다음엔? 이거맞어? 개급락자이언스스텝 0.75- ㅇㅇ 이게맞지 근데 이걸로 돼? 개급락뉴 익스피리언스 스텝 1.00~- 아 ㅅㅂ 개급락결론 : 기도하자,"나미아무타불.. 아멘..

",518,5,2,
38,06.15, FOMC 금리발표,발장구 어떻게 칠까집단지성 ㄱ 투표참여179 하나만 선택할 수 있습니다.,"몬스터 스텝은 없어?
아구몬 스텝
오늘인가?
기간틱 콜로서스 타이탄 스텝 가자~~~~
울트라스텝도 이야기 나오던데 ㄷ ㄷ
자이언트지
어찌 되든 의미 없을듯
이왕 이렇게 된거 100이상 올리면 좋겠네
아무 의미 없음
지룰마 0.5야
다이아몬드 스텝
",644,1,11,
39,06.15,주식 잘하고 싶다,MTS가 없구나 😉,"돈 지켰네
",48,0,1,
40,06.15,FOMC 파월 보면서 딸치는 애들 있을거다,그만큼 자극적이라는거지,"자          극적이라는거지어익후~ 띄워쓰기가 왜이렇게 되었지 
돈은 잃어도 인간성은 잃지 말자
",294,1,2,
41,06.15,2천까지 무조건 간다고?,응 빤스까지팔아서 인버스넣어라 그럼 ㅋㅋ절대 우리생각대로 안움직인다.주변에슬슬 곱버스매수하던데 떡상 시그널이다,"반등했다 떨어지고 이러겠지
응 이미 빤쓰에 양말까지 팔았어 ㅋㅋㅋㅋ
누가?
나는 2300까지 예상
곱버스 인증하는 애들 나오는거 보니까 어느정도 바닥이긴한듯이번주만 잘 버티면 될듯 
난 요 며칠 레버리지 넣는듕 ㅎㅎㅎㅎ
인정 반등 씨게온다
반등을 왜 한다고 생각하지?(잠깐 오를 수는 있어 근데 장기적으로는 더 떨어질거야. 잠깐 반등하면 얼른 처분해) 생각을 해봐. 지금 주가 오른게 다 코로나로 인한 유동성 장세였는데 그게 앞으로 끝날거야. 근데 지금 하락한 주가도 코로나 발생전보다 높아. 거기다 근2년 실물경제가 성장했냐하면, 코로나 때문에 마이너스 성장했어. 그럼 지금 주가가 정상이겠어? 코로나 이전 주가보다 비쌀 이유가 전-혀 없는거야. 다우는 25000까지는 떨어질거라 봐.
여기에 한표
이렇게 100퍼확신하면 빤스팔아 곱버스 넣자 신난다
미안 상식적으로 투자해서 손해본 적은 없어서 ㅎㅎ 물론 지금 환율, 곱버스, IPO관련 중에 투자 중이고, 하락장을 메인으로 포트폴리오 구성 중이야.
응 형 생각대로 안움직여~1200까지 뺄듯 
응 그럼 인버스
",571,4,13,
42,06.15,아직 수익이다,7천만원..빨리 반등하자다시 1억으로!!,"좋네 빨리 전량 매도해라 이제 박살시작이다 
",199,0,1,
43,06.15,한세실업은 왜 갑자기 자회사 손상평가 했나요?,680억인가에서 지금 280억이던데 찾아봐도 안나와서요,"?
주석 링크줘바

자회사 투자자산 손상차손 인식한거 아니야? 연결시키면 NI줄이잖아
이게 무슨말이야 나 한세 주주인데 악재야?
",225,0,5,
44,06.15,20년 전 드림라인 사고 가즈아 했던 애들이 지금의 루나같은거다,그렇게 한쪽은 꿈의 저편으로한쪽은 달나라로 갔다,"드림라인이 머죠...
닷컴버블을 겪지 않은 세대라니안타까워 
그때 피방에서 포트하던 초딩이라...
드림라인을 아는 분이 있었네
",229,2,4,
45,06.15,다들 집값 몇억씩 오른걸로 퉁치자,ㅋㅋㅋㅋㅋ,"이분 현자 ㄷㄷ
제 몇 억은 어딨죠?
퉁이 안돼ㅠ 회사좀 안다니고싶은데......언제까지 급여생활을 ㅠ
집이 없어요 선생님
집팔아서 코인넣었어요 센세
아 닉ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
크아앋
루나|| 추천
팔리지도 않는 아파트 올라봤자 무소용
주담대로 주식함 원래도 은행꺼지만 이제 내집은 화장실만 남음
안팔림
이사 갈려는 집이 더 올라서 돈이 더 필요해 ㅠㅡ
",569,1,12,
46,06.15,Tcc스틸 아시는분?,1년 1000만원 리딩방 이용중인 친구가 공유해준 종목입니다!!!!!!!저랑 돈 반반 내자고한거 거절했는데 그래도 알려주더라고요의견 부탁드려요,"리딩방 믿는 사람 거름;
의견 ㄱㅅ
1년 천만원????
네 개비싸죠
저도 있어요!ㅋ 8550원에 들어갔는데 몇 안되는 빨간 종목이네여 ㅋㅋㅋ
매도 계획은요
매수하고 들어가보지도 않았었는데.. 말씀해주셔서 확인해본거에여. 아마 걍 냅둘듯요~
ㅊㅋ드려요
매경신문에 오늘 나왔네요나도 2차전지주 tcc스틸급등뉴스나오면 머다? 
Tcc는 나름 안전한주식임~
잘 오르네요의견 주신분들 감사하고 매수하신분들 축하드려요 
",233,2,18,
47,06.15,파워빔!!,힘내라!! 으쌰으쌰!!제발… ㅠㅠ 내일아침에 빨간거 보고 싶어욥….,0,28,0,0,
48,06.15,락바텀이네,오늘 2일 상승 예정이제 다시 14000간다,"이 소리 5월에 들어본거 같은데......
나도 14k본다
마그마층 진입 5 초전입니다. 삐삐삐삐
",106,0,3,
49,06.15,황제주라 불렸던 애들 지금 싹다 뒤졌다,대한민국은 자유민주주의 공화국이니까 일단은황제는 쿠데타로 몰아내는게지,0,283,2,0,
50,06.15,6월 CPI는 어떻게 나올까?,QT의 영향력을 볼 수 있는걸까?아니면 지속적인 에너지 비용 폭등으로 ㅈ망일까?,"배팅의 영역 아닐까…
선거때문에 어떻게든지 사우디 겁나게 증산 하게 해서 잡을듯
투자의 원칙1. 시장을 예측하고 예상하며 기만하지마라
사람은 뭘하든 본능적으로 예측 하지 않나
",232,2,4,
51,06.15,해외주식,하..,0,291,0,0,
52,06.15,우리나라 투자자들 금융시장이해도 매우 높지않을까,"예상이 맞든 틀리든 FOMC를 기다리며 얼마나 인상할지, 그로 인해 시장이 어떻게 움직일지.서로 의견 나눌정도는 되자나.아 물론 수익이랑은 별개고","흠.. 아닌 것 같은데. 종속시장 참여자로써 어쩔 수 없이 관심갖는 척 하는거같음.
'모라토리엄'이란 단어를 아는 국민이여  ㅠ
블라나 커뮤 주식부동산 형들만 그럴걸
0.75 할 듯
0.5
가계 기업 정부 삼각형 정도 그리면 되나?
전국민으로 보면 금융자산 비중 ㅈㄴ 낮음
0.75가자
난 형들 얘기하는 거 구경만 해야지
",287,0,9,
53,06.15,아 주식 잘하고 싶다 ,스윙천재 되고 싶은데현실은 그냥 주식바보다 ㅜㅜ,"ㅋㅋ 잘하려면 뭐가 필요하게
나좀 알려줘 ^^ 슨생님
알면 이짓하겠니
좀 알려줘 형만 알지말고 ㅜㅜ
안하는게 젤 잘하는거
",98,0,5,
54,06.15,하악하악 ㅠㅠ,https://n.news.naver.com/article/243/0000027610?sid=101,"킹받는 사진 가져다 쓰네 ㅋㅋㅋ
75bp 가자  그래야 시장 안정을 찾개
75B 좋지
과연 불확실성이 사라지면 오를까..?
확실하게 떨어질 예정 ㅋㅋㅋㅋ
아무도몰라
나도 안오른다에 한표
",398,3,7,
55,06.15,최고민수야고맙다,복습하자,"시간 외를 보니 오늘도 하락하려고 밑밥 던지는 것 같다
ㅈ고민수야 고맙다!!
",533,2,2,
56,06.15,금리인상발펴,언제?,"11시
한국시간 새벽3시미장 투자자라면 2시 50분 알람맞추고 자라 
모닝콜 마렵네
",281,0,3,
57,06.15,김일구 포지션,"""연준이 바보는 아니잖아요""""대규모 침체는 오지 않는다""""미국 시장 멀티플은 22~35가 FED가 보는 적정선""김일구가 고수 이코노미스트 인건 알고 있는데 그래봤자 시장과 세상 앞에선 일개 전문가라서요즘처럼 금융 전문가에 대한 신뢰가 박살나는 시점에는 의심이 간다.적어도 ""연준이 바보는 아니잖아요. 기껏 코로나 위기에서 애써서 시장 살려놓고 그걸 다시 침체로 만든다고는 볼 수 없어요. 지금 연준은 강력한 권한을 가지고 있기 때문에 경제를 원하는 방향으로 끌고갈 겁니다"" 는 지금 시점에서는 틀린 것 아닐까 의심된다. 연준은 강력한 권한이 있지만 바이든에게 휘둘리는 바보였다. 20년 트럼프가 3조달러 풀고 21년 바이든이 3조달러 풀었는데멍청한 바이든쉒이 21년 내내 오버해서 현찰 꽂아주며 생색내는 동안 물가 오르는데임기 막바지에 연임 목표로 하는 파월은 인플레이션은 일시적이라고 하고 2%평균 물가제 할테니 이든이형 하고 싶은 거 다 해 나 연임만 헤헤 하고 알랑방귀꼈다.그러곤 75bp 테이블에서 내려놓는다는 발언도 멍청한 짓이어서 하루 폭등 다음날부터 폭락한 후 물가 더 올랐다.여기에 인플레 피크아웃?바이든 방에 불려가서 인기작전 가담이나 하고 있고 대통령이 등신이면 꼬붕들은 입장 때문인지 자동으로 멍청해지는 것 같더라. 연준은 생각보다 바보였다.김일구는 지나간 시황 해석만 하고 미래 보는 시야 없는 사람도 아니고 다수의견 묻어가는 사람도 아니라서미래 전망도 있고 의견 확실하긴 한데그건 뭐 유동원도 미래전망 있고 의견 확실하지. 한 2년 상승장 오면 무작정 강세론자가 초전문가 되고 한 1년 하락장 오면 작년초에도 하락한다던 닥터둠이 초전문가 되고 그러더라.김일구는 오늘 금리가 50bp라고 예언했다.'강력 긴축으로 튀어나온 기름값을 누르는 대신 인플레 쫓아가되 잡아누르지는 않는 속도로 금리인상하면서 전체적으로 물가를 올려서 균형 맞출 것이다'면 50이지.시장의 절대다수의 예상을 이기고 진짜 50bp인상일까? 봐야겠다. 진짜 50이면 시장이 다 인플레 못잡고 스테그 온다고 덜덜 떨텐데 ""대규모 침체 없다""는 김일구 믿고 안심이 될 것 같고75면 그냥 이분도 전문가구나~ 해야겠다.",0,321,1,10,
