,date,title,main,comments,"_summary_
                        looks_count",likes_count,comments_count,looks_count
18,06.22,레버리지 규제 폐지했으면 좋겠네,3배도 아닌 2배 레버리지에 무슨 교육이야...지난 WTI 원유 폭락사태로 생긴 거니까ETN 레버리지만 교육 필요한 것으로 바꾸던가 해줬으면,0,190,1,0,
19,06.22,태초마을이야,주린이들 태초마을이야박스피는 처음이지?,"
",270,0,1,
20,06.22,한국 중국 일본만 떨어지는거 실화냐,미국만 오르고 머야,"윤석열 효과 어떻게 국민힘에서 대통령나올때마다 경제가 꼴아박냐 이건 뭐 과학이다
ㅉㅉ
진짜 이런생각을 하는 사람이 있구나
97년 12월 전조 현상인가??  동아시아 외환위기
미장숏 국장롱인데 실허ㅏ냐
ㅠㅡㅜ
예전부터 침체기엔 그나마 튼튼한 미장으로 몰릴꺼라고는 했어..  불안한 시기에 어딘가 돈을 둬야 한다면 미장이고때마침 미장이 더 내렸으니 포트폴리오상으로도 이머징에서 빼서 미장으로 투자하는게 나아보이는구만. 
",358,1,7,
21,06.22,걱정된다,2200가서 팔지말고 지금 팔고 2200부터 물타라,"2200가면 마통 올인함
1800가면 신용 풀땡김
지리네😉
1400 가겠구나
",392,1,5,
22,06.22,동지들아 버티자,그냥 버터보자 존버란 뜻이 아니라 그냥 지금 힘들어도 버텨보자 시부럴,"언제까지
",80,2,1,
23,06.22,물타고 있는데 힘들다 ㅠㅠ,아 ㅠㅠ,"고마해
이 놈은 맨날 올리나. 고마해라약 올리지 말고 
아기네
힘든데 이번기회에 죽는건 어때
그 시드로 올라봤자 샤넬백도 못살텐데 대충 신경 꺼ㅠ
놀리는건가 ???
ㅎㅎ 관종이 또왔네... -100만 까지 아직 남았어..
자살보다 타살이 더 빠를듯
하락장에 이정도 금액으로 한번 쥐어터져보는건 괜찮은 경험수준에서.... -_-;불장에 좀 먹고 겁없이 대출까지 박아서 쥐어터지는것보다는 좋지 ㅋ .나도 불장에 좀먹고 겁없이 들이대다가 싸데기 맞고 있는데 , 첨에 좀 무서운걸 배웠으면 어땟을까 하는 생각이 종종 든다. 
헐  별.걱정을
",961,0,21,
24,06.22, 삼전 25000원 기원 👍👍👍,싸게 줍줍 가자,"그정도면 배당률만 거의 6퍼 되겠는데ㄷㄷ
25000원 가는 일 생기면 너 직장 짤릴 준비부터 하셈. 분명 제조업 관련 큰 리스크 생긴건데 중공업 분야라고 살아남을 수 있을까? 대규모 구조조정 들어올텐데. 25000원은 너무 갔음
얼마나 물렸길래 부들부들 하노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
물려? 이게 ㅂㄷㅂㄷ하는걸로 보임? 너처럼 거시경제 볼줄도 모르는 놈들이나 그딴 글을 싸지르고 지금 손해보고 있지 ㅋㅋㅋㅋㅋㅋ 너가 말한 삼전 25000원이 어떤 의미인지 알고나 싸지르는지 ㅋㅋㅋㅋㅋ 작년 3200할때 다 팔고 소소하게 인버스 굴리면서 상황보다가 지금 여유시드만 대출 없이 2억이고 2400기점으로 분할매수 하고 있다. 이정도도 안되면 걍 닥쳐
",210,4,4,
25,06.22, 코스피 3300에서 전량매도 고수인정?,"작년 코스피 3300에서 소장펀드, 주식 1억치 전량매도함ㅋㅋ이 정도면 초고수임?",0,496,2,10,
26,06.22,얘들아 찐.반.언.제.옴.,코로나때처럼 돈벌구싶어~,"어차피 주식 오르면 더 오를까봐 못팔꺼고 주식 내려가면 혹시 복구할까봐 못팔건데 뭐.
천찐반
",357,2,2,
27,06.22,그동안 환율이..,엄청올랐구나..,0,874,0,0,
28,06.22,역시 킹스닥,다시는 국장을 안한다구욧,0,79,0,0,
29,06.22,소확행 ~ ㅅㅂ ,메인은 개박살용돈벌이나이거시 소확행인가,"횽도 이노엔이넹 ㅎ
원숭이 못참지
10일만 하면 150이네 괜찮네
아 나 -1000물려있음 투자금액은 6천정도임 저건 가용금액으로 소소하게 하는거  그래도 형보단 작지
어제번거 반 까먹었다  하아 ㅜㅜ
단타야 늘쌍 리스크가
",640,0,9,
30,06.22, 삼전 살껄 개잡주사서 핵펀치 맞네,하락장엔 삼전이 답이네삼전 10퍼 떨어질때내껀 20퍼 떨어짐 ㅠ,"난 그냥 안살껄
나도
안하면 0퍼
오를때도 다른거 20프로 삼전 10프로
안오를거같애
",419,0,5,
31,06.22,계좌보면 토할것같다는 기분이 이런거구나,아 토쏠린다 진짜,"역하다 진짜
0이 너무 많아서?
파란피로보여서 징그러워 파란색
응 나도 울렁거림
나올것도 없어😢
",257,0,5,
32,06.22, 코스피 아프지마 ,코스피 화이팅,"아프지마 도토 도토 잠보
늦었네
",51,0,2,
33,06.22,지금 주식 머선일이야?,어제 나스닥도 오르고 누리호도 잘되고 왜왜어ㅐ,"더 떨어질거야 걱정마
",357,0,1,
34,06.22,새삼 느끼지만 개미는 주식으로 돈 못번다 ㅋㅋㅋㅋ,작년 처럼 반짝 벌때도 있지만 길게 보면 결국 수렴이다 작년에 돈 뺀사람 몆이나 있을까 주변에 서울대고 변호사고 증권사고 군장성이고 돈 제일 많이 번 사람은 갭투자만 졸라 하셨던 중졸 할머니다 ㅋㅋㅋㅋ 현재 할머니 압구정이랑 잠실 재건축 보유중 ㅋㅋㅋ,"돈이랑 머리는 일치하지 않는듯...명동 대부업하는 할머니들 돈 버는거 보면 
증권사에서 엄청난 정보력으로 그거만 하는 사람들은 개미들이 이기겠다는 발상 자체가 웃기지주식으로 돈 벌어봤자 평생 1억도 못버는 사람들이 많고, 대부분은 손실차라리 평생 주식 공부하고 앱들어가고 하는 시간에 다른 생산적인걸 하면 훨씬 돈 많이 버는데 
결과편향
긴가 민가 했는데 작년에 평가이익 3억 찍었던 형 음전 한거 보고 ㅋㅋㅋ
지금이 돈 벌 타이밍이다
어느정도 벌었으면 만족을 하고 현금화하던 아니면 없는 돈이라 생각하고 묵혀두건 해야하는데... 늘 인간의 욕심때문에 본인이 투자할수 있는 금액과 시간의 캐파 대비 무리하는게 문제인듯 합니다
지금인가보네
",645,3,7,
35,06.22, 코스피 박살내고 이말올 해죠라,아니면 한강이야~,0,60,1,0,
36,06.22,삼프로TV 정확하네,윤통령 능력 정확하게 검증 되네,"인맥힙합?
항마력때문에 끝까지 보지 못한 전설의 영상
무슨말?
찢인들
그놈에 삼프로 티비가 여럿 거지 만들었지좋은 주식을 꾸준히 장기로 보라고?국장은 그런거 없다 ㅋㅋ 
",800,11,5,
37,06.22, 네이버 적정 주가 투표,ㅇㅇ,0,249,1,0,
38,06.22,나선 꼬구라지네,오늘은 SQ인가,0,78,0,0,
39,06.22,"운전자 보험 , 자동차보험",자동차보험은 다이렉트 예정운전자보험은 여기형들이 무슨 이야기하던데 자세히 알려주고 설계해주실분,"저용!
1만원대로 가입가능해여! 톡주세요^-^
닉네임 누르고 쪽지나 카톡주세요
생년월일 성별 직업 말씀해주시면 제안서 하나 보내드릴게요
이렇게 가입하는걸 추천해요제안서 필요하시면 제 닉네임 누르고 쪽지나 카톡주세요  
[ 운전자보험가입시 기본특약 구성 ]1. 운전자비용담보 - 형사적인 책임보장 * 교통사고처리지원금 2억 + 6주미만 * 대인벌금 3천(스쿨존보장). 대물벌금 5백 * 변호사 선임비 3천2. 자동차부상치료비 14급 최소 50만원 * 치료비로 보장 = 수술, 입원 상관없이 진단만 받아도 보장운전자보험은 이렇게만 구성하시면됩니다. 필요한 보장만 최대한 높게 준비해도 저렴하죠. 
닉네임 클릭후 문의주면 자세한 안내해드립니다~
운전자특약과 자동차사고로 병원에 가면 최소50만원주는 자부상특약으로 구성하면 되어요!
제안서 필요하시면 제닉네임 누르셔서 톡주시면 자세한 설명과 제안서 보내드릴게요 ^-^
저 운전자 보험 잘해요 ^_^닉네임 누르고 쪽지 주시면 제안서 보내드릴게요 
자세하게 설명 해드립니다.닉네임 클릭하셔서 도움 받으세요채팅 가능합니다. 
자동차보험과 운전자보험,두 보험이 어떻게 다른지를 먼저 확인해두실 필요가 있어요~:)상담가능하신 시간에 제 닉네임을 눌러 확인되는 카톡이나 쪽지로 문의주시면 자세한 상담드리도록 허겠습니다~:) 
저용!!!!! 자세히 알려드리고 효율적인 구성으로 보여드릴께요!^__^ 
운전자보험은 필수특약 + 자동차부상치료비 14급 50만원만 구성해서 담백하게 구성하시는걸 추천드려요6주미만 불포함 남자분은 약 1.6만원, 여자분 약 1만원에 가능합니다.제 닉네임 누르시고 오픈챗 주시면 제안서 드릴께요~ 
자동차 사고시에도 설계사 도움을 받는게 좋지 않을까요? 문의주시면 자세히 안내드려보겠습니다. 
",112,0,18,
40,06.22,찐반 어디갔어,찐빵 반쪼가리 같은 소리잖아,"찐으로 반토막 이라는 뜻인데?
그렇다면 참으로 옳은 전망이였네요
",59,0,2,
41,06.22,요즘 진짜 진입하기 좋은 시기인듯,다시는 코로나끝나고 기회가 없을줄 알았읍니다,"-10%만 더!
닉값하시네
닉값 지대루
현금가진 사람들은 천재일우의 기회가 곧 올수도...아직은 아니고...
ㅋㅋㅋ 응 구해줄생각 없어 돌아가
삼전 지하가 열려잇을걸 ㅋㅋ그다음 헬게이트닼ㅋㅋㅋㅋ 
",458,1,6,
42,06.22,돈이 복사된다규,올만에 업비트 갔더니 동전이있었네요...250원이 900원으로 돈복사가되었네요.,"한때 1100%..
",803,1,1,
43,06.22,윤통이 가장 신경쓰는 것은?,빠진거 없지?,"너거도 도리는 좀 가져라.. 문통 당선시 믿어준 사람들이 얼마나 많았는데
외노자인가?
윤도리도리?
카라멜 팝콘을 먹을것인가 나쵸콤보를 먹을것인가
이야 이건 고민 될만 하지
용산 맛집탐방
시사탭 가라
추가) 법사님 말씀듣기
주식은없고 부동산만있네 꺼져시사로
",306,5,9,
44,06.22, 네이버 개같이 반등!!,-5에서 -4로!!,"마이너스 5억에서 4억으로? 큭
ㅋㅋㅋㅋㅋ ㅅㅂ
ㅋㅋㅋㅋㅋㅋㅋㅋ
",186,2,3,
45,06.22, 씨에스윈드 주주 있나요?,평단이 7.5 정도라 높은편인데올라올때까지 오래 걸릴까요.???우량한 주식이라 생각하고 박아두고있긴한데지금 시점에 물을 타는게 좋을지 고민이네요,"타셈
탈까요 지금
나ㅎ.. -30퍼야ㅎㅎ..
동지네
가겠냐.. 친환경 관련은 윤정부 대믄서 끝물이라고 바야지
방갑
",166,1,6,
46,06.22,공매도 상환기일 정하자,언제까지 외인들 공매도 파티에 한국인들이 희생양 되어야됨?,"손절할때까지
해도해도 너무 한 거 같음. 외인들 공매 물량 봐봐 미쳤음
공매도랑 같은 편임
그걸 고려하며 하는거지 주식은...
",180,7,4,
47,06.22,살살녹네,주식은 왜이렇게 어려워?,"ㅗㅜㅑ
상위 1%
주식 개잘하네..ㄷㄷㄷ

죽고싶다..
겨우 300까지고 죽니마니
",648,0,6,
48,06.22,역시 근로소득이 최고다,근데 나는 근로소득도 망했다,"나도..
ic8 눈치챙겨
흑흑 ㅜㅜ
내 근로소득도... 이래서야 언제 집사고 차사...
공무원이 최고다
난 공뭔하고 싶은데사무실에 앉아서 에어컨 바람에 이쁜 여사우들이랑 이야기 나누고 간식먹고 퇴근하면 지하철에서 이쁜 누나들도 보고 옷도 매일 깔끔하게 입고 멋도 내고 오후에 이쁜 여사우들이랑 같이 카페도 가고 커피도 마시고 산책도 하고 이쁜 민원인오면 번호도 따고 ㅋㅋ 
아침부터 60대 아저씨한테 쌍욕 먹어봐야 정신 차리지
난 대처잘할듯
너도?
ㅜㅜ
나도
놀리는거아니냐?ㅋㅋ
(-1)x(-1) = +1
",292,3,14,
49,06.22,개인들 매수세 ..왜 사는거야.?,팬데믹때는 역대급 돈풀기로 .. 매수의 근거가 확실했는데.지금은 뭐야? 이제는 긴축한다는데도 .. 매수하면서 다시 지수가 이전 고점 근처라도 갈거라 믿는거야?,"물타는거아냐?
1. 싼 가격이라고 생각해서 길게 보고 산다2. 물린 주식들 물타기 
나가기엔 너무 손실이 크고그냥 존버하려니 복구되려면 기적이 있어야 해서일단 손실률 낮추고 존버하려는거 
잘못된 경제교육으로 인한 폐해
마음에 안정을 위하여 물타는중입니다
박스피라도 결국은 우상향을 믿는거지
옆집 아줌마도 긴축얘기하는거보니 주가에 반영이 어느정도 댓다고생각, 악재하나둘해소대면서 언젠간오를거같아서
그래도, 다행인건 어쨌든 그래도 누군가는 받아줘야 시장이 돌아가지..그 사람들이라도 안받아주면 바로 하방으로 꽂으면서 더 심한 패닉셀 나오겠지 
역쉬 그런거였구나.옛날에 비트코인 최초로 2500만원 됐다가..2200만원까지 떨어지니깐,코린이들이 ""와, 이건 대박이야. 지금 가격은 대박이야. 사야돼, 너도 빨리 사""이러고나서 얼마뒤에 400만원까지 떨어진거가자꾸 생각나네. 
최소 한 명 이상은 있는거 확인 되었음. 작년에 500~600억 벌고 삼전 퇴사 해서 떠들석 했던 사람 있었자나.
말의 요지를 모르네..이건 대박이야~하고 샀다가..당장은 싱글벙글거리던 사람이 어느순간 조용해지더라.거짐 80퍼 손실보고..그상태로 긴긴시간 횡보한 후에 상승 꿈틀.. 그리고 급등해서 8천 갔던거지.그 과정을 어떻게 버텨.ㅋㅋㅋㅋㅋ 
ㅋㅋㅋㅋㅋ그니까아시아나형 요점이 그게 아냐 
10년 차트보여주면서 이때 이때 왜 안샀냐고이때가 기회였다 다음에 이런 기회가 오면 사야한다고 하잖아지금이 그때야. 완전 바닥인 아닐지라도 
ㅇㅈ 작년고점에산사람들 지금왜사냐고하는게 이해가안감 지금안사면 도대체언제산다는건지 분할로 매수하기 좋은시기인듯
",533,2,17,
50,06.22,부동산 나락가는거맞냐…?,솔직히 주식은 나락가도 부동산도 같이 나락가면나는 만족할게… 형누나들…,"배아픈건 못참지
서울은 안떨어질듯
줍…줍줍
나락까지는 좀 빠지겠지
재밌는 글을 봤는데, 우회적인 방법으로 15억도 자기자본 5억에 나머진 대출 받아서 들어간다는 이야기를 봤는데 그게 맞다면 시나리오대로 갈 수도 있고아니면 진짜 순 자기자본으로 이루어진 구조라면 강남쪽은 가격 유지할 수 있겠지 
여튼 난 강남 이외엔 대부분 하락을 봄. 물론, 이렇게 말하면 욕 많이 먹지만 ;;
주식 천만원 잃고 집값 오천만원 떨어지면 4천 이득
기적의 계산법ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
",528,5,8,
51,06.22,와 대우파산했네ㄷㄷ,나라가 어찌될라고,"미래에서왔어?
응…..???? 미래에서 온거야??!!
ㅗㅜㅑ
저희도 위태위태합니다...
빼꼼
","1,019",2,5,
52,06.22,인생은 타이밍,"18년도 순자산 8천이었는데아파트,주식,코인 투자로 4년만에 순자산이 10억이 됐어최근에 좀까먹은거 포함그냥 결혼타이밍에 집을 샀고그냥 주식 코인이 워낙 급등해서 돈을 벌었고공부라고 할것도","문재인 덕
난 우파지만 덕을보긴했지. 그리고 주변 다 반대하는데 무대포로 집부터 사자고 덤벼든 나도 참 신기했어
🤑부럽아
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
자랑맞네
걍 자랑좀한다해 부럽구만
잘했어~
고마웡. 근데 앞으로 자산 불릴 자신이 없네 🤯
나락장에 할말이냐!!!!!!!!!!!!!!!!!
미아내 ㅜㅜ 근데 내 자산의 절반이상은 부동산이야 ㅠ.ㅠ
오 부럽당
두나무가 더부럽당
공부안했으니 이제는 덤벼서 돈 까먹지 말고 이런곳도 쳐다보지마세요~그게 돈버는 비결 
형아 이미 막덤비다가 억소리나게 손해보고 손절했어 나머지라도 지키려구공부하는 방법이 있을까? ㅠ.ㅠ 
사람마다 매매하는법이 틀려서 알려줘도 의심만 해서 안되요그냥 한번 번걸로 열심히 살아요 
무지성 자랑글은 걍 차단박는데, 이글은 뭔가 밉지가 않넹
자랑하려고 올린건 아니었는데 그렇게 보일 수도있겠다 싶네. 내생각이 짧았나봐😅
타이밍도 타이밍이지만 형아가 잘해서 잘된거라구 생각해! 잘돼서 부럽다ㅜㅠ 돈관리 잘해서 앞으로 잘 살길 바라☺️
너무고마워 👍👍
굿굿 잘해보자!! 나도 2017년부터 사회생활 시작하고 배우자랑 합해서 20억 이상 만들었는데 앞으로는 어떻게 해야할지 넘 고민된다
원래 인생은 운빨 맞는 말인데 뭐ㅋㅋㅋㅋ
","1,237",10,29,
53,06.22,후퇴하라,더 쌀때 사고지금은 일단 현금 보유 매도하라,"이미 사망했어😇
😱😱🥺🥺
",99,2,2,
54,06.22,윤석열은 주식시장을 희생해서 부동산을 살린다,현재 정책을 보면 부동산 하락은 필사적으로 막는게 보인다. 반면 주식시장은 환율방치 하는거 보면 그냥 포기한거 같다.결국 부동산은 부양책으로 잠시 주춤하다 계속 올라갈것이고 코스피는 2000아래 1600-1900예전 박스피로 회귀하고 윤석열은 그걸 절대 부양 안할거다.,"뭐라는거야 우리굥은 술 생각 뿐
부동산 하반기 개 나락 갈거 같은데 금리 안보심?
금리 때문에 나락갈 거 조금이라도 막으려고 애쓰잖아
부동산이 더 뒤질꺼라 보는데 ㄷㄷ
당연하지주식쟁이들은 세금도 거의 안 내잖아부동산 폭락하면 경기침체도 침체거니와 세수도 폭감한다 
거니? 김건희?
긴건희 ㅋㅋㅋㅋㅋㅋ
아무말 대단치 ㅋㅋ
읭? 부동산 작정하고 조지고있는데?
부동산 정책 설계자들 한번 봤어?김수현보다는 낫지만. 
전 정권에서 대놓고 폭등시키는 정책이었다면이번에든 전세가부터 잡아가지고 매수수요 끌어 내리는 정책이라고 봄누가 짯는지 몰라도 ㅈㄴ 부잘알임 
뭘 알아야 뭐든 하지
윤의 걷은 폼은 거만함의 극치 ^
주식하락보다 부동산 하락 둘중에 어느게 표를 더 잃을거같아??? 각나오지??   브레인들이 정책짤때 표영향 생각하고 짠다
부동산은 안정화에 역점을 두고 매도 규제를 과감히 풀어주는거매수 규제는 여전히 동일함 가장 중요한 취득세 중과를 유지하고있잖아 
",561,8,19,
55,06.22,valuation 방법별 현재 코스피 수준,1. P/E Ratio: 매우 저평가 (역사 하단 10%수준) - Forward 12M 아님2. P/B Ratio: 매우 저평가 (역사 하단 11%수준)3. CAPE : 다소 저평가 (역사 하단 21%수준)4. Buffett Indicator :다소 고평가 (상세데이터 없음),"불황와서 기업이익이 하락하면 1번은 주가가 변함없어도 고평가로 바뀔수도 있음.
코스피 추종 eft산다는거야?
코스피는 추세지표가 더 잘먹힐텐데
밸류 의미없다 지금시장은 ㅋㅋㅋㅋ 거시경제를 먼저 봐야됨 이걸 알면 뭐 알아서 잘하고있겠지..
Pbr 0.9다..
코리아디스카운트에는 이유가있음즉 가치주의 함정 
여기사 코리아 디스카운트 언급될 이유가 없지, 저평가라는게 다른나라 대비 저평가라는게 아니라 과거의 코리아 대비 저평가라는거임..과거의 코리아도 코리아디스카운트 받아왔고그 디스카운트 받아왔던 과거의 코리아 주가지수에 비해서도 저평가라는 이야기 
",298,1,7,
