날짜,댓글,조회수,좋아요,싫어요
2022-01-09 16:21,    너무 믿지마,108,2,1
2022-04-11 11:41,내돈  반토막   휴,229,5,0
2022-05-18 13:37,정용진이 다말아먹엇다  이베이,145,3,0
2022-06-14 12:26,형은 최초로 단기       원을 제시    ,244,7,5
2021-06-15 09:19,답글  삭제된 게시물의 답글  조원대 뉴스가    ,150,0,1
2020-11-10 09:01,거래량이 없네  아오,150,0,0
2022-06-23 12:40,우량주 장기투자 ,104,2,0
2021-03-18 20:31,이마트 더 오릅니다  차트분석 공유 및    ,266,5,2
2022-06-04 12:15,Pbr   이다 이마트 상폐하면 주당     ,280,3,0
2021-03-17 09:43,Lg화학 손절하고  이마트 추가매수 이마   ,927,13,2
2021-09-30 13:27,답글  삭제된 게시물의 답글 적정주가  천원,120,0,1
2021-12-27 16:30,돈앞에 가족이 욕먹어도 안티짓하는자들 명   ,247,4,5
2022-06-13 22:51,만약 쓱이 상장한다면,362,0,3
2021-04-15 12:51,답글  삭제된 게시물의 답글 외국인 기관,97,0,2
2022-07-05 11:14,윤등신식 경제대책에서 형이 장담하는데  ,191,2,1
2021-01-26 17:25,오늘 지수급락에 어차피  프로는,119,0,0
2022-01-09 09:53,기업가는 기업 이익에만 온 신경을 써야한   ,153,8,1
2021-06-25 12:02,저평가받는 이마트   ,205,1,1
2022-05-20 08:54,개망한 기업,115,1,1
2021-07-13 11:17,여러분 ,275,2,3
2020-06-23 09:30,아  이런 불기둥날 떨어질까 걱정하네 ,150,3,4
2022-06-03 11:07,애매한 수익권이라,116,0,0
2022-02-24 12:45,멸공 빨걍이 로시아,125,0,0
2022-04-06 23:25,멸공으로  이 회사 얼마나 갈 것 같냐    ,165,2,1
2022-01-09 23:48,용진이는 지금 멸치 콩요리를 연구중      ,93,7,1
2020-06-12 17:15,팔고싶어도,241,1,1
2022-01-10 10:01,멸공의 투철한 반공정신에    ,93,2,0
2021-05-13 13:34,이마트 이익률 컨센서스 초과   ,199,4,0
2022-01-10 17:22,니들은 좋겠다 ,111,6,3
2020-12-23 20:20,쓱배송 개선해주삼,175,6,0
2021-01-27 12:20,답글 여러분 ,87,0,1
2021-08-03 23:24,다들 조용히 하자구요  설레발치면 고꾸라   ,475,6,3
2021-09-16 11:08,드뎌 때가    ,339,2,0
2022-01-14 14:10,멸공이 잘못  오너 입방정이 잘못 ,90,1,0
2021-11-08 10:43, 투신의매수다음날즉시매도 거래원들일별매수   ,409,2,1
2020-12-14 18:43,묻어두면 간다,353,2,5
2021-12-02 19:30,정부 수도권 모임 인원 시간 제한 수혜주,195,4,2
2020-09-10 14:34,근디 오르는 이유가 뭐에요,804,0,0
2020-11-11 12:58,실적 발표 컨상 ,281,0,0
2021-01-07 10:45,   만원 익절 나이샷       ,358,1,2
2021-05-22 07:44,ssg는 이용해보고 오너 욕하는거에요 ,266,0,3
2021-05-07 09:25,기다리세요 ,246,0,1
2020-08-13 10:13,실적 공시,241,3,0
2020-08-18 14:00,고스란히 다 뱉어내네   ,153,2,0
2021-06-02 21:51,답글  삭제된 게시물의 답글 부도덕한 기업 이   ,161,0,0
2021-02-03 13:05,답글  삭제된 게시물의 답글 이낙연을 보면 고   ,69,0,2
2020-08-26 09:25,형마음이 안편하다,107,0,0
2022-01-10 19:10,이마트,96,5,2
2020-09-11 21:39,답글  삭제된 게시물의 답글 Cc     zz   ,143,0,1
2022-05-19 20:09,            ,116,1,2
2021-04-28 14:14,또 시작이네 ,114,3,0
2021-12-24 10:58,   주총전까지 글 안씀    ,242,3,0
2021-10-29 17:10,   wlwl              처   ,493,2,1
2021-11-11 14:01,답글 인스타나 끊어라,142,0,0
2022-03-02 13:38,배당금이라도 좀 올려라,226,4,1
2021-05-06 13:33,답글 공매도 세력을 어떻게 이겨       ,100,0,0
2020-08-31 21:14,한심하다   기관들도    어지간히 머리   ,155,1,0
2020-08-15 07:51,당분간,332,0,0
2022-05-27 08:45,이마트 동시호가  프로 상승중,238,2,4
2020-07-29 07:40,유투버 한명이 개미들한테 좌절을 안겨줬군   ,167,4,1
2022-02-25 17:57,군대도 빽으로 안간놈이 멸콩  ,206,7,5
2020-08-25 06:51,개미들,131,2,0
2022-01-12 07:42,정용진이 좋것다 ,113,3,2
2022-02-17 09:37,인스타 댓글 달어,104,1,1
2020-06-20 12:52,오  이마트 마스크 무지비쌈  중국산 ,219,3,3
2020-09-10 14:44,외국인 고점에서 매도친다,162,0,1
2022-05-10 09:10,미 선물은 현재 상승 전환,189,0,6
2021-07-27 01:52,스타벅스 인수시,545,6,2
2020-09-08 20:20,개인다던지고 기관 외인 겁나주음    ,242,3,2
2022-02-08 14:14,미리,260,5,1
2021-06-02 08:23,용진이형,206,0,1
2022-01-17 12:34,주말엔 롯데마트  엔제리너스 가야겠다  ,178,6,1
2022-06-20 14:51,오늘도    주,210,7,2
2020-10-08 11:18,자연송이 사서 드세요,177,2,0
2022-03-29 14:20,자아  이마트 발동개시  날라갑니다      ,226,0,4
2021-04-08 12:14,한탁올리기가,192,3,0
2021-06-05 19:54,답글 월요일 폭락 한다고 하네요,171,1,1
2021-04-15 15:40,다들 지루하시죠 ,267,2,1
2021-01-27 13:11,야구단 인수한 김에,107,0,0
2021-07-08 15:51,말했잖아   이제 여름장 이라고,374,0,0
2021-02-26 12:17,      에 했는데 안내려올것같은데     ,255,0,2
2021-06-24 09:36,제말 경영에 손떼고 내려와라,120,6,0
2020-09-10 15:13,내일 종가       ,261,4,3
2021-05-13 19:29,사람들이 욕할 때 주식 사라는데  ,169,1,1
2020-07-09 16:24,외국계 사기꾼들,332,5,0
2021-05-14 13:04,공매도,146,1,3
2021-08-10 14:09,아   ,178,0,0
2022-01-18 12:14, 일만에 다시 인스타하는 정용진씨,304,25,1
2021-01-26 10:26,  마넌,91,0,0
2021-10-01 11:02,    ,767,1,0
2021-05-20 18:04,네이버와 이베이 인수 어떻게 될까요,732,3,0
2021-07-09 10:05,아   놔  ,62,1,0
2022-02-14 18:10,일베가 망해야,166,3,3
2022-04-25 12:43,러시아 몰도바 공격시사,143,0,1
2021-11-19 10:27,일부러 떨구네  ,146,0,3
2020-07-25 22:37,투자는 진득허니 꾸준이 수익날때까지,253,0,4
2020-08-13 14:29,추석까지,133,0,1
2021-01-17 11:50,스타필드 쇼핑 다녀왔는데요,463,10,4
2021-07-15 13:36,답글 풉 아줌마,116,0,1
2020-08-19 13:45,이마트가 가지고 있는 부동산가치는 ,271,6,3
2020-10-12 12:51,동참해주세요 ,221,3,0
2020-07-20 10:08,이마트 패턴 지겹다,396,7,2
2022-06-08 14:29,답글 원숭이 고릴라  두창 조심하세호 ,177,1,9
2020-11-29 08:43,용진이형 무슨일이야이게,1040,1,0
2022-06-16 23:27,답글 쏟아지는 반대매매 하루    억 강제청산,130,0,1
2021-06-03 09:49,답글  삭제된 게시물의 답글    마트에서     ,90,0,0
2020-08-06 15:53,삼성생명,304,1,2
2021-01-04 14:34,답글 Bjt ,77,0,0
2022-06-13 10:38,   ,125,2,0
2021-02-17 09:15,오   ,211,2,2
2021-07-29 08:53,오늘 어떤거 환불일임,185,0,0
2022-02-08 10:42,스타벅스코리아  쓱닷컴  지마켓 상장 예   ,623,5,3
2020-09-04 19:40,답글  삭제된 게시물의 답글 스웨덴 코로나공식   ,85,1,0
2021-05-04 14:56,내가 너만보면 답답하다 ,126,1,0
2022-05-06 14:24,답글 전 Fed 부의장  기준금리 최소       ,400,0,0
2022-01-09 16:42,철없는 행동하나로  신세계 이마트 매출감   ,131,2,0
2021-06-25 14:52,종가   만원,555,0,0
2022-02-17 09:18,그 지능 낮은 정모씨에 모두 당했네  ,109,1,0
2021-04-26 12:53,얘는 죽었나 ,70,0,0
2021-05-13 15:31,마지막  천원 빼버리기,158,1,0
2022-01-24 02:03, 만원도 비싸   ,294,7,6
2021-04-06 09:17,주포의부재,121,0,0
2021-07-08 09:32,용진이     ,52,0,0
2020-07-06 11:53,오늘같은날에도 못 오르는거 보면 아직,210,4,2
2021-06-10 13:01,미안하다 고맙다 ,254,7,7
2021-05-13 11:51,다른주식다반등하고있네 ,113,1,0
2022-01-17 15:14,수급이 실적에 우선한다    만원 갑니다,133,1,0
2022-01-17 13:29,멸공했다고 이난리는 아닌듯,230,4,10
2020-07-09 14:31,  만원 안깨져  그냥사두된다 먼걱정이여,188,1,1
2020-09-06 09:49,여긴 미친사람들이 너무많네 안살란다,394,6,0
2022-06-22 11:07,고릴라두창,144,6,0
2020-08-12 18:49,답글         에    만원 먹고나온 내   ,134,3,0
2020-07-21 10:40,오또케 오또케   ,285,1,1
2021-06-24 16:59,다들 이걸 호재라고생각하는거야 ,480,1,2
2021-04-23 16:05,실적발표,181,0,0
2022-06-28 11:38,배당금     원 줘,197,3,1
2022-07-04 13:00,여기 주주는,169,7,1
2022-02-25 16:42,답글  삭제된 게시물의 답글  월 쓱닷컴 상장   ,123,0,3
2021-08-02 22:11,니기미   만원 스벅마시고 케이크 새드위   ,233,0,0
2021-04-06 22:50,SSG야구 잘하네요 ,418,3,5
2020-06-30 21:25,답글  삭제된 게시물의 답글 이성윤이란 ,115,0,4
2020-08-10 13:56,털리깐 좋은겨   ,132,0,1
2021-05-04 09:28,언넘이 공매도 안한다고 헛소리했냐 ,116,0,0
2020-12-07 10:36,찬티들 악랄하네,250,3,0
2021-07-01 12:58,모두가 아는 호재는 곧 악재다,285,1,2
2022-02-14 10:32,시장에선 신세계그룹이 온라인쇼핑업체를 인   ,535,6,3
2021-10-21 14:51,꼭,232,2,1
2022-04-26 20:26,답글 내일  폭락입니당,159,1,1
2022-01-11 17:14,멸공이 문제가아닌데 뭔소리들이야,88,8,0
2022-04-28 14:50,답글 보합  ,213,0,0
2021-05-26 11:30,기관 외국인 수급 들어온다 ,307,2,2
2021-03-03 22:43,사람을 화나게 하는 데는 두가지 방법이    ,686,5,1
2020-07-14 16:46,이마트괜찬은주식이지유,346,4,6
2021-03-26 12:37,답글 물량만 좀 들어오면  가겠는데   에휴    ,154,0,0
2021-06-17 15:01,목표주가   만이상인데 왜던지냐  멍청이   ,137,3,0
2020-09-10 11:47,여러분 ,193,0,3
2021-06-20 02:09,용진이가 겁내 똘똘한데 인수안한다 한번    ,551,3,1
2022-04-19 15:06,악랄한세력 설겆이 조심하세호 ,110,0,1
2021-10-28 22:29,아무리  ,1014,9,1
2021-08-02 15:35,가슴이 웅장해진다,618,7,4
2021-01-12 22:08,추격매수 하지마라고 하네,971,2,0
2020-08-05 09:22,  주 매수  ,115,0,2
2021-10-01 09:45,형 야구보느라 바쁘다 건들지 마라,128,3,0
2020-08-13 14:39,실적이 꽤 좋네요 ,331,3,2
2022-03-11 13:56,애쓴다  ,135,3,0
2021-06-18 14:42,나 다시삿는데,286,2,1
2022-06-07 22:15,개금이,99,2,1
2022-01-02 20:06,여러분 ,197,1,6
2021-05-28 11:08,이마트는 최저가 정책 쓰는데   ,147,0,0
2021-04-21 10:02,늘 말씀드리지만,134,3,0
2022-05-19 11:18,내 돈     만원   ,143,2,0
2020-09-10 15:15,nh투자 OOO들    ,141,2,0
2022-03-03 14:36,나 오늘 한우 투뿔 사먹을란다  ,439,2,1
2022-04-07 10:31,답글 줄때 튀세호 ,140,0,0
2021-05-27 12:29,스벅     인수 호재일까요  악재일까요   ,911,7,1
2021-06-18 11:59,네이버 발뺀게 큰듯  ,430,2,1
2020-09-22 09:54,답글  삭제된 게시물의 답글 몇일간 신규로 쳐   ,60,0,0
2022-01-07 17:58,답글  삭제된 게시물의 답글 니보단 똑똑해,109,2,2
2021-12-31 16:12,답글    만원  인당   ,191,0,0
2021-04-13 12:19,지수도 좋고 딴건 다 날아가는데,163,2,0
2022-01-26 23:25,이마트,134,3,5
2022-04-25 15:56,과연 올라 갈까요 ,102,0,3
2022-02-17 10:43,오로지 하락만 존재 할뿐 ,102,2,0
2021-09-24 10:46,이마트에브리데이 상장  언제 ,275,0,3
2021-06-22 12:31,쿠팡을 심하게 까는걸 봐선  ,278,2,3
2020-09-15 19:07,아름다운 조정이네요,705,5,8
2022-04-07 15:53,금융투자 공매도 물타기 했네요,213,2,0
2021-07-27 15:04,이마트가 좋은데 해외 스타벅스  이베이랑   ,208,0,0
2021-02-02 21:22,갑자기 뜰딱들 여기 다모렸노,159,6,3
2020-06-19 17:17,외국인  일 연속 매수라,500,6,4
2022-06-24 19:32, 천원이나 오른걸보니,130,2,1
2022-01-10 15:16,골빈머저리 오너  골빈대통령후보,119,13,0
2021-05-04 11:43,답글 외인들이 공매도 하나요,119,0,0
2022-01-14 16:18, 이마트 니는 왜 상장했냐    쓰레기였   ,164,6,0
2021-11-26 15:10,농심 신동원  대표이사 사임  전문경영인   ,188,5,0
2020-07-17 13:19,오늘도  주 추매   ,148,0,1
2021-06-24 09:42,매수 희망가,156,0,0
2021-06-16 17:25,답글  삭제된 게시물의 답글 대가리 맞고 내려   ,211,1,0
2021-06-07 19:53,이베이,191,2,2
2022-01-17 14:23,적정주가  만원,189,4,6
2020-09-10 08:48,와   ,135,0,0
2021-01-25 18:21,삼성야구단 지분정리 예상 별문데없아,181,0,0
2021-12-19 19:44,답글 코끼리 조개 맛있읍니까 ,303,2,2
2021-04-29 15:25,답글 평단       ,92,2,0
2022-06-15 15:47,내일 기업 설명회 잘 해라    ,151,1,0
2022-01-10 21:07,당기순이익이 높은 이유   ,103,0,0
2021-11-28 19:16,답글 스타벅스코리아 IPO해서 분리해줘,168,0,1
2022-05-30 12:56,아니구나 오후에 다시올겡 내일말고,145,0,0
2022-02-17 11:10,연기금이 멸공 보복성 연일 매도,213,4,2
2020-09-17 12:38,여러분 ,195,0,1
2020-09-22 10:17,빠졌을때 들어오는 사람들 야무지다   ,236,1,3
2020-06-19 09:59,개이득이다,185,2,0
2021-07-12 17:07,이마트 나쁘지않다고봄,247,7,1
2022-01-11 20:29,답글  삭제된 게시물의 답글 멸공이라고 열받는   ,64,0,0
2021-04-05 09:28,어머머,158,2,0
2020-12-24 13:53,와    올해 내가 보유한 종목중,210,7,0
2021-08-25 20:15,내일부터 폭락     이불킥 미리 축하    ,610,2,8
2021-09-10 09:28,전주에코 개점 축,309,4,0
2021-06-24 11:36,적정가    달러,104,0,1
2020-07-22 12:26,생수불티나게 팔리고 더큰 이슈로,236,2,2
2021-04-13 17:46,연기금이 맨날파는데도,247,1,1
2020-07-10 11:37,손쩔 고민되네,300,4,1
2022-05-16 14:54,한전 민영화대비는 왜 하라는거냐 ,126,0,0
2020-10-16 13:20,  만원은 돼야지,161,1,0
2020-08-11 10:58,실적발표,330,0,0
2021-05-24 15:52,공매도,491,1,0
2022-01-10 20:41,일베들이 호남을 비하하는 놀이 여수멸치를   ,109,11,2
2022-06-09 21:19,맥도날드코리아 사자,121,5,2
2021-04-22 10:27,오늘도 구경왔습니다,413,1,1
2022-02-26 20:31,멸공 틀린말 아니다 ,323,13,3
2020-11-12 13:54,전세계   ,197,0,0
2022-03-10 02:24,상한가 가자   ,228,9,2
2022-04-19 10:39, 대한민국역사엔 친위쿠데타는 없었다   ,117,0,0
2021-01-13 19:14,복숭아 나무 아래서  ,177,4,0
2022-01-06 19:27,안그래도 하락장에 회장이라는 놈은 헛소리   ,300,18,1
2021-09-06 09:39,개마트 오늘 와이라노,242,2,2
2022-05-12 20:34,이마트  행시,114,1,1
2020-06-12 12:21,개잡주에 끝을 보여주내  ,186,1,2
2020-07-02 17:40,왠열,138,1,0
2022-01-10 10:29,오늘부터,108,4,0
2020-06-09 11:23,우리가 할일,223,5,0
2021-06-24 16:46,내일 대박일지 폭망일지 나오겠구만,178,2,0
2021-04-04 20:33,용진 엉아 ,170,5,1
2020-12-21 19:21,요즘 쓱닷컴,593,10,1
2021-01-05 17:11,Bjt ,406,0,3
2022-01-17 21:21,답글  삭제된 게시물의 답글 할렐루야  기도하   ,56,0,0
2022-07-08 10:05,아침부터 뉴스보다가 개빡친다     ,347,14,6
2022-05-18 13:15,어디 전쟁났음 ,106,1,0
2020-09-11 10:16,이제   까지 쭉 가즈아   ,94,0,0
2022-03-30 12:57,답글  삭제된 게시물의 답글  bjt   대    ,172,0,0
2022-05-03 11:56,답글  삭제된 게시물의 답글  삭제된 게시물의   ,150,0,0
2021-07-26 22:31,기습매수 조심해라  기관외인 게릴라 매수,419,8,2
2021-03-24 11:50,안사지는거여 ,188,0,0
2021-06-04 15:14,속보   미  경기부양책과  호재,530,1,2
2020-09-02 15:21,답글 안속지 안사지  ,68,0,0
2020-08-10 12:01,  억 한호가에,218,0,1
2021-08-08 21:37,어느분이  ,325,2,2
2021-01-25 17:22,야구단   ,127,2,0
2020-10-06 19:31,답글  삭제된 게시물의 답글 마음이 아프고 위   ,102,0,1
2022-05-09 10:11,더떨어진다고   ,142,0,0
2022-01-12 14:30,애국용진   멸콩 멸콩   ,156,5,2
2021-02-23 09:37,쿠팡발 오른건 다 뱉었네,155,1,0
2021-07-06 13:02,  만,136,4,2
2021-06-30 16:19,답글 정용진이 말아먹은 사업  추가 ,104,1,3
2021-11-30 11:53,나 왔다        ,213,1,5
2021-08-30 08:52,답글 용진이 애비야 미안하고 고맙다,131,0,0
2020-08-13 08:30,이마트 올라갈 재료,229,4,0
2022-01-13 11:00,멸공지지하는분들 이마트 신세계주식 매수    ,105,3,1
2020-08-31 09:42,폭등이유 ,985,4,3
2022-01-09 11:24,정용진 삼류 저질 관종 재벌에 다름아님,134,11,3
2021-01-25 19:23,sk와이번스 자본잠식,168,0,1
2021-01-13 23:59,꺼억 어차피   만가는 주,218,3,1
2022-02-19 08:51, 단독   초록마을을 점령하라  이마트    ,364,2,1
2021-04-15 10:29,이마트 바코드,111,0,0
2020-09-02 10:28,냉철  시끼       원,338,0,3
2021-05-25 14:30,물린 공매도가 되도안되는 악재를 글거모을   ,243,2,1
2021-07-23 14:39,하락장때는 오르고,386,1,0
2022-01-18 22:08,야 콩콩콩 자사주 매입해라 너 현금 많찬   ,100,4,0
2022-07-01 08:53,답글  뉴욕증시    년래 최악 상반기  막판   ,316,1,1
2020-08-16 14:57,아    안티 많다    ,181,1,0
2020-10-28 23:50,내일은 이마트의 방어력이 어떤지 확인할    ,602,6,5
2021-04-30 10:18,  뚫기가 이리 힘드나  ,65,0,0
2022-06-08 23:31,쿠팡 주가 날라가네   ,166,0,0
2022-01-06 16:05,답글 캬  ,113,1,1
2022-07-08 18:54,답글 Per가    배  ,481,0,2
2021-07-20 23:02,이마트 기업분석 및 목표주가산정,274,0,1
2020-08-13 15:06,두리번 두리번   ,247,2,1
2021-06-02 15:57,이베이 본입찰하는 순간 나락이다,414,8,1
2022-02-04 02:19,편의점에 밀리는 대형마트  올해는 다를까   ,296,0,0
2022-02-17 09:06,글로벌 포도 가격 급등세,115,3,0
2021-01-14 14:52,답글  삭제된 게시물의 답글  문재인이 책임질   ,58,0,0
2020-07-08 11:53,시장가에 물량 매도했어요 ,396,6,1
2020-07-03 22:29,답글  삭제된 게시물의 답글 아직은   ,114,2,0
2021-07-27 12:42,이마트      만원  갑니다,177,4,1
2020-06-04 07:43,축하합니다,354,2,2
2022-05-24 14:55,믿고 분할매수     ,172,2,3
2021-08-12 13:15,바보들이냐   ,1229,16,3
2021-02-06 00:13,연기금이 국내주식 보유비중 높이도록 청와   ,231,2,1
2022-01-22 20:07,근데 대깨님들아,196,3,12
2021-12-17 09:34,프로그램 매수로 전환,231,1,0
2020-10-12 10:43,아차하면     차 목표가           ,197,0,1
2021-11-26 16:02,관종짓 하는거 꼴보기 싫어,170,5,0
2021-11-17 21:10,답글  삭제된 게시물의 답글 오늘 대차 또늘었   ,119,0,0
2022-05-06 19:27,美 빠른 긴축에 달러 초강세 환율   거   ,152,2,0
2022-03-15 13:47,답글 中 증시  패닉   년만에     폭락    ,119,0,2
2022-01-13 15:21,근  년 주주였던 사람입니다,220,8,4
2021-07-28 11:48,사상 최악의 주식,307,2,4
2021-07-06 20:20,그럼그렇지,203,5,0
2022-06-29 11:28,개마트,137,2,0
2021-06-16 10:28,여러분 ,118,0,1
